Commodity code,Commodity,Renminbi Yuan
1,Live animals,152348266.0
2,Meat and edible meat offal,3823187840.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3413554449.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1213243383.0
5,"roducts of animal origin,not elsewhere specified or included",197922754.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",119534794.0
7,Edible vegetables and certain roots and tubers,872841738.0
8,Edible fruit and nuts; peel of citrus fruit or melons,1842506076.0
9,"Coffee, tea, maté and spices",215136684.0
10,Cereals,4277085732.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,347920686.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",16208322348.0
13,"Lac; gums, resins and other vegetable saps and extracts",101752941.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,91891878.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,3265305979.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",111927984.0
17,Sugars and sugar confectionery,911106560.0
18,Cocoa and cocoa preparations,695775423.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1916073987.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",466296787.0
21,Miscellaneous edible preparations,1111343393.0
22,"Beverages, spirits and vinegar",1997736032.0
23,Residues and waste from the food industries; prepared animal fodder,2311534357.0
24,Tobacco and manufactured tobacco substitutes,407284351.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",2430052639.0
26,"Ores, slag and ash",45892038830.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",87899162753.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",5087863631.0
29,Organic chemicals,21075820538.0
30,Pharmaceutical products,9682586659.0
31,Fertilisers,2490976823.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,1825575152.0
33,Essential oils and resinoids; perfumery,2352153315.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",1842539020.0
35,Albuminoidal substances; modified starches;,1562489017.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,51617330.0
37,Photographic or cinematographic goods,1116407946.0
38,Miscellaneous chemical products,6516039938.0
39,Plastics and articles thereof,31497364751.0
40,Rubber and articles thereof,6473229292.0
41,Raw hides and skins (other than furskins) and leather,3209539379.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",1101757456.0
43,Furskins and artificial fur; manufactures thereof,682397350.0
44,Wood and articles of wood; wood charcoal,8067939176.0
45,Cork and articles of cork,8892171.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",6419479.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,9631323231.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",1948495747.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1085661989.0
50,ilk,35475705.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1346325326.0
52,Cotton,3991381182.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,320555212.0
54,Man-made filaments; strip and the like of man-made textile materials,1575115436.0
55,Man-made staple fibres,1267231857.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",576772096.0
57,Carpets and other textile floor coverings,75033122.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,297988368.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",890783499.0
60,Knitted or crocheted fabrics,949699001.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",1016707123.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",1698922655.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,243534636.0
64,"Footwear, gaiters and the like; parts of such articles",1010460695.0
65,Headgear and parts thereof,24963678.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",8865255.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,88114109.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",763868611.0
69,Geramic products,327478270.0
70,Glass and glassware,3207595918.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",50546962786.0
72,Iron and steel,7504319000.0
73,Articles of iron or steel,4763444857.0
74,Copper and articles thereof,19608147701.0
75,Nickel and articles thereof,2993899479.0
76,Aluminium and articles thereof,3415949935.0
78,Lead and articles thereof,5669707.0
79,Zinc and articles thereof,1051645206.0
80,Tin and articles thereof,146500619.0
81,Other base metals; cermets; articles thereof,852505320.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1859855174.0
83,Miscellaneous articles of base metal,843361327.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",72175988228.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",241785412496.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",519353680.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",33716293366.0
88,"Aircraft, spacecraft, and parts thereof",12577141077.0
89,"Ships, boats and floating structures",71288410.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",49520789025.0
91,Clocks and watches and parts thereof,1934539699.0
92,Musical instruments; parts and accessories of such articles,177096232.0
93,Arms and ammunition; parts and accessories thereof,7629308.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",1595566131.0
95,"Toys, games and sports requisites;parts and accessories thereof",928267978.0
96,Miscellaneous manufactured articles,1356303531.0
97,"Works of art, collectors' pieces and antiques",981040676.0
98,Commodities not classified accroding to kind,3686480567.0
