Commodity code,Commodity,Renminbi Yuan
1,Live animals,325036881.0
2,Meat and edible meat offal,10357769131.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",9065361192.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",3646883358.0
5,"roducts of animal origin,not elsewhere specified or included",465954883.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",141346558.0
7,Edible vegetables and certain roots and tubers,831799955.0
8,Edible fruit and nuts; peel of citrus fruit or melons,8329046064.0
9,"Coffee, tea, maté and spices",758444719.0
10,Cereals,2063929864.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,650156016.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",27491886735.0
13,"Lac; gums, resins and other vegetable saps and extracts",251091845.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,75340890.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,5967100002.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",247341506.0
17,Sugars and sugar confectionery,1330659204.0
18,Cocoa and cocoa preparations,444432295.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",4983171771.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",848909413.0
21,Miscellaneous edible preparations,2100795878.0
22,"Beverages, spirits and vinegar",3481761031.0
23,Residues and waste from the food industries; prepared animal fodder,3032649725.0
24,Tobacco and manufactured tobacco substitutes,663799324.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",4591431615.0
26,"Ores, slag and ash",109166633320.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",199664008432.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",6430252390.0
29,Organic chemicals,30577623225.0
30,Pharmaceutical products,19350328112.0
31,Fertilisers,1357977062.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,2840001779.0
33,Essential oils and resinoids; perfumery,9262588138.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",2744160968.0
35,Albuminoidal substances; modified starches;,2258484188.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,72291467.0
37,Photographic or cinematographic goods,1635642870.0
38,Miscellaneous chemical products,10450152446.0
39,Plastics and articles thereof,41546004017.0
40,Rubber and articles thereof,8892714276.0
41,Raw hides and skins (other than furskins) and leather,1850101063.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",2162260627.0
43,Furskins and artificial fur; manufactures thereof,900654117.0
44,Wood and articles of wood; wood charcoal,12297906977.0
45,Cork and articles of cork,19929135.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",6722619.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,11314888280.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",2933244721.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1231036915.0
50,ilk,29560920.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1293990431.0
52,Cotton,4155386205.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,580351484.0
54,Man-made filaments; strip and the like of man-made textile materials,1545031060.0
55,Man-made staple fibres,1216424948.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",651610152.0
57,Carpets and other textile floor coverings,73450956.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,245281230.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",935352170.0
60,Knitted or crocheted fabrics,765576098.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",2261622067.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",3014229555.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,274863310.0
64,"Footwear, gaiters and the like; parts of such articles",3948892335.0
65,Headgear and parts thereof,84442797.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",10393277.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,145980055.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",1026775245.0
69,Geramic products,805993680.0
70,Glass and glassware,4488219352.0
