商品编码,商品名称,人民币
1,第1章 活动物,140861765
2,第2章 肉及食用...,14517239487
3,第3章 鱼、甲壳...,12670208923
4,第4章 乳品；蛋...,4482438476
5,第5章 其他动物...,693443252
6,第6章 活树及其...,254142607
7,第7章 食用蔬菜...,1183883482
8,第8章 食用水果...,7573554209
9,第9章 咖啡、茶...,872752310
10,第10章 谷物,4138549925
11,第11章 制粉工业...,1303384399
12,第12章 含油子仁...,30545454972
13,第13章 虫胶；树...,238390455
14,第14章 编结用植...,111733339
15,动、植物或微生物油、...,7454296674
16,第16章 肉、鱼、...,461460388
17,第17章 糖及糖食,3153173456
18,第18章 可可及可...,1273240949
19,第19章 谷物、粮...,3943307228
20,第20章 蔬菜、水...,1703125612
21,第21章 杂项食品,4263541125
22,第22章 饮料、酒...,3568489413
23,第23章 食品工业...,2400645366
24,第24章 烟草、烟...,288769514
25,第25章 盐；硫磺...,6436957196
26,第26章 矿砂、矿...,142059293411
27,第27章 矿物燃料...,290579468772
28,第28章 无机化学...,8505143258
29,第29章 有机化学...,30195116945
30,第30章 药品,24267843141
31,第31章 肥料,2477838085
32,第32章 鞣料浸膏...,2964049700
33,第33章 精油及香...,8751995709
34,第34章 肥皂、有...,3330011758
35,第35章 蛋白类物...,2478201582
36,第36章 炸药；烟...,79193835
37,第37章 照相及电...,2289354872
38,第38章 杂项化学...,14495874545
39,第39章 塑料及其...,35037755690
40,第40章 橡胶及其...,12698984870
41,第41章 生皮（毛...,1635147563
42,第42章 皮革制品...,3303128603
43,第43章 毛皮、人...,668218078
44,第44章 木及木制...,9410700414
45,第45章 软木及软...,15467882
46,第46章 稻草、秸...,7995735
47,第47章 木浆及其...,13064005350
48,第48章 纸及纸板...,3499589940
49,第49章 书籍、报...,1335423978
50,第50章 蚕丝,48158876
51,第51章 羊毛、动...,1248153199
52,第52章 棉花,3736028668
53,第53章 其他植物...,604523937
54,第54章 化学纤维...,1184015465
55,第55章 化学纤维...,970454867
56,第56章 絮胎、毡...,664340974
57,第57章 地毯及纺...,51681461
58,第58章 特种机织...,163746489
59,第59章 浸渍、涂...,720579074
60,第60章 针织物及...,386750545
61,第61章 针织或钩...,2217305325
62,第62章 非针织或...,3550916285
63,第63章 其他纺织...,189720506
64,第64章 鞋靴、护...,3800625396
65,第65章 帽类及其...,170440972
66,第66章 雨伞、阳...,7021150
67,第67章 已加工羽...,820922411
68,第68章 石料、石...,1050663943
69,第69章 陶瓷产品,738250609
70,第70章 玻璃及其...,3646172623
71,第71章 天然或养...,81214434139
72,第72章 钢铁,19306737042
73,第73章 钢铁制品,5600293199
74,第74章 铜及其制...,47170876679
75,第75章 镍及其制...,6396800487
76,第76章 铝及其制...,8609729523
78,第78章 铅及其制...,129095890
79,第79章 锌及其制...,909155869
80,第80章 锡及其制...,888318101
81,第81章 其他贱金...,3696256901
82,第82章 贱金属工...,1420546452
83,第83章 贱金属杂...,902499601
84,第84章 核反应堆...,139027612060
85,第85章 电机、电...,361146283107
86,第86章 铁道及电...,541618461
87,第87章 车辆及其...,37363611560
88,第88章 航空器、...,5975613100
89,第89章 船舶及浮...,65525364
90,第90章 光学、照...,44219114783
91,第91章 钟表及其...,1749189602
92,第92章 乐器及其...,170078228
93,第93章 武器、弹...,14532768
94,第94章 家具；寝...,1216016672
95,第95章 玩具、游...,1525816207
96,第96章 杂项制品,645975282
97,第97章 艺术品、...,253344771
98,第98章 特殊交易...,5963510801
