Commodity code,Commodity,Renminbi Yuan
1,Live animals,366631119.0
2,Meat and edible meat offal,10530318558.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",13278222570.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",4834408704.0
5,"roducts of animal origin,not elsewhere specified or included",650389416.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",405993453.0
7,Edible vegetables and certain roots and tubers,1304929184.0
8,Edible fruit and nuts; peel of citrus fruit or melons,8740580457.0
9,"Coffee, tea, maté and spices",1366140689.0
10,Cereals,4844429176.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,1296354407.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",29567151780.0
13,"Lac; gums, resins and other vegetable saps and extracts",209918148.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,118505335.0
15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats;animal or vegetable waxes",10801962213.0
16,"Preparations of meat, of fish, crustaceans, molluscs or other aquatic invertebrates, or of insects",509268697.0
17,Sugars and sugar confectionery,1764771685.0
18,Cocoa and cocoa preparations,1527365878.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",4235816987.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",1502694929.0
21,Miscellaneous edible preparations,4958969687.0
22,"Beverages, spirits and vinegar",2948793244.0
23,Residues and waste from the food industries; prepared animal fodder,3825224078.0
24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",340712510.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",7945268129.0
26,"Ores, slag and ash",170964861101.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",265195879538.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",12702181618.0
29,Organic chemicals,28779333641.0
30,Pharmaceutical products,22900478263.0
31,Fertilisers,3811249153.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,3153350599.0
33,Essential oils and resinoids; perfumery,8593676105.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",3342936966.0
35,Albuminoidal substances; modified starches;,2638409400.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,80459666.0
37,Photographic or cinematographic goods,2363663169.0
38,Miscellaneous chemical products,14655414123.0
39,Plastics and articles thereof,31805513660.0
40,Rubber and articles thereof,12813513621.0
41,Raw hides and skins (other than furskins) and leather,1332050200.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",3592731514.0
43,Furskins and artificial fur; manufactures thereof,513262365.0
44,Wood and articles of wood; wood charcoal,9629640705.0
45,Cork and articles of cork,11849609.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",14268753.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,13376142186.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",3372244565.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",906110611.0
50,ilk,46354887.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1752509031.0
52,Cotton,4065713777.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,909997841.0
54,Man-made filaments; strip and the like of man-made textile materials,999136714.0
55,Man-made staple fibres,945035956.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",626542281.0
57,Carpets and other textile floor coverings,54404648.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,150617924.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",662934283.0
60,Knitted or crocheted fabrics,355060368.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",2343550330.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",4013215780.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,176990229.0
64,"Footwear, gaiters and the like; parts of such articles",3744529230.0
65,Headgear and parts thereof,146023037.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",4548117.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,974155962.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",1066796196.0
69,Geramic products,748056665.0
70,Glass and glassware,4103897934.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",66521581620.0
72,Iron and steel,17074706164.0
73,Articles of iron or steel,4569986750.0
74,Copper and articles thereof,47265768395.0
75,Nickel and articles thereof,8463667321.0
76,Aluminium and articles thereof,8636160104.0
78,Lead and articles thereof,390311723.0
79,Zinc and articles thereof,531399607.0
80,Tin and articles thereof,466911131.0
81,Other base metals; cermets; articles thereof,1590816959.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1577027276.0
83,Miscellaneous articles of base metal,978000476.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",139548286392.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",403836484470.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",400139750.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",24097279089.0
88,"Aircraft, spacecraft, and parts thereof",8857444487.0
89,"Ships, boats and floating structures",178843246.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",43587880715.0
91,Clocks and watches and parts thereof,1939779984.0
92,Musical instruments; parts and accessories of such articles,245729006.0
93,Arms and ammunition; parts and accessories thereof,3786476.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; luminaires and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",1136866079.0
95,"Toys, games and sports requisites;parts and accessories thereof",1682532998.0
96,Miscellaneous manufactured articles,658261082.0
97,"Works of art, collectors' pieces and antiques",360620285.0
98,Commodities not classified accroding to kind,6141062413.0
