Commodity code,Commodity,Renminbi Yuan
75,Nickel and articles thereof,2867594842.0
76,Aluminium and articles thereof,3617346757.0
78,Lead and articles thereof,24383992.0
79,Zinc and articles thereof,1218019365.0
80,Tin and articles thereof,204973453.0
81,Other base metals; cermets; articles thereof,915776272.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1913049545.0
83,Miscellaneous articles of base metal,1073081323.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",90250586278.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",286884336089.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",617556758.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",41780545679.0
88,"Aircraft, spacecraft, and parts thereof",20506825004.0
89,"Ships, boats and floating structures",218907919.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",63107615419.0
91,Clocks and watches and parts thereof,2138717486.0
92,Musical instruments; parts and accessories of such articles,194079389.0
93,Arms and ammunition; parts and accessories thereof,3254722.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",2385403426.0
95,"Toys, games and sports requisites;parts and accessories thereof",1692566884.0
96,Miscellaneous manufactured articles,1555243902.0
97,"Works of art, collectors' pieces and antiques",111065848.0
98,Commodities not classified accroding to kind,1663197841.0
