Commodity code,Commodity,Renminbi Yuan
1,Live animals,93471773.0
2,Meat and edible meat offal,16133887821.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",13140707567.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",5298819333.0
5,"roducts of animal origin,not elsewhere specified or included",784780964.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",112636986.0
7,Edible vegetables and certain roots and tubers,890868138.0
8,Edible fruit and nuts; peel of citrus fruit or melons,18547336682.0
9,"Coffee, tea, maté and spices",1142701784.0
10,Cereals,3785159566.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,1201270694.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",30355992495.0
13,"Lac; gums, resins and other vegetable saps and extracts",231098984.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,79345901.0
15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats;animal or vegetable waxes",7255556589.0
16,"Preparations of meat, of fish, crustaceans, molluscs or other aquatic invertebrates, or of insects",562363498.0
17,Sugars and sugar confectionery,797707393.0
18,Cocoa and cocoa preparations,863649475.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",3056929265.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",1861462221.0
21,Miscellaneous edible preparations,3420595618.0
22,"Beverages, spirits and vinegar",2673951267.0
23,Residues and waste from the food industries; prepared animal fodder,2777114609.0
24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",1613689039.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",6878875430.0
26,"Ores, slag and ash",150501938727.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",258996204591.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",8851765696.0
29,Organic chemicals,27361169108.0
30,Pharmaceutical products,18690320196.0
31,Fertilisers,2926244542.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,2668522457.0
33,Essential oils and resinoids; perfumery,8523852999.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",2922914991.0
35,Albuminoidal substances; modified starches;,2172735660.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,91311697.0
37,Photographic or cinematographic goods,1841429574.0
38,Miscellaneous chemical products,13090050207.0
39,Plastics and articles thereof,32043801638.0
40,Rubber and articles thereof,12821253812.0
41,Raw hides and skins (other than furskins) and leather,1587854500.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",3260706239.0
43,Furskins and artificial fur; manufactures thereof,49718455.0
44,Wood and articles of wood; wood charcoal,8560232013.0
45,Cork and articles of cork,22011068.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",11350098.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,14303298151.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",3581439418.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1114649214.0
50,ilk,30898894.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1443456836.0
52,Cotton,3753473497.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,440521880.0
54,Man-made filaments; strip and the like of man-made textile materials,941325867.0
55,Man-made staple fibres,774049340.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",588830223.0
57,Carpets and other textile floor coverings,40470965.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,108146104.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",614274339.0
60,Knitted or crocheted fabrics,247629836.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",2181539658.0
