商品编码,商品名称,人民币
1,第1章 活动物,517780917
2,第2章 肉及食用...,20015024558
3,第3章 鱼、甲壳...,13323608653
4,第4章 乳品；蛋...,4793531468
5,第5章 其他动物...,771821713
6,第6章 活树及其...,223141677
7,第7章 食用蔬菜...,1775662920
8,第8章 食用水果...,7856845168
9,第9章 咖啡、茶...,996277698
10,第10章 谷物,9005701968
11,第11章 制粉工业...,1706514743
12,第12章 含油子仁...,41083464384
13,第13章 虫胶；树...,294592433
14,第14章 编结用植...,83696355
15,动、植物或微生物油、...,13963397581
16,第16章 肉、鱼、...,281019025
17,第17章 糖及糖食,3068376732
18,第18章 可可及可...,825884381
19,第19章 谷物、粮...,4315042013
20,第20章 蔬菜、水...,1575975654
21,第21章 杂项食品,3050672604
22,第22章 饮料、酒...,4058928630
23,第23章 食品工业...,4356405509
24,第24章 烟草、烟...,426417366
25,第25章 盐；硫磺...,13476927199
26,第26章 矿砂、矿...,127992538819
27,第27章 矿物燃料...,342450968251
28,第28章 无机化学...,17012842341
29,第29章 有机化学...,32289328548
30,第30章 药品,24367925138
31,第31章 肥料,2796964274
32,第32章 鞣料浸膏...,2719932419
33,第33章 精油及香...,12219110438
34,第34章 肥皂、有...,3746293835
35,第35章 蛋白类物...,2672812785
36,第36章 炸药；烟...,75600071
37,第37章 照相及电...,1898149887
38,第38章 杂项化学...,16530283834
39,第39章 塑料及其...,42366579944
40,第40章 橡胶及其...,11168670386
41,第41章 生皮（毛...,1779861062
42,第42章 皮革制品...,3291292756
43,第43章 毛皮、人...,614663602
44,第44章 木及木制...,12288636459
45,第45章 软木及软...,16979243
46,第46章 稻草、秸...,6910714
47,第47章 木浆及其...,14945595546
48,第48章 纸及纸板...,4024328678
49,第49章 书籍、报...,1390078684
50,第50章 蚕丝,74523772
51,第51章 羊毛、动...,1526518485
52,第52章 棉花,5529046449
53,第53章 其他植物...,660179060
54,第54章 化学纤维...,1302073810
55,第55章 化学纤维...,885303525
56,第56章 絮胎、毡...,685108706
57,第57章 地毯及纺...,44134267
58,第58章 特种机织...,193894553
59,第59章 浸渍、涂...,874275360
60,第60章 针织物及...,490057510
61,第61章 针织或钩...,2601828879
62,第62章 非针织或...,3357019751
63,第63章 其他纺织...,206874551
64,第64章 鞋靴、护...,3843539531
65,第65章 帽类及其...,136786109
66,第66章 雨伞、阳...,5973694
67,第67章 已加工羽...,836113097
68,第68章 石料、石...,1225078799
69,第69章 陶瓷产品,892103226
70,第70章 玻璃及其...,3921905087
71,第71章 天然或养...,72007076040
72,第72章 钢铁,23815671537
73,第73章 钢铁制品,5601368230
74,第74章 铜及其制...,39655047715
75,第75章 镍及其制...,8926643353
76,第76章 铝及其制...,7196197709
78,第78章 铅及其制...,68657184
79,第79章 锌及其制...,416045058
80,第80章 锡及其制...,825321639
81,第81章 其他贱金...,2682084046
82,第82章 贱金属工...,1582700108
83,第83章 贱金属杂...,1055840462
84,第84章 核反应堆...,108519494344
85,第85章 电机、电...,351736732128
86,第86章 铁道及电...,301862546
87,第87章 车辆及其...,45566927684
88,第88章 航空器、...,6974617678
89,第89章 船舶及浮...,2413024016
90,第90章 光学、照...,47197273817
91,第91章 钟表及其...,2333196125
92,第92章 乐器及其...,384063722
93,第93章 武器、弹...,3044895
94,第94章 家具；寝...,1782642099
95,第95章 玩具、游...,1739979402
96,第96章 杂项制品,883597298
97,第97章 艺术品、...,793905345
98,第98章 特殊交易...,5253433683
