商品编码,商品名称,人民币
1,第1章 活动物,91845000
2,第2章 肉及食用...,13568482348
3,第3章 鱼、甲壳...,10245879975
4,第4章 乳品；蛋...,3761945546
5,第5章 其他动物...,704215087
6,第6章 活树及其...,196673634
7,第7章 食用蔬菜...,719977680
8,第8章 食用水果...,10752269624
9,第9章 咖啡、茶...,1117258116
10,第10章 谷物,5293698200
11,第11章 制粉工业...,1527096769
12,第12章 含油子仁...,47804357232
13,第13章 虫胶；树...,279227788
14,第14章 编结用植...,109971570
15,动、植物或微生物油、...,8197956253
16,第16章 肉、鱼、...,374987463
17,第17章 糖及糖食,4064693133
18,第18章 可可及可...,715322819
19,第19章 谷物、粮...,5192791995
20,第20章 蔬菜、水...,1489193707
21,第21章 杂项食品,4034613231
22,第22章 饮料、酒...,3353080006
23,第23章 食品工业...,6645101270
24,第24章 烟草、烟...,800895990
25,第25章 盐；硫磺...,7346485249
26,第26章 矿砂、矿...,156269949505
27,第27章 矿物燃料...,321387587382
28,第28章 无机化学...,12033416234
29,第29章 有机化学...,29482558085
30,第30章 药品,25547715382
31,第31章 肥料,2394761526
32,第32章 鞣料浸膏...,3089338333
33,第33章 精油及香...,8949147108
34,第34章 肥皂、有...,3562027497
35,第35章 蛋白类物...,3011406558
36,第36章 炸药；烟...,90855668
37,第37章 照相及电...,2239517886
38,第38章 杂项化学...,15324651880
39,第39章 塑料及其...,37380828247
40,第40章 橡胶及其...,10711440024
41,第41章 生皮（毛...,1771971103
42,第42章 皮革制品...,3398444687
43,第43章 毛皮、人...,882461768
44,第44章 木及木制...,10500695824
45,第45章 软木及软...,20709138
46,第46章 稻草、秸...,9426010
47,第47章 木浆及其...,13932816652
48,第48章 纸及纸板...,4197138677
49,第49章 书籍、报...,1251200655
50,第50章 蚕丝,50238366
51,第51章 羊毛、动...,1797567561
52,第52章 棉花,4133581484
53,第53章 其他植物...,1227744749
54,第54章 化学纤维...,1146849017
55,第55章 化学纤维...,893482533
56,第56章 絮胎、毡...,666869829
57,第57章 地毯及纺...,53390447
58,第58章 特种机织...,152545361
59,第59章 浸渍、涂...,750175030
60,第60章 针织物及...,355064726
61,第61章 针织或钩...,2594276889
62,第62章 非针织或...,4023605388
63,第63章 其他纺织...,193355660
64,第64章 鞋靴、护...,3996690000
65,第65章 帽类及其...,195723971
66,第66章 雨伞、阳...,5539030
67,第67章 已加工羽...,734388315
68,第68章 石料、石...,1109947247
69,第69章 陶瓷产品,728343751
70,第70章 玻璃及其...,3604474122
71,第71章 天然或养...,20540189692
72,第72章 钢铁,15467495636
73,第73章 钢铁制品,5615956253
74,第74章 铜及其制...,38956966644
75,第75章 镍及其制...,7802100005
76,第76章 铝及其制...,8398534479
78,第78章 铅及其制...,1268491949
79,第79章 锌及其制...,673129306
80,第80章 锡及其制...,540465999
81,第81章 其他贱金...,2656702473
82,第82章 贱金属工...,1357351719
83,第83章 贱金属杂...,958378948
84,第84章 核反应堆...,137662741777
85,第85章 电机、电...,365314258489
86,第86章 铁道及电...,418708878
87,第87章 车辆及其...,45650021836
88,第88章 航空器、...,8021095418
89,第89章 船舶及浮...,62643113
90,第90章 光学、照...,43470986829
91,第91章 钟表及其...,2230242978
92,第92章 乐器及其...,208923098
93,第93章 武器、弹...,7241110
94,第94章 家具；寝...,1314945183
95,第95章 玩具、游...,1439272953
96,第96章 杂项制品,673351881
97,第97章 艺术品、...,1157610169
98,第98章 特殊交易...,4804152978
