商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,美元
1,第1章   活动物,110,中国香港,494
1,第1章   活动物,116,日本,"4,570,824"
1,第1章   活动物,502,美国,"293,040"
1,第1章   活动物,601,澳大利亚,"1,259,168"
2,第2章   肉及食用杂碎,136,泰国,"33,525,621"
2,第2章   肉及食用杂碎,145,哈萨克斯坦,"254,103"
2,第2章   肉及食用杂碎,149,乌兹别克斯坦,"6,302,606"
2,第2章   肉及食用杂碎,234,纳米比亚,"86,751"
2,第2章   肉及食用杂碎,303,英国,"18,335,984"
2,第2章   肉及食用杂碎,344,俄罗斯,"52,532,052"
2,第2章   肉及食用杂碎,358,塞尔维亚,"139,280"
2,第2章   肉及食用杂碎,502,美国,"218,364,166"
2,第2章   肉及食用杂碎,601,澳大利亚,"350,972,251"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,110,中国香港,"36,597,100"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,111,印度,"104,865,881"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,112,印度尼西亚,"105,420,507"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,113,伊朗,"9,286,419"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,116,日本,"111,097"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,122,马来西亚,"25,871,222"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,126,阿曼,"4,197,449"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,132,新加坡,"1,574,775"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,133,韩国,"11,734,599"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,136,泰国,"31,177,630"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,141,越南,"161,126,379"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,142,中国,"4,836"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,143,中国台湾,"9,384,950"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,145,哈萨克斯坦,"408,606"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,230,毛里塔尼亚,"2,552,238"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,234,纳米比亚,"714,588"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,240,塞内加尔,"1,166,668"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,303,英国,"13,993,238"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,304,德国,"947,830"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,324,马耳他,"1,161,509"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,344,俄罗斯,"210,882,125"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,401,安提瓜和巴布达,"423,157"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,424,圭亚那,"240,266"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,441,苏里南,"586,715"
