Commodity code,Commodity,Trading partner code,Trading partner,US dollar
1,Live animals,301,Belgium,978825.0
1,Live animals,309,Netherlands,961750.0
1,Live animals,315,Austria,492.0
2,Meat and edible meat offal,124,Mongolia,3781633.0
2,Meat and edible meat offal,244,South Africa,5219932.0
2,Meat and edible meat offal,305,France,37007365.0
2,Meat and edible meat offal,306,Ireland,15562238.0
2,Meat and edible meat offal,307,Italy,10065319.0
2,Meat and edible meat offal,309,Netherlands,44526017.0
2,Meat and edible meat offal,312,Spain,222348000.0
2,Meat and edible meat offal,315,Austria,4927120.0
2,Meat and edible meat offal,318,Finland,5325292.0
2,Meat and edible meat offal,321,Hungary,312942.0
2,Meat and edible meat offal,336,Lithuania,213829.0
2,Meat and edible meat offal,340,Belarus,10874934.0
2,Meat and edible meat offal,408,Bolivia,2246710.0
2,Meat and edible meat offal,410,Brazil,707155321.0
2,Meat and edible meat offal,415,Costa Rica,4281357.0
2,Meat and edible meat offal,429,Mexico,22420626.0
2,Meat and edible meat offal,444,Uruguay,59809883.0
2,Meat and edible meat offal,501,Canada,97925193.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",123,Maldives,10875.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",127,Pakistan,6487361.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",129,Philippines,5848611.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",137,Türkiye,173086.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",220,Ghana,41670.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",224,Kenya,499897.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",227,Madagascar,1318128.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",233,Mozambique,2446298.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",244,South Africa,1626579.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",305,France,7625669.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",306,Ireland,444969.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",309,Netherlands,3069906.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",310,Greece,9479.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",312,Spain,2739237.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",316,Bulgaria,87507.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",326,Norway,33321984.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",327,Poland,29876.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",357,Faroe Islands,2764000.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",410,Brazil,2343036.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",429,Mexico,3911722.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",444,Uruguay,532687.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",501,Canada,85963566.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",503,Greenland,11393406.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",621,Marshall Islands,3732004.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",137,Türkiye,130.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",138,United Arab Emirates,3399.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",301,Belgium,3937568.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",305,France,41058800.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",306,Ireland,13156320.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",307,Italy,4678371.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",309,Netherlands,17563882.0
