Commodity code,Commodity,Trading partner code,Trading partner,US dollar
1,Live animals,110,"Hong Kong,China",19122106.0
1,Live animals,116,Japan,613372.0
1,Live animals,119,Lao,18832.0
1,Live animals,133,Republic of Korea,296.0
1,Live animals,202,Angola,500000.0
1,Live animals,304,Germany,10366.0
1,Live animals,502,United States,238317.0
2,Meat and edible meat offal,136,Thailand,18355291.0
2,Meat and edible meat offal,303,United Kingdom,17520534.0
2,Meat and edible meat offal,344,Russia,49235031.0
2,Meat and edible meat offal,502,United States,55962651.0
2,Meat and edible meat offal,601,Australia,146354324.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",110,"Hong Kong,China",16028321.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",111,India,149622847.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",112,Indonesia,123690013.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",113,Iran,7634683.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",116,Japan,17132.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",119,Lao,100661.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",122,Malaysia,20189388.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",126,Oman,6287956.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",132,Singapore,331165.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",133,Republic of Korea,20940854.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",136,Thailand,48419005.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",141,Viet Nam,138348767.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",142,China,430964.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",143,"Taiwan,China",12656086.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",145,Kazakhstan,447217.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",212,Comoros,8663.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",230,Mauritania,737707.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",234,Namibia,279379.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",240,Senegal,2346774.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",303,United Kingdom,5138151.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",304,Germany,2852787.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",324,Malta,1969850.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",344,Russia,316762213.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",351,Croatia,29131.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",401,Antigua & Barbuda,469384.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",424,Guyana,645426.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",441,Suriname,704592.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",502,United States,126573493.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",601,Australia,46106076.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",112,Indonesia,37110724.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",113,Iran,965335.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",122,Malaysia,18074781.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",132,Singapore,851877.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",133,Republic of Korea,414168.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",136,Thailand,318431.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",141,Viet Nam,2027190.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",145,Kazakhstan,185977.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",303,United Kingdom,5531927.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",304,Germany,19076291.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",344,Russia,992776.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",502,United States,24185249.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",601,Australia,51749651.0
5,"roducts of animal origin,not elsewhere specified or included",111,India,123367.0
5,"roducts of animal origin,not elsewhere specified or included",112,Indonesia,717192.0
5,"roducts of animal origin,not elsewhere specified or included",116,Japan,400728.0
5,"roducts of animal origin,not elsewhere specified or included",120,Lebanon,37714.0
5,"roducts of animal origin,not elsewhere specified or included",122,Malaysia,65639.0
5,"roducts of animal origin,not elsewhere specified or included",132,Singapore,238980.0
5,"roducts of animal origin,not elsewhere specified or included",133,Republic of Korea,2463296.0
5,"roducts of animal origin,not elsewhere specified or included",136,Thailand,2232224.0
5,"roducts of animal origin,not elsewhere specified or included",141,Viet Nam,6913902.0
5,"roducts of animal origin,not elsewhere specified or included",142,China,1773.0
5,"roducts of animal origin,not elsewhere specified or included",143,"Taiwan,China",12779982.0
5,"roducts of animal origin,not elsewhere specified or included",145,Kazakhstan,380000.0
5,"roducts of animal origin,not elsewhere specified or included",149,Uzbekistan,1395402.0
5,"roducts of animal origin,not elsewhere specified or included",206,Cameroon,8720.0
5,"roducts of animal origin,not elsewhere specified or included",230,Mauritania,28911.0
5,"roducts of animal origin,not elsewhere specified or included",240,Senegal,48452.0
5,"roducts of animal origin,not elsewhere specified or included",249,Tunisia,82066.0
