Commodity code,Commodity,Trading partner code,Trading partner,US dollar
1,Live animals,112,Indonesia,155094.0
1,Live animals,116,Japan,1155478.0
1,Live animals,133,Republic of Korea,42000.0
1,Live animals,141,Viet Nam,187082.0
1,Live animals,143,"Taiwan,China",5810.0
1,Live animals,231,Mauritius,8360.0
1,Live animals,303,United Kingdom,1012.0
1,Live animals,304,Germany,3433.0
1,Live animals,344,Russia,1100000.0
1,Live animals,502,United States,283629.0
1,Live animals,601,Australia,1979034.0
2,Meat and edible meat offal,136,Thailand,8379315.0
2,Meat and edible meat offal,303,United Kingdom,6335134.0
2,Meat and edible meat offal,304,Germany,49327695.0
2,Meat and edible meat offal,502,United States,21894305.0
2,Meat and edible meat offal,601,Australia,116379934.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",110,"Hong Kong,China",3523192.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",111,India,46331461.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",112,Indonesia,41117507.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",116,Japan,10906221.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",122,Malaysia,9567396.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",132,Singapore,617642.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",133,Republic of Korea,4622461.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",136,Thailand,24144575.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",141,Viet Nam,20928816.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",142,China,1019396.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",143,"Taiwan,China",7979903.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",145,Kazakhstan,328963.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",230,Mauritania,356496.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",234,Namibia,177524.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",240,Senegal,977681.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",243,Somalia,92221.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",303,United Kingdom,10764995.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",304,Germany,642147.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",344,Russia,133340127.0
