Commodity code,Commodity,Trading partner code,Trading partner,US dollar
1,Live animals,112,Indonesia,152611.0
1,Live animals,116,Japan,1111244.0
1,Live animals,132,Singapore,316.0
1,Live animals,136,Thailand,84459.0
1,Live animals,141,Viet Nam,341164.0
1,Live animals,143,"Taiwan,China",46902.0
1,Live animals,149,Uzbekistan,49880.0
1,Live animals,303,United Kingdom,241.0
1,Live animals,304,Germany,10403.0
1,Live animals,424,Guyana,43580.0
1,Live animals,441,Suriname,375401.0
1,Live animals,502,United States,475211.0
1,Live animals,601,Australia,24576217.0
2,Meat and edible meat offal,136,Thailand,21374588.0
2,Meat and edible meat offal,303,United Kingdom,13222633.0
2,Meat and edible meat offal,304,Germany,56940906.0
2,Meat and edible meat offal,502,United States,34508864.0
2,Meat and edible meat offal,601,Australia,151768641.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",110,"Hong Kong,China",97973.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",111,India,60047051.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",112,Indonesia,47044167.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",113,Iran,27583.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",116,Japan,25631357.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",122,Malaysia,11817883.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",132,Singapore,849573.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",133,Republic of Korea,8662959.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",136,Thailand,28223634.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",141,Viet Nam,46539501.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",142,China,201486.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",143,"Taiwan,China",14129858.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",145,Kazakhstan,434987.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",230,Mauritania,1253997.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",231,Mauritius,843547.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",234,Namibia,1144415.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",240,Senegal,1676433.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",303,United Kingdom,8501597.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",304,Germany,4115310.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",344,Russia,255070731.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",424,Guyana,532817.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",441,Suriname,116117.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",502,United States,91757474.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",601,Australia,65161723.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",618,Kiribati,940605.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",110,"Hong Kong,China",256819.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",112,Indonesia,9051852.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",116,Japan,140749.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",122,Malaysia,4295042.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",132,Singapore,1152153.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",133,Republic of Korea,2281021.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",136,Thailand,41614.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",141,Viet Nam,49.0
