Commodity code,Commodity,Trading partner code,Trading partner,US dollar
1,Live animals,124,Mongolia,84180.0
1,Live animals,129,Philippines,48303.0
1,Live animals,244,South Africa,550400.0
1,Live animals,252,Democratic Republic of Congo,24072.0
1,Live animals,301,Belgium,1801778.0
1,Live animals,305,France,274233.0
1,Live animals,309,Netherlands,1382233.0
1,Live animals,315,Austria,155.0
2,Meat and edible meat offal,124,Mongolia,208125.0
2,Meat and edible meat offal,137,Türkiye,226200.0
2,Meat and edible meat offal,301,Belgium,1948027.0
2,Meat and edible meat offal,305,France,15687965.0
2,Meat and edible meat offal,306,Ireland,7283594.0
2,Meat and edible meat offal,307,Italy,30079.0
2,Meat and edible meat offal,309,Netherlands,15142675.0
2,Meat and edible meat offal,312,Spain,33906377.0
2,Meat and edible meat offal,321,Hungary,6373994.0
2,Meat and edible meat offal,327,Poland,1975641.0
2,Meat and edible meat offal,410,Brazil,48691543.0
2,Meat and edible meat offal,415,Costa Rica,1203083.0
2,Meat and edible meat offal,444,Uruguay,34434191.0
2,Meat and edible meat offal,501,Canada,15782613.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",109,Democratic People's Republic of Korea,9269359.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",123,Maldives,7561.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",124,Mongolia,171151.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",127,Pakistan,4205660.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",129,Philippines,2383011.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",220,Ghana,216684.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",224,Kenya,351866.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",227,Madagascar,1557605.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",233,Mozambique,167758.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",244,South Africa,609363.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",250,Uganda,124573.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",305,France,1219168.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",306,Ireland,4653874.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",309,Netherlands,6215026.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",312,Spain,2021364.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",326,Norway,53531404.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",357,Faroe Islands,5436884.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",410,Brazil,332906.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",429,Mexico,2817257.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",444,Uruguay,1309549.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",501,Canada,32144715.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",503,Greenland,6860588.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",621,Marshall Islands,2025778.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",127,Pakistan,72000.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",137,Türkiye,42376.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",301,Belgium,938990.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",305,France,19231043.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",306,Ireland,6455449.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",307,Italy,2853159.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",309,Netherlands,9098960.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",312,Spain,941743.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",315,Austria,380464.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",316,Bulgaria,5008.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",318,Finland,2461623.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",327,Poland,3166168.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",340,Belarus,13181.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",410,Brazil,624632.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",429,Mexico,11729.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",444,Uruguay,2007414.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",501,Canada,372471.0
5,"roducts of animal origin,not elsewhere specified or included",109,Democratic People's Republic of Korea,70031.0
5,"roducts of animal origin,not elsewhere specified or included",127,Pakistan,69367.0
5,"roducts of animal origin,not elsewhere specified or included",129,Philippines,51600.0
5,"roducts of animal origin,not elsewhere specified or included",244,South Africa,153895.0
5,"roducts of animal origin,not elsewhere specified or included",254,Zimbabwe,139822.0
5,"roducts of animal origin,not elsewhere specified or included",301,Belgium,34508.0
5,"roducts of animal origin,not elsewhere specified or included",305,France,2255369.0
5,"roducts of animal origin,not elsewhere specified or included",307,Italy,59239.0
5,"roducts of animal origin,not elsewhere specified or included",309,Netherlands,4334325.0
5,"roducts of animal origin,not elsewhere specified or included",310,Greece,52135.0
