商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,美元
1,第1章   活动物,107,柬埔寨,28772615.0
1,第1章   活动物,115,以色列,1841.0
1,第1章   活动物,302,丹麦,3491712.0
1,第1章   活动物,331,瑞士,12312.0
1,第1章   活动物,609,新西兰,386492.0
2,第2章   肉及食用杂碎,302,丹麦,29535766.0
2,第2章   肉及食用杂碎,311,葡萄牙,900098.0
2,第2章   肉及食用杂碎,331,瑞士,429833.0
2,第2章   肉及食用杂碎,347,乌克兰,2676715.0
2,第2章   肉及食用杂碎,402,阿根廷,272858989.0
2,第2章   肉及食用杂碎,412,智利,20636865.0
2,第2章   肉及食用杂碎,413,哥伦比亚,14206340.0
2,第2章   肉及食用杂碎,432,巴拿马,862750.0
2,第2章   肉及食用杂碎,609,新西兰,77197253.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,103,孟加拉国,9680848.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,105,文莱,67283.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,106,缅甸,18946165.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,131,沙特阿拉伯,3470523.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,134,斯里兰卡,663180.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,215,埃及,11710.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,232,摩洛哥,651818.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,247,坦桑尼亚,3468431.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,302,丹麦,1710957.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,311,葡萄牙,4775285.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,322,冰岛,22763931.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,334,爱沙尼亚,2639389.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,335,拉脱维亚,572070.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,402,阿根廷,24693273.0
