Commodity code,Commodity,Trading partner code,Trading partner,US dollar
1,,229,Mali,428810.0
1,,246,Sudan,48144.0
1,,302,Denmark,304.0
1,,331,Switzerland,1441.0
1,,353,Slovakia,127032.0
1,,434,Peru,73180.0
1,,609,New Zealand,8599244.0
2,,302,Denmark,33706724.0
2,,328,Romania,189391.0
2,,402,Argentina,42996502.0
2,,412,Chile,10099922.0
2,,609,New Zealand,34516684.0
3,,103,Bangladesh,1972416.0
3,,105,Brunei,304553.0
3,,106,Myanmar,1277251.0
3,,107,Cambodia,26168.0
3,,134,Sri Lanka,71314.0
3,,215,Egypt,92847.0
3,,228,Malawi,666.0
3,,232,Morocco,144807.0
3,,236,Nigeria,1172.0
3,,247,Tanzania,793131.0
3,,302,Denmark,273735.0
3,,311,Portugal,1798358.0
3,,322,Iceland,6756982.0
3,,334,Estonia,347694.0
3,,402,Argentina,12618064.0
3,,412,Chile,35133257.0
3,,413,Colombia,28074.0
3,,416,Cuba,7853766.0
3,,419,Ecuador,6593474.0
3,,434,Peru,2226797.0
3,,499,Other Latin American Territories,969040.0
3,,602,Cook Islands,204775.0
3,,603,Fiji,401098.0
3,,609,New Zealand,45425050.0
3,,611,Papua New Guinea,4987347.0
3,,620,The Federated States of Micronesia,2261796.0
4,,106,Myanmar,5451.0
4,,146,Kyrgyzstan,63552.0
4,,302,Denmark,3830394.0
4,,308,Luxembourg,147308.0
4,,311,Portugal,14520.0
4,,328,Romania,27602.0
4,,330,Sweden,2537103.0
4,,331,Switzerland,653485.0
4,,347,Ukraine,1307162.0
4,,352,Czechia（Czech Republic）,107661.0
4,,402,Argentina,2060279.0
4,,412,Chile,339007.0
4,,609,New Zealand,145137433.0
5,,103,Bangladesh,160628.0
5,,106,Myanmar,36438.0
5,,236,Nigeria,95351.0
5,,247,Tanzania,161438.0
5,,302,Denmark,2617933.0
5,,322,Iceland,1925.0
5,,331,Switzerland,59.0
5,,347,Ukraine,716925.0
5,,352,Czechia（Czech Republic）,131071.0
5,,419,Ecuador,16887.0
5,,426,Honduras,19258.0
5,,603,Fiji,8332.0
5,,609,New Zealand,3435160.0
5,,623,French Polynesia,77501.0
6,,115,Israel,58901.0
6,,134,Sri Lanka,34.0
6,,228,Malawi,224.0
6,,247,Tanzania,84132.0
6,,302,Denmark,511.0
6,,311,Portugal,1797.0
6,,402,Argentina,177230.0
6,,412,Chile,3055410.0
6,,413,Colombia,163210.0
6,,419,Ecuador,972025.0
6,,423,Guatemala,7125.0
6,,609,New Zealand,2118603.0
7,,106,Myanmar,1035915.0
7,,117,Jordan,656.0
7,,215,Egypt,33693.0
7,,311,Portugal,41524.0
7,,609,New Zealand,1631452.0
8,,106,Myanmar,394552.0
8,,146,Kyrgyzstan,125146.0
8,,215,Egypt,107750.0
8,,232,Morocco,289784.0
8,,247,Tanzania,117989.0
8,,248,Togo,172516.0
8,,328,Romania,96179.0
8,,330,Sweden,1441234.0
8,,331,Switzerland,2912.0
8,,347,Ukraine,437175.0
8,,402,Argentina,334782.0
8,,412,Chile,8850028.0
8,,419,Ecuador,7543930.0
8,,423,Guatemala,87000.0
8,,434,Peru,15649872.0
8,,609,New Zealand,52041055.0
9,,106,Myanmar,13634.0
9,,115,Israel,14333.0
9,,117,Jordan,24298.0
9,,121,"Macao,China",67241.0
9,,134,Sri Lanka,4472584.0
9,,144,Timor-Leste,35009.0
9,,215,Egypt,82524.0
9,,228,Malawi,221434.0
9,,232,Morocco,11356.0
9,,238,Rwanda,184.0
9,,247,Tanzania,19842.0
9,,311,Portugal,11099.0
9,,330,Sweden,39766.0
9,,331,Switzerland,1056669.0
9,,352,Czechia（Czech Republic）,9408.0
9,,402,Argentina,18935.0
9,,413,Colombia,721936.0
9,,423,Guatemala,701973.0
9,,426,Honduras,153374.0
9,,432,Panama,292953.0
9,,434,Peru,16595.0
9,,609,New Zealand,9897.0
9,,611,Papua New Guinea,3504.0
10,,106,Myanmar,2439819.0
10,,107,Cambodia,9104979.0
10,,302,Denmark,980614.0
10,,347,Ukraine,78258840.0
10,,434,Peru,79438.0
11,,106,Myanmar,33813.0
11,,107,Cambodia,1585134.0
11,,134,Sri Lanka,2771.0
11,,302,Denmark,11375.0
11,,335,Latvia,8393.0
11,,347,Ukraine,3157915.0
11,,412,Chile,314630.0
11,,609,New Zealand,22401.0
12,,103,Bangladesh,853065.0
12,,106,Myanmar,381687.0
12,,115,Israel,307740.0
12,,134,Sri Lanka,15650.0
12,,144,Timor-Leste,467935.0
12,,146,Kyrgyzstan,73260.0
12,,215,Egypt,41327.0
12,,229,Mali,791843.0
12,,232,Morocco,176.0
12,,236,Nigeria,31848.0
12,,246,Sudan,6980296.0
12,,247,Tanzania,23247095.0
12,,248,Togo,2207826.0
12,,251,Burkina Faso,368429.0
12,,302,Denmark,1951652.0
12,,347,Ukraine,331264.0
12,,402,Argentina,296214910.0
12,,412,Chile,7325026.0
12,,423,Guatemala,48500.0
12,,434,Peru,2207627.0
12,,609,New Zealand,525421.0
13,,101,Afghanistan,1430.0
13,,115,Israel,10773.0
13,,246,Sudan,82833.0
13,,302,Denmark,1091158.0
13,,325,Monaco,4078.0
13,,331,Switzerland,203250.0
13,,352,Czechia（Czech Republic）,453328.0
13,,353,Slovakia,76.0
13,,412,Chile,238413.0
13,,434,Peru,41698.0
14,,106,Myanmar,137282.0
14,,134,Sri Lanka,221510.0
14,,247,Tanzania,1000.0
14,,412,Chile,23046.0
14,,419,Ecuador,44196.0
14,,434,Peru,1101019.0
15,,103,Bangladesh,60066.0
15,,134,Sri Lanka,143732.0
15,,232,Morocco,228788.0
15,,246,Sudan,976201.0
15,,302,Denmark,23272.0
15,,311,Portugal,897763.0
15,,322,Iceland,345952.0
15,,330,Sweden,2625046.0
15,,331,Switzerland,27073.0
15,,347,Ukraine,31270573.0
15,,402,Argentina,3572966.0
15,,412,Chile,884268.0
15,,413,Colombia,941847.0
15,,434,Peru,7407126.0
15,,609,New Zealand,683454.0
16,,215,Egypt,370446.0
16,,302,Denmark,72897.0
16,,322,Iceland,470.0
16,,330,Sweden,7646.0
16,,335,Latvia,16200.0
16,,412,Chile,433387.0
16,,434,Peru,6983287.0
16,,609,New Zealand,18830.0
17,,107,Cambodia,1212273.0
17,,115,Israel,291338.0
17,,117,Jordan,300.0
17,,121,"Macao,China",33618.0
17,,201,Algeria,33.0
17,,302,Denmark,79998.0
17,,330,Sweden,526914.0
17,,331,Switzerland,414291.0
17,,347,Ukraine,121963.0
17,,352,Czechia（Czech Republic）,10765.0
17,,353,Slovakia,20520.0
17,,402,Argentina,194779.0
17,,412,Chile,524818.0
17,,413,Colombia,187572.0
17,,416,Cuba,13866662.0
17,,423,Guatemala,255093.0
17,,609,New Zealand,539663.0
18,,107,Cambodia,98214.0
18,,117,Jordan,1426.0
18,,121,"Macao,China",1230.0
18,,131,Saudi Arabia,1634.0
18,,236,Nigeria,688430.0
18,,302,Denmark,435692.0
18,,328,Romania,58528.0
18,,330,Sweden,139754.0
18,,331,Switzerland,4486121.0
18,,347,Ukraine,228591.0
18,,353,Slovakia,602.0
18,,402,Argentina,2636.0
18,,419,Ecuador,283249.0
18,,609,New Zealand,195353.0
19,,103,Bangladesh,22519.0
19,,107,Cambodia,51920.0
19,,115,Israel,558.0
19,,117,Jordan,1370.0
19,,121,"Macao,China",136691.0
19,,131,Saudi Arabia,20083.0
19,,146,Kyrgyzstan,6750.0
19,,215,Egypt,23030.0
19,,302,Denmark,35983657.0
19,,308,Luxembourg,7117.0
19,,311,Portugal,70782.0
19,,328,Romania,145685.0
19,,330,Sweden,1739103.0
19,,331,Switzerland,9115863.0
19,,334,Estonia,58585.0
19,,347,Ukraine,149332.0
19,,352,Czechia（Czech Republic）,221156.0
19,,353,Slovakia,46633.0
19,,354,North Macedonia,38358.0
19,,402,Argentina,245792.0
19,,609,New Zealand,84063035.0
20,,103,Bangladesh,48000.0
20,,107,Cambodia,650.0
20,,115,Israel,5986502.0
20,,117,Jordan,7515.0
