Commodity code,Commodity,Trading partner code,Trading partner,US dollar
1,Live animals,124,Mongolia,67200.0
1,Live animals,129,Philippines,31756.0
1,Live animals,244,South Africa,210223.0
1,Live animals,301,Belgium,569246.0
1,Live animals,305,France,579671.0
1,Live animals,307,Italy,485.0
1,Live animals,309,Netherlands,1056256.0
1,Live animals,312,Spain,4066.0
1,Live animals,315,Austria,81.0
1,Live animals,429,Mexico,12638.0
1,Live animals,501,Canada,163343.0
2,Meat and edible meat offal,124,Mongolia,1146373.0
2,Meat and edible meat offal,305,France,26778366.0
2,Meat and edible meat offal,306,Ireland,18318166.0
2,Meat and edible meat offal,307,Italy,312670.0
2,Meat and edible meat offal,309,Netherlands,48837081.0
2,Meat and edible meat offal,312,Spain,90913211.0
2,Meat and edible meat offal,315,Austria,1282698.0
2,Meat and edible meat offal,318,Finland,1171092.0
2,Meat and edible meat offal,327,Poland,3126064.0
2,Meat and edible meat offal,340,Belarus,2311382.0
2,Meat and edible meat offal,410,Brazil,301035343.0
2,Meat and edible meat offal,415,Costa Rica,2786549.0
2,Meat and edible meat offal,429,Mexico,1659775.0
2,Meat and edible meat offal,444,Uruguay,108572310.0
2,Meat and edible meat offal,501,Canada,84428632.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",127,Pakistan,10023412.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",129,Philippines,6522473.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",137,Türkiye,2071931.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",220,Ghana,22535.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",224,Kenya,247654.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",227,Madagascar,2027957.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",233,Mozambique,2079161.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",244,South Africa,4094415.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",250,Uganda,150374.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",305,France,5034449.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",306,Ireland,4761582.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",307,Italy,776821.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",309,Netherlands,1177059.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",310,Greece,46300.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",312,Spain,6402936.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",326,Norway,54544295.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",327,Poland,327659.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",357,Faroe Islands,10349451.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",410,Brazil,1406742.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",429,Mexico,6090951.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",444,Uruguay,667622.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",501,Canada,72001221.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",503,Greenland,13585274.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",621,Marshall Islands,9030705.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",137,Türkiye,52972.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",301,Belgium,2581797.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",305,France,36768756.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",306,Ireland,8712804.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",307,Italy,2551698.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",309,Netherlands,11935962.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",310,Greece,112532.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",312,Spain,6981627.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",315,Austria,2381762.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",316,Bulgaria,3293.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",318,Finland,4786478.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",321,Hungary,261028.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",327,Poland,7324016.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",336,Lithuania,30360.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",340,Belarus,1559805.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",350,Slovenia,180595.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",410,Brazil,629443.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",429,Mexico,90777.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",444,Uruguay,4108077.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",501,Canada,61244.0
5,"roducts of animal origin,not elsewhere specified or included",109,Democratic People's Republic of Korea,12625.0
5,"roducts of animal origin,not elsewhere specified or included",124,Mongolia,13716.0
5,"roducts of animal origin,not elsewhere specified or included",127,Pakistan,670710.0
5,"roducts of animal origin,not elsewhere specified or included",129,Philippines,34298.0
5,"roducts of animal origin,not elsewhere specified or included",227,Madagascar,15201.0
5,"roducts of animal origin,not elsewhere specified or included",244,South Africa,169137.0
5,"roducts of animal origin,not elsewhere specified or included",250,Uganda,16707.0
5,"roducts of animal origin,not elsewhere specified or included",305,France,1568377.0
5,"roducts of animal origin,not elsewhere specified or included",306,Ireland,359295.0
5,"roducts of animal origin,not elsewhere specified or included",307,Italy,212513.0
5,"roducts of animal origin,not elsewhere specified or included",309,Netherlands,4089974.0
5,"roducts of animal origin,not elsewhere specified or included",310,Greece,25593.0
5,"roducts of animal origin,not elsewhere specified or included",312,Spain,3277683.0
5,"roducts of animal origin,not elsewhere specified or included",315,Austria,150.0
5,"roducts of animal origin,not elsewhere specified or included",321,Hungary,1471294.0
5,"roducts of animal origin,not elsewhere specified or included",327,Poland,1475337.0
5,"roducts of animal origin,not elsewhere specified or included",340,Belarus,87897.0
5,"roducts of animal origin,not elsewhere specified or included",410,Brazil,116093.0
5,"roducts of animal origin,not elsewhere specified or included",501,Canada,3356997.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",109,Democratic People's Republic of Korea,27806.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",127,Pakistan,5554.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",137,Türkiye,288.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",224,Kenya,249309.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",244,South Africa,381285.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",250,Uganda,101665.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",254,Zimbabwe,2333.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",301,Belgium,7455.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",305,France,183747.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",307,Italy,121015.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",309,Netherlands,10149678.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",312,Spain,184873.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",327,Poland,6126.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",410,Brazil,244.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",415,Costa Rica,41029.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",429,Mexico,17.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",431,Nicaragua,552.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",444,Uruguay,164652.0
7,Edible vegetables and certain roots and tubers,127,Pakistan,689300.0
7,Edible vegetables and certain roots and tubers,137,Türkiye,467106.0
7,Edible vegetables and certain roots and tubers,301,Belgium,1059.0
7,Edible vegetables and certain roots and tubers,305,France,466990.0
7,Edible vegetables and certain roots and tubers,307,Italy,2449.0
7,Edible vegetables and certain roots and tubers,327,Poland,39184.0
7,Edible vegetables and certain roots and tubers,429,Mexico,78420.0
7,Edible vegetables and certain roots and tubers,501,Canada,34826552.0
8,Edible fruit and nuts; peel of citrus fruit or melons,127,Pakistan,4250.0
8,Edible fruit and nuts; peel of citrus fruit or melons,129,Philippines,67090062.0
8,Edible fruit and nuts; peel of citrus fruit or melons,137,Türkiye,999223.0
8,Edible fruit and nuts; peel of citrus fruit or melons,138,United Arab Emirates,28764.0
8,Edible fruit and nuts; peel of citrus fruit or melons,147,Tajikistan,384170.0
