Commodity code,Commodity,Trading partner code,Trading partner,US dollar
1,,112,Indonesia,65718.0
1,,116,Japan,283419.0
1,,141,Viet Nam,110000.0
1,,142,China,1000000.0
1,,143,"Taiwan,China",65624.0
1,,303,United Kingdom,4903.0
1,,304,Germany,289051.0
1,,344,Russia,598500.0
1,,424,Guyana,28090.0
1,,502,United States,232921.0
1,,601,Australia,20526263.0
2,,303,United Kingdom,6699205.0
2,,304,Germany,72797362.0
2,,502,United States,68079000.0
2,,601,Australia,59135218.0
3,,110,"Hong Kong,China",577961.0
3,,111,India,8942192.0
3,,112,Indonesia,23906057.0
3,,116,Japan,17116391.0
3,,122,Malaysia,3467254.0
3,,126,Oman,249980.0
3,,132,Singapore,325346.0
3,,133,Republic of Korea,4794436.0
3,,136,Thailand,12213081.0
3,,139,Yemen,38515.0
3,,141,Viet Nam,7011601.0
3,,142,China,2022379.0
3,,143,"Taiwan,China",4426334.0
3,,145,Kazakhstan,107269.0
3,,223,Cote d'lvoire,26113.0
3,,230,Mauritania,2538731.0
3,,231,Mauritius,62387.0
3,,234,Namibia,696917.0
3,,240,Senegal,230750.0
3,,243,Somalia,738134.0
3,,303,United Kingdom,10092200.0
3,,304,Germany,90549.0
3,,344,Russia,134302232.0
3,,424,Guyana,271425.0
3,,441,Suriname,61256.0
3,,502,United States,49121588.0
3,,601,Australia,8524290.0
4,,112,Indonesia,2192141.0
4,,116,Japan,6202.0
4,,122,Malaysia,1471923.0
4,,132,Singapore,264291.0
4,,133,Republic of Korea,1169521.0
4,,136,Thailand,3400.0
4,,143,"Taiwan,China",239132.0
4,,303,United Kingdom,1314006.0
4,,304,Germany,16549865.0
4,,344,Russia,23775.0
4,,502,United States,27582016.0
4,,601,Australia,27165279.0
5,,111,India,67213.0
5,,112,Indonesia,293500.0
5,,116,Japan,284312.0
5,,122,Malaysia,166276.0
5,,132,Singapore,352.0
5,,133,Republic of Korea,42138.0
5,,136,Thailand,471001.0
5,,141,Viet Nam,8760.0
5,,142,China,72430.0
5,,143,"Taiwan,China",886832.0
5,,145,Kazakhstan,219660.0
5,,206,Cameroon,6582.0
5,,303,United Kingdom,99304.0
5,,304,Germany,4466061.0
5,,344,Russia,1430413.0
5,,502,United States,7226663.0
5,,601,Australia,2205332.0
6,,111,India,49494.0
6,,113,Iran,2421.0
6,,116,Japan,5232541.0
6,,122,Malaysia,16375.0
6,,132,Singapore,449.0
6,,133,Republic of Korea,16200.0
6,,136,Thailand,1467133.0
6,,141,Viet Nam,353928.0
6,,142,China,1423.0
6,,143,"Taiwan,China",250862.0
6,,217,Ethiopia,216029.0
6,,223,Cote d'lvoire,1154.0
6,,303,United Kingdom,25715.0
6,,304,Germany,214.0
6,,440,El Salvador,13428.0
6,,502,United States,151255.0
6,,601,Australia,20620.0
7,,111,India,3534566.0
7,,112,Indonesia,172005.0
7,,116,Japan,9037.0
7,,122,Malaysia,23852.0
7,,133,Republic of Korea,8359.0
7,,136,Thailand,108557445.0
7,,141,Viet Nam,20043665.0
7,,142,China,54897.0
7,,143,"Taiwan,China",220219.0
7,,303,United Kingdom,88440.0
7,,304,Germany,3997.0
7,,344,Russia,48399.0
7,,358,Serbia,4353.0
7,,502,United States,3117760.0
8,,111,India,2344707.0
8,,112,Indonesia,3704281.0
8,,113,Iran,543717.0
8,,116,Japan,238594.0
8,,122,Malaysia,694924.0
8,,133,Republic of Korea,22687.0
