商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,美元
1,第1章   活动物,110,中国香港,34920284.0
1,第1章   活动物,116,日本,1636613.0
1,第1章   活动物,132,新加坡,8327.0
1,第1章   活动物,133,韩国,73.0
1,第1章   活动物,136,泰国,2134860.0
1,第1章   活动物,202,安哥拉,812494.0
1,第1章   活动物,303,英国,478741.0
1,第1章   活动物,304,德国,497144.0
1,第1章   活动物,502,美国,159557.0
2,第2章   肉及食用杂碎,136,泰国,15770924.0
2,第2章   肉及食用杂碎,149,乌兹别克斯坦,751951.0
2,第2章   肉及食用杂碎,234,纳米比亚,199218.0
2,第2章   肉及食用杂碎,303,英国,18550405.0
2,第2章   肉及食用杂碎,344,俄罗斯,62136125.0
2,第2章   肉及食用杂碎,502,美国,69946103.0
2,第2章   肉及食用杂碎,601,澳大利亚,283466878.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,110,中国香港,992970.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,111,印度,104447641.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,112,印度尼西亚,71016022.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,113,伊朗,8408740.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,116,日本,98171.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,122,马来西亚,16214405.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,126,阿曼,1987286.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,133,韩国,9594839.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,136,泰国,37711773.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,141,越南,131999784.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,143,中国台湾,14870581.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,145,哈萨克斯坦,261725.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,230,毛里塔尼亚,2482141.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,234,纳米比亚,104439.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,240,塞内加尔,2871129.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,303,英国,4713262.0
