Commodity code,Commodity,Trading partner code,Trading partner,US dollar
1,,124,Mongolia,37700.0
1,,129,Philippines,24727.0
1,,138,United Arab Emirates,11234.0
1,,244,South Africa,60180.0
1,,301,Belgium,385914.0
1,,305,France,175373.0
1,,306,Ireland,3000.0
1,,309,Netherlands,267461.0
1,,315,Austria,436.0
1,,318,Finland,1227.0
1,,410,Brazil,5276.0
1,,429,Mexico,13069.0
1,,444,Uruguay,40120.0
1,,501,Canada,354.0
2,,124,Mongolia,989950.0
2,,244,South Africa,1412076.0
2,,301,Belgium,2490191.0
2,,305,France,19195892.0
2,,306,Ireland,7115965.0
2,,307,Italy,148836.0
2,,309,Netherlands,26355865.0
2,,312,Spain,56159876.0
2,,318,Finland,1068400.0
2,,321,Hungary,2414327.0
2,,410,Brazil,213922381.0
2,,415,Costa Rica,1946840.0
2,,429,Mexico,856091.0
2,,444,Uruguay,67896353.0
2,,501,Canada,45076782.0
3,,123,Maldives,20050.0
3,,127,Pakistan,6630530.0
3,,129,Philippines,4808971.0
3,,137,Türkiye,666.0
3,,220,Ghana,191470.0
3,,224,Kenya,203530.0
3,,227,Madagascar,1705772.0
3,,233,Mozambique,2378585.0
3,,244,South Africa,5241996.0
3,,305,France,5310741.0
3,,306,Ireland,6229800.0
3,,309,Netherlands,2985277.0
3,,312,Spain,2775922.0
3,,326,Norway,57765448.0
3,,327,Poland,104086.0
3,,357,Faroe Islands,13328344.0
3,,410,Brazil,599151.0
3,,429,Mexico,2455216.0
3,,444,Uruguay,334172.0
3,,501,Canada,53857152.0
3,,503,Greenland,18913094.0
4,,301,Belgium,2847092.0
4,,305,France,26423711.0
4,,306,Ireland,4241493.0
4,,307,Italy,3888881.0
4,,309,Netherlands,11818817.0
4,,310,Greece,29879.0
4,,312,Spain,2643172.0
4,,315,Austria,2786862.0
4,,316,Bulgaria,14792.0
4,,318,Finland,3473364.0
4,,321,Hungary,1727.0
4,,327,Poland,5180120.0
4,,336,Lithuania,92350.0
4,,340,Belarus,461666.0
4,,350,Slovenia,25474.0
4,,410,Brazil,563825.0
4,,444,Uruguay,3768313.0
4,,501,Canada,140635.0
5,,124,Mongolia,136871.0
5,,127,Pakistan,479203.0
5,,129,Philippines,96385.0
5,,224,Kenya,22332.0
5,,244,South Africa,131768.0
5,,301,Belgium,52015.0
5,,305,France,1060512.0
5,,306,Ireland,386643.0
5,,307,Italy,147487.0
5,,309,Netherlands,5163440.0
5,,310,Greece,6036.0
5,,312,Spain,5343315.0
5,,315,Austria,157010.0
5,,321,Hungary,839872.0
5,,326,Norway,146205.0
5,,327,Poland,1809138.0
5,,410,Brazil,39239.0
5,,429,Mexico,20594.0
5,,501,Canada,3434047.0
6,,129,Philippines,40.0
6,,224,Kenya,281963.0
6,,244,South Africa,204259.0
6,,250,Uganda,94667.0
6,,254,Zimbabwe,6218.0
6,,301,Belgium,108627.0
6,,305,France,410123.0
6,,307,Italy,282400.0
6,,309,Netherlands,4514457.0
6,,312,Spain,513111.0
6,,316,Bulgaria,444.0
6,,327,Poland,20849.0
6,,410,Brazil,38747.0
6,,415,Costa Rica,137461.0
6,,444,Uruguay,339279.0
6,,501,Canada,382.0
7,,127,Pakistan,277200.0
7,,137,Türkiye,15418.0
7,,301,Belgium,41175.0
7,,305,France,163.0
7,,307,Italy,31622.0
7,,309,Netherlands,36231.0
7,,312,Spain,18487.0
7,,327,Poland,42657.0
7,,429,Mexico,165098.0
7,,501,Canada,34608119.0
8,,108,Cyprus,62454.0
8,,124,Mongolia,2614631.0
8,,129,Philippines,62933110.0
8,,137,Türkiye,378937.0
8,,138,United Arab Emirates,82817.0
8,,224,Kenya,64411.0
8,,244,South Africa,8831782.0
8,,254,Zimbabwe,55842.0
8,,301,Belgium,567652.0
8,,305,France,588464.0
8,,307,Italy,444159.0
8,,309,Netherlands,303433.0
8,,310,Greece,371144.0
8,,312,Spain,14726212.0
8,,316,Bulgaria,27956.0
8,,321,Hungary,179362.0
8,,327,Poland,102942.0
8,,340,Belarus,289.0
8,,415,Costa Rica,360445.0
8,,429,Mexico,8023787.0
8,,501,Canada,779483.0
9,,127,Pakistan,16569.0
9,,137,Türkiye,97952.0
9,,138,United Arab Emirates,54060.0
9,,219,Gambia,28689.0
9,,224,Kenya,342392.0
9,,227,Madagascar,342451.0
9,,233,Mozambique,231301.0
9,,244,South Africa,20362.0
9,,250,Uganda,180786.0
9,,301,Belgium,70560.0
9,,305,France,132389.0
9,,307,Italy,1600330.0
9,,309,Netherlands,28120.0
9,,312,Spain,48591.0
9,,326,Norway,1929.0
9,,327,Poland,222193.0
9,,410,Brazil,1756987.0
9,,427,Jamaica,44706.0
9,,431,Nicaragua,604764.0
9,,501,Canada,28931.0
10,,127,Pakistan,19689702.0
10,,305,France,29363390.0
10,,315,Austria,168.0
10,,501,Canada,115087750.0
11,,109,Democratic People's Republic of Korea,17180.0
11,,137,Türkiye,2225.0
11,,244,South Africa,38500.0
11,,301,Belgium,1406471.0
11,,305,France,193622.0
11,,307,Italy,18294.0
11,,309,Netherlands,1160356.0
11,,318,Finland,75623.0
11,,327,Poland,79750.0
11,,340,Belarus,15960.0
11,,410,Brazil,787.0
11,,429,Mexico,169809.0
11,,501,Canada,324494.0
12,,124,Mongolia,235122.0
12,,127,Pakistan,76552.0
12,,129,Philippines,757488.0
12,,137,Türkiye,1981.0
12,,219,Gambia,501802.0
12,,220,Ghana,1334373.0
12,,224,Kenya,15226.0
12,,227,Madagascar,8754.0
12,,233,Mozambique,401823.0
12,,235,Niger,20961827.0
12,,244,South Africa,529102.0
12,,250,Uganda,3288332.0
12,,305,France,380317.0
12,,307,Italy,548402.0
12,,309,Netherlands,444388.0
12,,312,Spain,1746185.0
12,,327,Poland,250.0
12,,336,Lithuania,67682.0
12,,350,Slovenia,116841.0
12,,410,Brazil,1899318250.0
12,,415,Costa Rica,236708.0
12,,429,Mexico,322320.0
12,,501,Canada,148124796.0
13,,127,Pakistan,765576.0
13,,129,Philippines,182596.0
13,,137,Türkiye,258415.0
13,,138,United Arab Emirates,1260000.0
13,,224,Kenya,410825.0
13,,227,Madagascar,75539.0
13,,235,Niger,60020.0
13,,244,South Africa,15170.0
13,,301,Belgium,19331.0
13,,305,France,2550941.0
13,,306,Ireland,4267.0
13,,307,Italy,1531204.0
13,,309,Netherlands,18248.0
13,,312,Spain,433359.0
13,,315,Austria,8345.0
13,,318,Finland,7435.0
13,,326,Norway,24400.0
13,,410,Brazil,1747731.0
13,,429,Mexico,1052463.0
13,,501,Canada,426.0
14,,127,Pakistan,203947.0
14,,129,Philippines,474225.0
14,,137,Türkiye,444991.0
14,,220,Ghana,2803.0
14,,227,Madagascar,94123.0
14,,318,Finland,114667.0
14,,410,Brazil,170665.0
14,,429,Mexico,323418.0
14,,501,Canada,29728.0
15,,124,Mongolia,63139.0
15,,129,Philippines,3440186.0
15,,137,Türkiye,2191681.0
15,,244,South Africa,1187.0
15,,301,Belgium,411734.0
15,,305,France,884186.0
15,,306,Ireland,107103.0
15,,307,Italy,1578291.0
15,,309,Netherlands,1105278.0
15,,310,Greece,467584.0
15,,312,Spain,7766574.0
15,,321,Hungary,22580.0
15,,326,Norway,179746.0
15,,327,Poland,19924.0
15,,410,Brazil,16352725.0
15,,429,Mexico,131607.0
15,,431,Nicaragua,635.0
15,,444,Uruguay,357846.0
15,,501,Canada,54822037.0
16,,124,Mongolia,1093079.0
16,,127,Pakistan,27900.0
16,,129,Philippines,370870.0
16,,137,Türkiye,171215.0
16,,305,France,44686.0
16,,306,Ireland,54289.0
16,,307,Italy,165161.0
16,,312,Spain,234007.0
16,,501,Canada,377661.0
17,,127,Pakistan,1337257.0
17,,129,Philippines,101967.0
17,,137,Türkiye,85720.0
17,,138,United Arab Emirates,1394159.0
17,,220,Ghana,267.0
17,,244,South Africa,26908033.0
17,,301,Belgium,473528.0
17,,305,France,1145923.0
17,,307,Italy,143105.0
17,,309,Netherlands,263940.0
17,,312,Spain,332025.0
17,,315,Austria,1440845.0
17,,321,Hungary,23721.0
17,,327,Poland,338658.0
17,,350,Slovenia,1488.0
17,,410,Brazil,357.0
17,,415,Costa Rica,19137413.0
17,,429,Mexico,66412.0
17,,431,Nicaragua,24765141.0
17,,501,Canada,232601.0
18,,129,Philippines,13205.0
18,,137,Türkiye,123754.0
18,,138,United Arab Emirates,10612.0
18,,220,Ghana,1311150.0
18,,244,South Africa,9466.0
18,,301,Belgium,4058760.0
18,,305,France,1728579.0
18,,307,Italy,2440211.0
18,,309,Netherlands,1016153.0
18,,312,Spain,73439.0
18,,315,Austria,443277.0
18,,316,Bulgaria,3246.0
18,,318,Finland,10673.0
18,,321,Hungary,20782.0
18,,326,Norway,8912.0
18,,327,Poland,121408.0
18,,340,Belarus,3538.0
18,,410,Brazil,71614.0
18,,429,Mexico,7704.0
18,,501,Canada,96322.0
19,,127,Pakistan,12036.0
19,,129,Philippines,774722.0
19,,137,Türkiye,422665.0
