Commodity code,Commodity,Trading partner code,Trading partner,US dollar
1,,115,Israel,482.0
1,,146,Kyrgyzstan,90000.0
1,,229,Mali,286682.0
1,,302,Denmark,137274.0
1,,353,Slovakia,7196.0
1,,434,Peru,30090.0
1,,609,New Zealand,1151796.0
2,,302,Denmark,34212471.0
2,,328,Romania,1726525.0
2,,402,Argentina,41796124.0
2,,412,Chile,16175132.0
2,,609,New Zealand,79081018.0
3,,103,Bangladesh,7908328.0
3,,105,Brunei,350821.0
3,,106,Myanmar,1364563.0
3,,107,Cambodia,54243.0
3,,134,Sri Lanka,57228.0
3,,215,Egypt,318759.0
3,,232,Morocco,240000.0
3,,247,Tanzania,982739.0
3,,302,Denmark,545269.0
3,,311,Portugal,1896423.0
3,,322,Iceland,10633953.0
3,,334,Estonia,1122660.0
3,,402,Argentina,5355646.0
3,,412,Chile,25040669.0
3,,413,Colombia,74097.0
3,,419,Ecuador,30818875.0
3,,434,Peru,3743709.0
3,,499,Other Latin American Territories,2094976.0
3,,602,Cook Islands,1619367.0
3,,603,Fiji,1866.0
3,,608,Vanuatu,4828916.0
3,,609,New Zealand,25569337.0
3,,611,Papua New Guinea,2180922.0
3,,620,The Federated States of Micronesia,2722610.0
4,,131,Saudi Arabia,31725.0
4,,146,Kyrgyzstan,58881.0
4,,302,Denmark,5172736.0
4,,308,Luxembourg,166624.0
4,,311,Portugal,15940.0
4,,328,Romania,154110.0
4,,330,Sweden,1946388.0
4,,331,Switzerland,629643.0
4,,347,Ukraine,1298585.0
4,,352,Czechia（Czech Republic）,55468.0
4,,402,Argentina,1331271.0
4,,412,Chile,582041.0
4,,609,New Zealand,242493617.0
5,,103,Bangladesh,108065.0
5,,236,Nigeria,93954.0
5,,247,Tanzania,93515.0
5,,302,Denmark,3033352.0
5,,322,Iceland,12298.0
5,,347,Ukraine,395780.0
5,,352,Czechia（Czech Republic）,593314.0
5,,412,Chile,205720.0
5,,426,Honduras,19258.0
5,,609,New Zealand,9767945.0
5,,623,French Polynesia,63567.0
6,,115,Israel,11610.0
6,,228,Malawi,3427.0
6,,247,Tanzania,34842.0
6,,302,Denmark,10686.0
6,,311,Portugal,3392.0
6,,330,Sweden,3057.0
6,,412,Chile,204241.0
6,,413,Colombia,155361.0
6,,419,Ecuador,891258.0
