Commodity code,Commodity,Trading partner code,Trading partner,US dollar
1,Live animals,129,Philippines,24805.0
1,Live animals,244,South Africa,3329106.0
1,Live animals,301,Belgium,459742.0
1,Live animals,305,France,170385.0
1,Live animals,312,Spain,490890.0
1,Live animals,327,Poland,688409.0
1,Live animals,429,Mexico,15798.0
1,Live animals,444,Uruguay,58254.0
2,Meat and edible meat offal,124,Mongolia,4969307.0
2,Meat and edible meat offal,305,France,29065575.0
2,Meat and edible meat offal,306,Ireland,20270499.0
2,Meat and edible meat offal,307,Italy,164633.0
2,Meat and edible meat offal,309,Netherlands,43227211.0
2,Meat and edible meat offal,312,Spain,87425313.0
2,Meat and edible meat offal,315,Austria,1570293.0
2,Meat and edible meat offal,318,Finland,2121282.0
2,Meat and edible meat offal,321,Hungary,125386.0
2,Meat and edible meat offal,327,Poland,3870864.0
2,Meat and edible meat offal,340,Belarus,3501415.0
2,Meat and edible meat offal,410,Brazil,295941499.0
2,Meat and edible meat offal,415,Costa Rica,3869148.0
2,Meat and edible meat offal,429,Mexico,2959397.0
2,Meat and edible meat offal,444,Uruguay,103546614.0
2,Meat and edible meat offal,501,Canada,44661782.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",127,Pakistan,3971467.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",129,Philippines,8414780.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",137,Türkiye,1488606.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",220,Ghana,99618.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",224,Kenya,456278.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",227,Madagascar,477369.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",233,Mozambique,1194234.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",244,South Africa,2041579.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",250,Uganda,108324.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",305,France,14706971.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",306,Ireland,2900000.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",307,Italy,144464.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",309,Netherlands,1003729.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",310,Greece,20945.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",312,Spain,9709461.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",326,Norway,68647927.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",327,Poland,236777.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",357,Faroe Islands,9067190.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",410,Brazil,5210105.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",427,Jamaica,29063.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",429,Mexico,8760023.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",444,Uruguay,1695246.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",501,Canada,115091894.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",503,Greenland,20264428.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",621,Marshall Islands,2942300.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",137,Türkiye,75931.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",301,Belgium,3984505.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",305,France,42943085.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",306,Ireland,20534285.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",307,Italy,3783599.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",309,Netherlands,16643335.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",310,Greece,43792.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",312,Spain,8922518.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",315,Austria,2902772.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",318,Finland,5055459.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",321,Hungary,125733.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",327,Poland,6032575.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",336,Lithuania,780226.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",340,Belarus,6383283.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",350,Slovenia,70916.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",410,Brazil,10659.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",429,Mexico,579.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",444,Uruguay,3801216.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",501,Canada,113056.0
5,"roducts of animal origin,not elsewhere specified or included",124,Mongolia,19048.0
5,"roducts of animal origin,not elsewhere specified or included",127,Pakistan,897064.0
