Commodity code,Commodity,Trading partner code,Trading partner,US dollar
1,Live animals,118,Kuwait,43530.0
1,Live animals,124,Mongolia,815245.0
1,Live animals,129,Philippines,45131.0
1,Live animals,244,South Africa,45236.0
1,Live animals,301,Belgium,327844.0
1,Live animals,305,France,1484340.0
1,Live animals,307,Italy,477.0
1,Live animals,309,Netherlands,556830.0
1,Live animals,312,Spain,1521190.0
1,Live animals,315,Austria,318.0
1,Live animals,318,Finland,3694.0
1,Live animals,327,Poland,2570838.0
1,Live animals,501,Canada,1501000.0
2,Meat and edible meat offal,124,Mongolia,3183185.0
2,Meat and edible meat offal,301,Belgium,3414047.0
2,Meat and edible meat offal,305,France,24244964.0
2,Meat and edible meat offal,306,Ireland,9619910.0
2,Meat and edible meat offal,307,Italy,34707.0
2,Meat and edible meat offal,309,Netherlands,26680947.0
2,Meat and edible meat offal,312,Spain,53000856.0
2,Meat and edible meat offal,321,Hungary,6657163.0
2,Meat and edible meat offal,327,Poland,3333857.0
2,Meat and edible meat offal,410,Brazil,166656896.0
2,Meat and edible meat offal,415,Costa Rica,1522305.0
2,Meat and edible meat offal,429,Mexico,64981.0
2,Meat and edible meat offal,444,Uruguay,52354281.0
2,Meat and edible meat offal,501,Canada,48117473.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",109,Democratic People's Republic of Korea,17060238.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",123,Maldives,17920.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",127,Pakistan,6154955.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",129,Philippines,3971226.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",137,Türkiye,253611.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",220,Ghana,296897.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",224,Kenya,340041.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",227,Madagascar,887976.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",233,Mozambique,2047553.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",244,South Africa,156174.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",250,Uganda,104713.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",305,France,1978370.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",306,Ireland,1298566.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",309,Netherlands,1080277.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",310,Greece,8910.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",312,Spain,835076.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",326,Norway,38113385.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",327,Poland,6188.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",357,Faroe Islands,9557282.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",410,Brazil,425707.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",429,Mexico,4979498.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",444,Uruguay,1077715.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",501,Canada,48686090.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",503,Greenland,14770172.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",621,Marshall Islands,2399254.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",137,Türkiye,19606.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",244,South Africa,2880.0
