Commodity code,Commodity,Trading partner code,Trading partner,US dollar
1,Live animals,124,Mongolia,18100.0
1,Live animals,129,Philippines,26491.0
1,Live animals,233,Mozambique,24473.0
1,Live animals,244,South Africa,218084.0
1,Live animals,301,Belgium,587363.0
1,Live animals,305,France,291077.0
1,Live animals,307,Italy,2373.0
1,Live animals,309,Netherlands,623819.0
1,Live animals,312,Spain,656092.0
1,Live animals,315,Austria,302.0
1,Live animals,326,Norway,48345.0
2,Meat and edible meat offal,124,Mongolia,430170.0
2,Meat and edible meat offal,301,Belgium,6219485.0
2,Meat and edible meat offal,305,France,28287979.0
2,Meat and edible meat offal,306,Ireland,11584584.0
2,Meat and edible meat offal,307,Italy,12454.0
2,Meat and edible meat offal,309,Netherlands,41045469.0
2,Meat and edible meat offal,312,Spain,77052494.0
2,Meat and edible meat offal,321,Hungary,11027655.0
2,Meat and edible meat offal,327,Poland,3858438.0
2,Meat and edible meat offal,410,Brazil,161120162.0
2,Meat and edible meat offal,415,Costa Rica,367523.0
2,Meat and edible meat offal,444,Uruguay,52852882.0
2,Meat and edible meat offal,501,Canada,50604816.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",109,Democratic People's Republic of Korea,8063348.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",123,Maldives,7684.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",127,Pakistan,4926823.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",129,Philippines,3255900.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",220,Ghana,259247.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",224,Kenya,73580.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",227,Madagascar,1435206.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",233,Mozambique,1297286.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",244,South Africa,1091844.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",305,France,2478189.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",306,Ireland,2408405.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",309,Netherlands,1106940.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",312,Spain,479766.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",326,Norway,26017811.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",357,Faroe Islands,10295608.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",410,Brazil,467419.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",429,Mexico,2586310.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",444,Uruguay,199677.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",501,Canada,42354157.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",503,Greenland,6206206.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",617,Samoa,180377.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",621,Marshall Islands,1062526.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",244,South Africa,32.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",301,Belgium,2136530.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",305,France,29805269.0
