商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,美元
1,第1章   活动物,107,柬埔寨,11292657.0
1,第1章   活动物,302,丹麦,23308.0
1,第1章   活动物,331,瑞士,250.0
1,第1章   活动物,434,秘鲁,99450.0
2,第2章   肉及食用杂碎,302,丹麦,29360024.0
2,第2章   肉及食用杂碎,311,葡萄牙,928657.0
2,第2章   肉及食用杂碎,331,瑞士,1174466.0
2,第2章   肉及食用杂碎,347,乌克兰,1838316.0
2,第2章   肉及食用杂碎,402,阿根廷,211449210.0
2,第2章   肉及食用杂碎,412,智利,22943163.0
2,第2章   肉及食用杂碎,413,哥伦比亚,7658388.0
2,第2章   肉及食用杂碎,432,巴拿马,579565.0
2,第2章   肉及食用杂碎,609,新西兰,63094920.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,103,孟加拉国,9758206.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,105,文莱,62062.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,106,缅甸,20946644.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,107,柬埔寨,91413.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,131,沙特阿拉伯,827720.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,134,斯里兰卡,417663.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,215,埃及,14236.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,232,摩洛哥,1317777.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,247,坦桑尼亚,2801838.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,302,丹麦,190920.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,311,葡萄牙,5858710.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,322,冰岛,30992885.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,334,爱沙尼亚,1891484.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,335,拉脱维亚,570597.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,402,阿根廷,17590114.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,412,智利,52117541.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,413,哥伦比亚,92992.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,416,古巴,2125509.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,419,厄瓜多尔,241565056.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,426,洪都拉斯,257979.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,432,巴拿马,285906.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,434,秘鲁,20435774.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,445,委内瑞拉,56529.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,608,瓦努阿图,15491417.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,609,新西兰,42230814.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,611,巴布亚新几内亚,329532.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,620,密克罗尼西亚联邦,3336681.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,146,吉尔吉斯斯坦,9600.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,302,丹麦,9822045.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,311,葡萄牙,120.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,330,瑞典,2977125.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,331,瑞士,292132.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,334,爱沙尼亚,458499.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,347,乌克兰,281500.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,402,阿根廷,2969219.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,412,智利,461500.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,609,新西兰,223632147.0
5,第5章   其他动物产品,103,孟加拉国,457929.0
5,第5章   其他动物产品,106,缅甸,81055.0
