商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,美元
1,第1章   活动物,301,比利时,483931.0
1,第1章   活动物,305,法国,6054527.0
1,第1章   活动物,309,荷兰,1058378.0
2,第2章   肉及食用杂碎,124,蒙古,1163399.0
2,第2章   肉及食用杂碎,227,马达加斯加,156942.0
2,第2章   肉及食用杂碎,301,比利时,2350851.0
2,第2章   肉及食用杂碎,305,法国,25181456.0
2,第2章   肉及食用杂碎,306,爱尔兰,10485382.0
2,第2章   肉及食用杂碎,309,荷兰,28678594.0
2,第2章   肉及食用杂碎,312,西班牙,97745757.0
2,第2章   肉及食用杂碎,315,奥地利,605612.0
2,第2章   肉及食用杂碎,318,芬兰,2943547.0
2,第2章   肉及食用杂碎,340,白俄罗斯,11202429.0
2,第2章   肉及食用杂碎,408,玻利维亚,71309486.0
2,第2章   肉及食用杂碎,410,巴西,1007090639.0
2,第2章   肉及食用杂碎,415,哥斯达黎加,3655565.0
2,第2章   肉及食用杂碎,431,尼加拉瓜,175934.0
2,第2章   肉及食用杂碎,444,乌拉圭,87418524.0
2,第2章   肉及食用杂碎,501,加拿大,22478594.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,127,巴基斯坦,17956436.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,129,菲律宾,9348871.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,137,土耳其,691569.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,220,加纳,142286.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,224,肯尼亚,1620545.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,227,马达加斯加,72073.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,233,莫桑比克,621846.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,244,南非,90584.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,250,乌干达,1293152.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,305,法国,10000535.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,306,爱尔兰,4649595.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,309,荷兰,3492713.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,310,希腊,135913.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,312,西班牙,13990590.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,326,挪威,126481335.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,327,波兰,1551746.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,357,法罗群岛,19321203.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,410,巴西,10577688.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,427,牙买加,135540.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,429,墨西哥,10673667.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,431,尼加拉瓜,283337.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,444,乌拉圭,821761.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,501,加拿大,71609963.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,503,格陵兰,30112848.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,137,土耳其,778874.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,301,比利时,5906966.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,305,法国,23780764.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,306,爱尔兰,11259740.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,307,意大利,9315943.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,309,荷兰,26307135.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,310,希腊,1834598.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,312,西班牙,2744999.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,315,奥地利,820671.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,316,保加利亚,9441.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,318,芬兰,5497714.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,327,波兰,5609087.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,340,白俄罗斯,4627247.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,350,斯洛文尼亚,32811.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,410,巴西,407526.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,429,墨西哥,3155.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,444,乌拉圭,74517.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,501,加拿大,31691.0
5,第5章   其他动物产品,109,朝鲜,113470.0
5,第5章   其他动物产品,124,蒙古,55069.0
5,第5章   其他动物产品,127,巴基斯坦,2676818.0
5,第5章   其他动物产品,129,菲律宾,91350.0
5,第5章   其他动物产品,227,马达加斯加,10910.0
5,第5章   其他动物产品,244,南非,375829.0
5,第5章   其他动物产品,250,乌干达,15647.0
5,第5章   其他动物产品,305,法国,1314049.0
5,第5章   其他动物产品,306,爱尔兰,255916.0
5,第5章   其他动物产品,307,意大利,353222.0
5,第5章   其他动物产品,309,荷兰,4224483.0
5,第5章   其他动物产品,310,希腊,2835.0
5,第5章   其他动物产品,312,西班牙,5278888.0
5,第5章   其他动物产品,321,匈牙利,1196873.0
5,第5章   其他动物产品,327,波兰,1452212.0
5,第5章   其他动物产品,404,巴哈马,26211.0
5,第5章   其他动物产品,406,伯利兹,14099.0
5,第5章   其他动物产品,410,巴西,24577.0
5,第5章   其他动物产品,429,墨西哥,16365.0
5,第5章   其他动物产品,444,乌拉圭,2837783.0
5,第5章   其他动物产品,501,加拿大,2923077.0
5,第5章   其他动物产品,614,汤加,24520.0
