商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,美元
1,第1章   活动物,110,中国香港,20917164.0
1,第1章   活动物,116,日本,2818659.0
1,第1章   活动物,202,安哥拉,680000.0
1,第1章   活动物,304,德国,120.0
1,第1章   活动物,502,美国,1248630.0
1,第1章   活动物,601,澳大利亚,5606654.0
2,第2章   肉及食用杂碎,136,泰国,22425826.0
2,第2章   肉及食用杂碎,149,乌兹别克斯坦,377029.0
2,第2章   肉及食用杂碎,234,纳米比亚,304027.0
2,第2章   肉及食用杂碎,303,英国,17106280.0
2,第2章   肉及食用杂碎,344,俄罗斯,50467707.0
2,第2章   肉及食用杂碎,502,美国,54964587.0
2,第2章   肉及食用杂碎,601,澳大利亚,219927831.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,110,中国香港,8453304.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,111,印度,141836065.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,112,印度尼西亚,90424953.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,113,伊朗,4032556.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,116,日本,123478.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,122,马来西亚,18782808.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,126,阿曼,1932752.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,133,韩国,10185043.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,136,泰国,31070105.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,141,越南,168569948.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,142,中国,21558.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,143,中国台湾,13879289.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,145,哈萨克斯坦,171130.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,212,科摩罗,8663.0
