商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,美元
1,第1章   活动物,124,蒙古,173914.0
1,第1章   活动物,301,比利时,980623.0
1,第1章   活动物,305,法国,6436742.0
1,第1章   活动物,309,荷兰,1674733.0
2,第2章   肉及食用杂碎,124,蒙古,1398720.0
2,第2章   肉及食用杂碎,227,马达加斯加,147212.0
2,第2章   肉及食用杂碎,301,比利时,4031154.0
2,第2章   肉及食用杂碎,305,法国,25015878.0
2,第2章   肉及食用杂碎,306,爱尔兰,9420953.0
2,第2章   肉及食用杂碎,309,荷兰,29938304.0
2,第2章   肉及食用杂碎,312,西班牙,110858380.0
2,第2章   肉及食用杂碎,315,奥地利,829298.0
2,第2章   肉及食用杂碎,318,芬兰,2640471.0
2,第2章   肉及食用杂碎,340,白俄罗斯,9828539.0
2,第2章   肉及食用杂碎,408,玻利维亚,32686730.0
2,第2章   肉及食用杂碎,410,巴西,815075773.0
2,第2章   肉及食用杂碎,415,哥斯达黎加,3643573.0
2,第2章   肉及食用杂碎,431,尼加拉瓜,301037.0
2,第2章   肉及食用杂碎,444,乌拉圭,96192828.0
2,第2章   肉及食用杂碎,501,加拿大,20666291.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,127,巴基斯坦,13292362.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,129,菲律宾,8563551.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,137,土耳其,1903581.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,220,加纳,54216.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,224,肯尼亚,791356.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,227,马达加斯加,455600.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,233,莫桑比克,1314770.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,244,南非,220577.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,250,乌干达,643800.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,305,法国,7847871.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,306,爱尔兰,4054615.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,309,荷兰,4163923.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,310,希腊,93577.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,312,西班牙,10429635.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,326,挪威,128926382.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,327,波兰,2206644.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,357,法罗群岛,14263601.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,410,巴西,5706383.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,429,墨西哥,6553284.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,444,乌拉圭,3305571.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,501,加拿大,57550511.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,503,格陵兰,20882688.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,124,蒙古,10339.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,127,巴基斯坦,206182.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,137,土耳其,3020712.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,301,比利时,7987881.0
