Commodity code,Commodity,Trading partner code,Trading partner,US dollar
1,Live animals,112,Indonesia,31073.0
1,Live animals,116,Japan,4394.0
1,Live animals,136,Thailand,10873.0
1,Live animals,141,Viet Nam,439250.0
1,Live animals,143,"Taiwan,China",47372.0
1,Live animals,303,United Kingdom,41350.0
1,Live animals,304,Germany,1106720.0
1,Live animals,344,Russia,60000.0
1,Live animals,424,Guyana,42350.0
1,Live animals,441,Suriname,6419.0
1,Live animals,502,United States,314546.0
1,Live animals,601,Australia,8036766.0
2,Meat and edible meat offal,136,Thailand,7500.0
2,Meat and edible meat offal,303,United Kingdom,8812749.0
2,Meat and edible meat offal,304,Germany,77568895.0
2,Meat and edible meat offal,502,United States,146711529.0
2,Meat and edible meat offal,601,Australia,62680028.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",110,"Hong Kong,China",614813.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",111,India,7825053.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",112,Indonesia,34683102.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",113,Iran,75165.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",116,Japan,33898131.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",122,Malaysia,4051317.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",132,Singapore,423724.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",133,Republic of Korea,9444107.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",136,Thailand,14288958.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",141,Viet Nam,15293970.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",142,China,9560674.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",143,"Taiwan,China",10960143.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",145,Kazakhstan,187568.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",223,Cote d'lvoire,193149.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",230,Mauritania,480565.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",231,Mauritius,167388.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",234,Namibia,170250.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",240,Senegal,945586.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",243,Somalia,2115842.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",303,United Kingdom,5370981.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",304,Germany,2315529.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",344,Russia,113000380.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",424,Guyana,176399.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",441,Suriname,10215.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",502,United States,78884706.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",601,Australia,6164767.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",618,Kiribati,3525570.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",112,Indonesia,5205604.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",113,Iran,13721.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",116,Japan,242543.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",122,Malaysia,3093771.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",132,Singapore,539657.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",133,Republic of Korea,1826913.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",136,Thailand,59924.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",142,China,48825.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",143,"Taiwan,China",217250.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",303,United Kingdom,1598173.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",304,Germany,25336900.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",344,Russia,104072.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",502,United States,28074363.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",601,Australia,24550051.0
5,"roducts of animal origin,not elsewhere specified or included",110,"Hong Kong,China",7188.0
5,"roducts of animal origin,not elsewhere specified or included",111,India,41105.0
5,"roducts of animal origin,not elsewhere specified or included",112,Indonesia,515730.0
5,"roducts of animal origin,not elsewhere specified or included",116,Japan,972591.0
5,"roducts of animal origin,not elsewhere specified or included",122,Malaysia,54428.0
5,"roducts of animal origin,not elsewhere specified or included",133,Republic of Korea,197172.0
5,"roducts of animal origin,not elsewhere specified or included",136,Thailand,246233.0
5,"roducts of animal origin,not elsewhere specified or included",141,Viet Nam,8872.0
5,"roducts of animal origin,not elsewhere specified or included",142,China,4525742.0
5,"roducts of animal origin,not elsewhere specified or included",143,"Taiwan,China",3303105.0
5,"roducts of animal origin,not elsewhere specified or included",145,Kazakhstan,1333710.0
5,"roducts of animal origin,not elsewhere specified or included",303,United Kingdom,34366.0
5,"roducts of animal origin,not elsewhere specified or included",304,Germany,3925523.0
5,"roducts of animal origin,not elsewhere specified or included",344,Russia,442896.0
5,"roducts of animal origin,not elsewhere specified or included",502,United States,8378817.0
5,"roducts of animal origin,not elsewhere specified or included",601,Australia,4543921.0
5,"roducts of animal origin,not elsewhere specified or included",701,Countries（Territories）Unknown,995.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",111,India,24407.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",112,Indonesia,16258.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",113,Iran,13164.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",116,Japan,3501567.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",122,Malaysia,19575.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",133,Republic of Korea,269392.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",136,Thailand,1465363.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",141,Viet Nam,223888.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",143,"Taiwan,China",209016.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",217,Ethiopia,80312.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",223,Cote d'lvoire,2729.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",304,Germany,28779.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",440,El Salvador,6188.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",502,United States,249245.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",601,Australia,135026.0
7,Edible vegetables and certain roots and tubers,111,India,244684.0
7,Edible vegetables and certain roots and tubers,112,Indonesia,2863068.0
7,Edible vegetables and certain roots and tubers,122,Malaysia,964.0
7,Edible vegetables and certain roots and tubers,136,Thailand,97358369.0
7,Edible vegetables and certain roots and tubers,141,Viet Nam,10362696.0
7,Edible vegetables and certain roots and tubers,142,China,88693.0
7,Edible vegetables and certain roots and tubers,143,"Taiwan,China",128467.0
7,Edible vegetables and certain roots and tubers,217,Ethiopia,192000.0
7,Edible vegetables and certain roots and tubers,303,United Kingdom,382206.0
7,Edible vegetables and certain roots and tubers,304,Germany,9804.0
7,Edible vegetables and certain roots and tubers,344,Russia,292033.0
7,Edible vegetables and certain roots and tubers,358,Serbia,14191.0
7,Edible vegetables and certain roots and tubers,502,United States,2878076.0
7,Edible vegetables and certain roots and tubers,601,Australia,451509.0
8,Edible fruit and nuts; peel of citrus fruit or melons,110,"Hong Kong,China",6788.0
8,Edible fruit and nuts; peel of citrus fruit or melons,111,India,1412337.0
8,Edible fruit and nuts; peel of citrus fruit or melons,112,Indonesia,9022867.0
8,Edible fruit and nuts; peel of citrus fruit or melons,113,Iran,2016845.0
8,Edible fruit and nuts; peel of citrus fruit or melons,116,Japan,2672924.0
8,Edible fruit and nuts; peel of citrus fruit or melons,122,Malaysia,3086621.0
8,Edible fruit and nuts; peel of citrus fruit or melons,133,Republic of Korea,915566.0
8,Edible fruit and nuts; peel of citrus fruit or melons,136,Thailand,30304604.0
8,Edible fruit and nuts; peel of citrus fruit or melons,141,Viet Nam,42954090.0
8,Edible fruit and nuts; peel of citrus fruit or melons,142,China,14026.0
8,Edible fruit and nuts; peel of citrus fruit or melons,143,"Taiwan,China",1818889.0
8,Edible fruit and nuts; peel of citrus fruit or melons,149,Uzbekistan,5817835.0
8,Edible fruit and nuts; peel of citrus fruit or melons,344,Russia,14031597.0
8,Edible fruit and nuts; peel of citrus fruit or melons,358,Serbia,8313.0
8,Edible fruit and nuts; peel of citrus fruit or melons,502,United States,75712376.0
8,Edible fruit and nuts; peel of citrus fruit or melons,601,Australia,5184996.0
