Commodity code,Commodity,Trading partner code,Trading partner,US dollar
1,Live animals,229,Mali,47944.0
1,Live animals,246,Sudan,5421.0
1,Live animals,352,Czechia（Czech Republic）,125777.0
1,Live animals,353,Slovakia,4530.0
1,Live animals,434,Peru,122466.0
1,Live animals,609,New Zealand,2053262.0
2,Meat and edible meat offal,302,Denmark,60272629.0
2,Meat and edible meat offal,311,Portugal,249328.0
2,Meat and edible meat offal,402,Argentina,179024444.0
2,Meat and edible meat offal,412,Chile,37801040.0
2,Meat and edible meat offal,432,Panama,939571.0
2,Meat and edible meat offal,609,New Zealand,198704298.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",103,Bangladesh,8230962.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",105,Brunei,208189.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",106,Myanmar,1366568.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",115,Israel,4062.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",131,Saudi Arabia,119732.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",134,Sri Lanka,153540.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",215,Egypt,21334.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",232,Morocco,411850.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",247,Tanzania,586561.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",302,Denmark,3138532.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",311,Portugal,1560170.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",322,Iceland,11248371.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",330,Sweden,9429.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",334,Estonia,1597690.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",347,Ukraine,821354.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",402,Argentina,15851228.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",412,Chile,37954375.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",413,Colombia,100512.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",419,Ecuador,195862058.0
