商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,美元
1,第1章   活动物,305,法国,"1,920,857"
1,第1章   活动物,312,西班牙,"2,066,767"
1,第1章   活动物,315,奥地利,"13,793"
1,第1章   活动物,501,加拿大,"1,423"
2,第2章   肉及食用杂碎,124,蒙古,"3,201,135"
2,第2章   肉及食用杂碎,244,南非,"228,837"
2,第2章   肉及食用杂碎,301,比利时,"3,689,682"
2,第2章   肉及食用杂碎,305,法国,"35,070,156"
2,第2章   肉及食用杂碎,306,爱尔兰,"9,387,064"
2,第2章   肉及食用杂碎,309,荷兰,"37,101,337"
2,第2章   肉及食用杂碎,312,西班牙,"129,934,692"
2,第2章   肉及食用杂碎,315,奥地利,"1,387,442"
2,第2章   肉及食用杂碎,318,芬兰,"2,595,178"
2,第2章   肉及食用杂碎,340,白俄罗斯,"8,194,633"
2,第2章   肉及食用杂碎,408,玻利维亚,"48,388,671"
2,第2章   肉及食用杂碎,410,巴西,"747,695,031"
2,第2章   肉及食用杂碎,415,哥斯达黎加,"3,075,048"
2,第2章   肉及食用杂碎,431,尼加拉瓜,"270,250"
2,第2章   肉及食用杂碎,444,乌拉圭,"63,164,546"
2,第2章   肉及食用杂碎,501,加拿大,"27,128,420"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,123,马尔代夫,"3,506"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,127,巴基斯坦,"28,709,366"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,129,菲律宾,"8,316,092"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,137,土耳其,"827,933"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,220,加纳,"58,196"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,224,肯尼亚,"1,072,847"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,227,马达加斯加,"52,444"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,233,莫桑比克,"1,917,911"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,244,南非,"1,580,836"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,250,乌干达,"508,600"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,305,法国,"3,489,300"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,306,爱尔兰,"4,892,491"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,309,荷兰,"1,881,681"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,310,希腊,"196,257"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,312,西班牙,"13,424,716"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,326,挪威,"100,244,651"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,327,波兰,"764,096"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,357,法罗群岛,"9,822,603"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,410,巴西,"1,165,950"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,429,墨西哥,"3,825,748"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,431,尼加拉瓜,"1,109,383"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,444,乌拉圭,"7,158,972"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,501,加拿大,"38,878,285"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,503,格陵兰,"20,851,210"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,127,巴基斯坦,"210,420"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,137,土耳其,"533,918"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,301,比利时,"6,715,282"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,305,法国,"28,269,119"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,306,爱尔兰,"7,207,307"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,307,意大利,"11,710,905"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,309,荷兰,"23,665,521"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,310,希腊,"681,041"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,312,西班牙,"7,185,323"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,315,奥地利,"1,886,299"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,318,芬兰,"6,365,623"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,327,波兰,"5,825,118"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,340,白俄罗斯,"5,529,781"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,350,斯洛文尼亚,"31,896"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,410,巴西,"215,873"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,429,墨西哥,219
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,444,乌拉圭,"731,622"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,501,加拿大,"64,800"
5,第5章   其他动物产品,109,朝鲜,"158,268"
5,第5章   其他动物产品,124,蒙古,"87,347"
5,第5章   其他动物产品,127,巴基斯坦,"1,355,009"
5,第5章   其他动物产品,129,菲律宾,"101,911"
5,第5章   其他动物产品,227,马达加斯加,"17,844"
5,第5章   其他动物产品,244,南非,"532,679"
5,第5章   其他动物产品,250,乌干达,"7,623"
5,第5章   其他动物产品,305,法国,"1,546,328"
5,第5章   其他动物产品,306,爱尔兰,"139,817"
5,第5章   其他动物产品,307,意大利,"737,104"
5,第5章   其他动物产品,309,荷兰,"6,843,760"
5,第5章   其他动物产品,310,希腊,"50,692"
5,第5章   其他动物产品,312,西班牙,"4,401,209"
5,第5章   其他动物产品,315,奥地利,"6,012"
5,第5章   其他动物产品,321,匈牙利,"703,305"
5,第5章   其他动物产品,327,波兰,"1,450,885"
5,第5章   其他动物产品,340,白俄罗斯,"11,745"
5,第5章   其他动物产品,429,墨西哥,"49,448"
5,第5章   其他动物产品,444,乌拉圭,"6,749,637"
5,第5章   其他动物产品,501,加拿大,"4,059,386"
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,109,朝鲜,"25,577"
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,224,肯尼亚,"87,431"
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,244,南非,"390,187"
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,250,乌干达,"8,721"
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,254,津巴布韦,603
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,301,比利时,"27,865"
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,305,法国,"1,060,293"
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,307,意大利,"54,357"
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,309,荷兰,"17,317,479"
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,312,西班牙,"290,933"
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,410,巴西,"49,698"
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,415,哥斯达黎加,"95,939"
7,第7章   食用蔬菜、根及块茎,137,土耳其,"303,054"
7,第7章   食用蔬菜、根及块茎,301,比利时,482
7,第7章   食用蔬菜、根及块茎,305,法国,"2,767,653"
7,第7章   食用蔬菜、根及块茎,312,西班牙,"179,352"
7,第7章   食用蔬菜、根及块茎,318,芬兰,"59,060"
7,第7章   食用蔬菜、根及块茎,321,匈牙利,"275,650"
7,第7章   食用蔬菜、根及块茎,340,白俄罗斯,"34,095"
7,第7章   食用蔬菜、根及块茎,501,加拿大,"30,161,921"
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,124,蒙古,"19,901,434"
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,127,巴基斯坦,"77,375"
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,129,菲律宾,"54,594,456"
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,137,土耳其,"2,312,431"
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,138,阿联酋,"117,669"
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,147,塔吉克斯坦,"19,107"
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,220,加纳,"826,254"
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,224,肯尼亚,"1,414,786"
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,244,南非,"17,073,934"
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,254,津巴布韦,"1,417,420"
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,305,法国,"36,746"
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,312,西班牙,"556,948"
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,327,波兰,"168,430"
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,408,玻利维亚,"294,793"
