商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,美元
1,第1章   活动物,110,中国香港,41678206.0
1,第1章   活动物,116,日本,2021320.0
1,第1章   活动物,141,越南,2710584.0
1,第1章   活动物,303,英国,187.0
1,第1章   活动物,502,美国,177719.0
1,第1章   活动物,601,澳大利亚,6702643.0
2,第2章   肉及食用杂碎,136,泰国,46958847.0
2,第2章   肉及食用杂碎,149,乌兹别克斯坦,226909.0
2,第2章   肉及食用杂碎,234,纳米比亚,161154.0
2,第2章   肉及食用杂碎,303,英国,22581838.0
2,第2章   肉及食用杂碎,344,俄罗斯,73200688.0
2,第2章   肉及食用杂碎,502,美国,34391345.0
2,第2章   肉及食用杂碎,601,澳大利亚,277590174.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,110,中国香港,253578.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,111,印度,90047210.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,112,印度尼西亚,76740202.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,113,伊朗,10172373.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,122,马来西亚,18207334.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,126,阿曼,2082564.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,132,新加坡,674955.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,133,韩国,12144234.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,136,泰国,32456883.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,141,越南,128571205.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,142,中国,3350324.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,143,中国台湾,13102775.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,145,哈萨克斯坦,77397.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,230,毛里塔尼亚,2098803.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,240,塞内加尔,2325307.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,303,英国,13747781.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,304,德国,450107.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,324,马耳他,251601.0
