数据年月,商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,人民币
201801,1,第1章   活动物,115,以色列,3704.0
201801,1,第1章   活动物,146,吉尔吉斯斯坦,2378373.0
201801,1,第1章   活动物,229,马里,3119149.0
201801,1,第1章   活动物,302,丹麦,16461566.0
201801,1,第1章   活动物,335,拉脱维亚,4140471.0
201801,1,第1章   活动物,353,斯洛伐克,1509895.0
201801,1,第1章   活动物,434,秘鲁,341471.0
201801,1,第1章   活动物,609,新西兰,11284346.0
201801,2,第2章   肉及食用杂碎,302,丹麦,253657270.0
201801,2,第2章   肉及食用杂碎,402,阿根廷,367099932.0
201801,2,第2章   肉及食用杂碎,412,智利,89805892.0
201801,2,第2章   肉及食用杂碎,609,新西兰,972329687.0
201801,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,103,孟加拉国,42751320.0
201801,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,105,文莱,1719916.0
201801,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,106,缅甸,20198477.0
201801,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,107,柬埔寨,1572164.0
201801,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,134,斯里兰卡,599091.0
201801,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,228,马拉维,7511.0
201801,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,232,摩洛哥,3821645.0
201801,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,247,坦桑尼亚,2482636.0
201801,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,302,丹麦,27773049.0
201801,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,311,葡萄牙,12449788.0
201801,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,322,冰岛,54347191.0
201801,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,334,爱沙尼亚,11966407.0
201801,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,402,阿根廷,226049673.0
201801,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,412,智利,343438867.0
201801,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,413,哥伦比亚,136610.0
201801,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,416,古巴,40479358.0
201801,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,419,厄瓜多尔,65748775.0
201801,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,434,秘鲁,2640771.0
201801,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,602,库克群岛,814454.0
201801,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,603,斐济,241951.0
201801,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,609,新西兰,228469931.0
201801,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,611,巴布亚新几内亚,19743056.0
201801,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,613,所罗门群岛,14379331.0
201801,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,620,密克罗尼西亚联邦,23556807.0
201801,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,105,文莱,9383.0
201801,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,106,缅甸,96240.0
201801,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,146,吉尔吉斯斯坦,512494.0
201801,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,215,埃及,7293.0
