数据年月,商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,人民币
202311,1,第1章   活动物,107,柬埔寨,108925800.0
202311,1,第1章   活动物,302,丹麦,234530.0
202311,1,第1章   活动物,331,瑞士,2248.0
202311,1,第1章   活动物,609,新西兰,6041581.0
202311,2,第2章   肉及食用杂碎,146,吉尔吉斯斯坦,180924.0
202311,2,第2章   肉及食用杂碎,302,丹麦,212535464.0
202311,2,第2章   肉及食用杂碎,311,葡萄牙,5765980.0
202311,2,第2章   肉及食用杂碎,331,瑞士,6804893.0
202311,2,第2章   肉及食用杂碎,347,乌克兰,31416647.0
202311,2,第2章   肉及食用杂碎,402,阿根廷,1016857150.0
202311,2,第2章   肉及食用杂碎,412,智利,146010217.0
202311,2,第2章   肉及食用杂碎,432,巴拿马,5621427.0
202311,2,第2章   肉及食用杂碎,609,新西兰,640419645.0
202311,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,103,孟加拉国,63205710.0
202311,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,106,缅甸,120205744.0
202311,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,107,柬埔寨,237203.0
202311,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,131,沙特阿拉伯,33541400.0
202311,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,134,斯里兰卡,17582425.0
202311,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,215,埃及,93160.0
202311,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,232,摩洛哥,4053269.0
202311,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,236,尼日利亚,24899.0
202311,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,247,坦桑尼亚,25202274.0
202311,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,302,丹麦,27918271.0
202311,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,311,葡萄牙,19513123.0
202311,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,322,冰岛,121312334.0
202311,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,334,爱沙尼亚,15027657.0
202311,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,402,阿根廷,162378767.0
202311,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,412,智利,257336615.0
202311,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,413,哥伦比亚,364665.0
202311,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,416,古巴,2064065.0
202311,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,419,厄瓜多尔,1772961154.0
202311,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,432,巴拿马,447748.0
202311,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,434,秘鲁,103288530.0
