数据年月,商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,人民币
202005,1,第1章   活动物,302,丹麦,34666611.0
202005,1,第1章   活动物,353,斯洛伐克,140804.0
202005,1,第1章   活动物,609,新西兰,127450568.0
202005,2,第2章   肉及食用杂碎,302,丹麦,933470219.0
202005,2,第2章   肉及食用杂碎,311,葡萄牙,26126049.0
202005,2,第2章   肉及食用杂碎,331,瑞士,1555435.0
202005,2,第2章   肉及食用杂碎,347,乌克兰,12790397.0
202005,2,第2章   肉及食用杂碎,402,阿根廷,905748651.0
202005,2,第2章   肉及食用杂碎,412,智利,435577718.0
202005,2,第2章   肉及食用杂碎,432,巴拿马,10966117.0
202005,2,第2章   肉及食用杂碎,609,新西兰,1392709485.0
202005,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,103,孟加拉国,59336616.0
202005,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,105,文莱,708481.0
202005,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,106,缅甸,13386602.0
202005,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,134,斯里兰卡,3495312.0
202005,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,215,埃及,1110004.0
202005,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,232,摩洛哥,3123969.0
202005,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,247,坦桑尼亚,5537461.0
202005,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,302,丹麦,17858928.0
202005,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,311,葡萄牙,1828859.0
202005,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,322,冰岛,32999363.0
202005,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,330,瑞典,3268.0
202005,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,334,爱沙尼亚,9305671.0
202005,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,402,阿根廷,175302069.0
202005,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,412,智利,165256762.0
202005,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,413,哥伦比亚,171541.0
202005,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,416,古巴,4472502.0
202005,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,419,厄瓜多尔,1094319535.0
202005,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,434,秘鲁,33800803.0
202005,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,445,委内瑞拉,5515081.0
202005,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,602,库克群岛,1245278.0
