数据年月,商品编码,商品名称,美元
202203,1,第1章   活动物,31329811.0
202203,2,第2章   肉及食用杂碎,74295391.0
202203,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,887634411.0
202203,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,60790509.0
202203,5,第5章   其他动物产品,187219650.0
202203,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,47273314.0
202203,7,第7章   食用蔬菜、根及块茎,825108515.0
202203,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,375459953.0
202203,9,第9章   咖啡、茶、马黛茶及调味香料,298660496.0
202203,10,第10章  谷物,62542471.0
202203,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,68053592.0
202203,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,273106385.0
202203,13,第13章  虫胶；树胶、树脂及其他植物液、汁,213060347.0
202203,14,第14章  编结用植物材料；其他植物产品,24885831.0
202203,15,动、植物或微生物油、脂及其分解产品；精制的食用油脂；动、植物蜡,285363582.0
202203,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物、昆虫的制品,970327931.0
202203,17,第17章  糖及糖食,187778155.0
202203,18,第18章  可可及可可制品,26312099.0
202203,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,195089577.0
202203,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,816816558.0
202203,21,第21章  杂项食品,507905878.0
202203,22,第22章  饮料、酒及醋,181859526.0
202203,23,第23章  食品工业的残渣及废料；配制的动物饲料,356950817.0
202203,24,第24章  烟草、烟草及烟草代用品的制品；非经燃烧吸用的产品，不论是否含有尼古丁；其他供人体摄入尼古丁的含尼古丁的产品,476420981.0
202203,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,256362139.0
202203,26,第26章  矿砂、矿渣及矿灰,456796455.0
202203,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,4289358423.0
202203,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,2942069801.0
202203,29,第29章  有机化学品,9512899762.0
202203,30,第30章  药品,1308247890.0
202203,31,第31章  肥料,702304073.0
202203,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,1016863578.0
202203,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,472992972.0
202203,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,551787515.0
202203,35,第35章  蛋白类物质；改性淀粉；胶；酶,405324907.0
202203,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,117984641.0
202203,37,第37章  照相及电影用品,124062071.0
202203,38,第38章  杂项化学产品,5182369577.0
202203,39,第39章  塑料及其制品,11459732357.0
202203,40,第40章  橡胶及其制品,2521334581.0
202203,41,第41章  生皮（毛皮除外）及皮革,86304856.0
202203,42,第42章  皮革制品；鞍具及挽具；旅行用品、手提包及类似容器；动物肠线（蚕胶丝除外）制品,2056959610.0
202203,43,第43章  毛皮、人造毛皮及其制品,67572693.0
202203,44,第44章  木及木制品；木炭,1417326082.0
202203,45,第45章  软木及软木制品,2641210.0
