数据年月,商品编码,商品名称,美元
201504,1,第1章   活动物,49108801.0
201504,2,第2章   肉及食用杂碎,98551015.0
201504,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,994708153.0
201504,4,第4章   乳品;蛋品;天然蜂蜜;其他食用动物产品,50128744.0
201504,5,第5章   其他动物产品,168163358.0
201504,6,第6章   活树及其他活植物;鳞茎、根及类似品;插花及装饰用簇叶,26237533.0
201504,7,第7章   食用蔬菜、根及块茎,724720840.0
201504,8,第8章   食用水果及坚果;甜瓜或柑橘属水果的果皮,212245764.0
201504,9,第9章   咖啡、茶、马黛茶及调味香料,203189437.0
201504,10,第10章  谷物,36208976.0
201504,11,第11章  制粉工业产品;麦芽;淀粉;菊粉;面筋,48899400.0
201504,12,第12章  含油子仁及果实;杂项子仁及果仁;工业用或药用植物;稻草、秸秆及饲料,266434996.0
201504,13,第13章  虫胶;树胶、树脂及其他植物液、汁,110178651.0
201504,14,第14章  编结用植物材料;其他植物产品,11861204.0
201504,15,第15章  动、植物油、脂及其分解产品;精制的食用油脂;动、植物蜡,55429372.0
201504,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品,660048632.0
201504,17,第17章  糖及糖食,124587414.0
201504,18,第18章  可可及可可制品,27992760.0
201504,19,第19章  谷物、粮食粉、淀粉或乳的制品;糕饼点心,125134201.0
201504,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,662524220.0
201504,21,第21章  杂项食品,246172397.0
201504,22,第22章  饮料、酒及醋,167362783.0
201504,23,第23章  食品工业的残渣及废料;配制的动物饲料,225994757.0
201504,24,第24章  烟草、烟草及烟草代用品的制品,133648557.0
201504,25,第25章  盐;硫磺;泥土及石料;石膏料、石灰及水泥,304245450.0
201504,26,第26章  矿砂、矿渣及矿灰,23282705.0
201504,27,第27章  矿物燃料、矿物油及其蒸馏产品;沥青物质;矿物蜡,2221973778.0
201504,28,第28章  无机化学品;贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,1185913912.0
201504,29,第29章  有机化学品,3838869770.0
201504,30,第30章  药品,557316979.0
201504,31,第31章  肥料,694740768.0
201504,32,第32章  鞣料浸膏及染料浸膏;鞣酸及其衍生物;染料、颜料及其他着色料;油漆及清漆;油灰及其他类似胶粘剂;墨水、油墨,554604101.0
201504,33,第33章  精油及香膏;芳香料制品及化妆盥洗品,318262115.0
201504,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,257995151.0
201504,35,第35章  蛋白类物质;改性淀粉;胶;酶,224021409.0
201504,36,第36章  炸药;烟火制品;引火合金;易燃材料制品,79740615.0
201504,37,第37章  照相及电影用品,96937962.0
201504,38,第38章  杂项化学产品,1243287399.0
201504,39,第39章  塑料及其制品,5399393070.0
