数据年月,商品编码,商品名称,美元
201609,1,第1章   活动物,62104375.0
201609,2,第2章   肉及食用杂碎,76892597.0
201609,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,1110491558.0
201609,4,第4章   乳品;蛋品;天然蜂蜜;其他食用动物产品,46212980.0
201609,5,第5章   其他动物产品,135094766.0
201609,6,第6章   活树及其他活植物;鳞茎、根及类似品;插花及装饰用簇叶,27315493.0
201609,7,第7章   食用蔬菜、根及块茎,884198669.0
201609,8,第8章   食用水果及坚果;甜瓜或柑橘属水果的果皮,509739751.0
201609,9,第9章   咖啡、茶、马黛茶及调味香料,230255545.0
201609,10,第10章  谷物,48649593.0
201609,11,第11章  制粉工业产品;麦芽;淀粉;菊粉;面筋,44066449.0
201609,12,第12章  含油子仁及果实;杂项子仁及果仁;工业用或药用植物;稻草、秸秆及饲料,181151370.0
201609,13,第13章  虫胶;树胶、树脂及其他植物液、汁,90554247.0
201609,14,第14章  编结用植物材料;其他植物产品,7300940.0
201609,15,第15章  动、植物油、脂及其分解产品;精制的食用油脂;动、植物蜡,48711267.0
201609,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品,650808820.0
201609,17,第17章  糖及糖食,144826710.0
201609,18,第18章  可可及可可制品,39619006.0
201609,19,第19章  谷物、粮食粉、淀粉或乳的制品;糕饼点心,134303351.0
201609,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,590212656.0
201609,21,第21章  杂项食品,262040860.0
201609,22,第22章  饮料、酒及醋,174894371.0
201609,23,第23章  食品工业的残渣及废料;配制的动物饲料,241962104.0
201609,24,第24章  烟草、烟草及烟草代用品的制品,76009237.0
201609,25,第25章  盐;硫磺;泥土及石料;石膏料、石灰及水泥,251622725.0
201609,26,第26章  矿砂、矿渣及矿灰,28987566.0
201609,27,第27章  矿物燃料、矿物油及其蒸馏产品;沥青物质;矿物蜡,2536650060.0
201609,28,第28章  无机化学品;贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,988458194.0
201609,29,第29章  有机化学品,3111254928.0
201609,30,第30章  药品,540881083.0
201609,31,第31章  肥料,496244064.0
201609,32,第32章  鞣料浸膏及染料浸膏;鞣酸及其衍生物;染料、颜料及其他着色料;油漆及清漆;油灰及其他类似胶粘剂;墨水、油墨,479718743.0
201609,33,第33章  精油及香膏;芳香料制品及化妆盥洗品,414554689.0
201609,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,280657192.0
201609,35,第35章  蛋白类物质;改性淀粉;胶;酶,212563681.0
201609,36,第36章  炸药;烟火制品;引火合金;易燃材料制品,38436353.0
201609,37,第37章  照相及电影用品,80242302.0
201609,38,第38章  杂项化学产品,947501629.0
201609,39,第39章  塑料及其制品,5163229379.0
201609,40,第40章  橡胶及其制品,1518862501.0
201609,41,第41章  生皮（毛皮除外）及皮革,48722502.0
201609,42,第42章  皮革制品;鞍具及挽具;旅行用品、手提包及类似容器;动物肠线（蚕胶丝除外）制品,2286089051.0
201609,43,第43章  毛皮、人造毛皮及其制品,345906907.0
201609,44,第44章  木及木制品;木炭,1108405925.0
201609,45,第45章  软木及软木制品,1692682.0
201609,46,第46章  稻草、秸秆、针茅或其他编结材料制品;篮筐及柳条编结品,120812329.0
201609,47,第47章  木浆及其他纤维状纤维素浆;回收（废碎）纸及纸板,7853819.0
201609,48,第48章  纸及纸板;纸浆、纸或纸板制品,1588908985.0
201609,49,第49章  书籍、报纸、印刷图画及其他印刷品;手稿、打字稿及设计图纸,357901159.0
201609,50,第50章  蚕丝,80603881.0
201609,51,第51章  羊毛、动物细毛或粗毛;马毛纱线及其机织物,129222499.0
201609,52,第52章  棉花,1159356804.0
201609,53,第53章  其他植物纺织纤维;纸纱线及其机织物,71954907.0
201609,54,第54章  化学纤维长丝;化学纤维纺织材料制扁条及类似品,1037709054.0
201609,55,第55章  化学纤维短纤,785457402.0
201609,56,第56章  絮胎、毡呢及无纺织物;特种纱线;线、绳、索、缆及其制品,371541434.0
201609,57,第57章  地毯及纺织材料的其他铺地制品,220376496.0
201609,58,第58章  特种机织物;簇绒织物;花边;装饰毯;装饰带;刺绣品,331505451.0
201609,59,第58章  浸渍、涂布、包覆或层压的纺织物;工业用纺织制品,506680944.0
201609,60,第60章  针织物及钩编织物,956128071.0
201609,61,第61章  针织或钩编的服装及衣着附件,7306398844.0
201609,62,第62章  非针织或非钩编的服装及衣着附件,6570291905.0
201609,63,第63章  其他纺织制成品;成套物品;旧衣着及旧纺织品;碎织物,2143441691.0
201609,64,第64章  鞋靴、护腿和类似品及其零件,3718602846.0
201609,65,第65章  帽类及其零件,401057699.0
201609,66,第66章  雨伞、阳伞、手杖、鞭子、马鞭及其零件,164815197.0
201609,67,第67章  已加工羽毛、羽绒及其制品;人造花;人发制品,436474965.0
