数据年月,商品编码,商品名称,美元
202301,1,第1章   活动物,5284746.0
202301,2,第2章   肉及食用杂碎,55987027.0
202301,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,963760946.0
202301,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,68489772.0
202301,5,第5章   其他动物产品,153512953.0
202301,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,41905452.0
202301,7,第7章   食用蔬菜、根及块茎,657807352.0
202301,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,448880402.0
202301,9,第9章   咖啡、茶、马黛茶及调味香料,317992735.0
202301,10,第10章  谷物,76121859.0
202301,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,80735420.0
202301,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,280220079.0
202301,13,第13章  虫胶；树胶、树脂及其他植物液、汁,221452137.0
202301,14,第14章  编结用植物材料；其他植物产品,25336784.0
202301,15,动、植物或微生物油、脂及其分解产品；精制的食用油脂；动、植物蜡,321034042.0
202301,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物、昆虫的制品,806299070.0
202301,17,第17章  糖及糖食,221230066.0
202301,18,第18章  可可及可可制品,34072905.0
202301,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,191585001.0
202301,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,941265223.0
202301,21,第21章  杂项食品,537732157.0
202301,22,第22章  饮料、酒及醋,111976734.0
202301,23,第23章  食品工业的残渣及废料；配制的动物饲料,297604512.0
202301,24,第24章  烟草、烟草及烟草代用品的制品；非经燃烧吸用的产品，不论是否含有尼古丁；其他供人体摄入尼古丁的含尼古丁的产品,671055558.0
202301,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,351667364.0
202301,26,第26章  矿砂、矿渣及矿灰,277526742.0
