数据年月,商品编码,商品名称,美元
202306,1,第1章   活动物,40657260.0
202306,2,第2章   肉及食用杂碎,83262064.0
202306,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,799216974.0
202306,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,58127243.0
202306,5,第5章   其他动物产品,153147067.0
202306,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,36904865.0
202306,7,第7章   食用蔬菜、根及块茎,871501009.0
202306,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,289785160.0
202306,9,第9章   咖啡、茶、马黛茶及调味香料,304219871.0
202306,10,第10章  谷物,77959003.0
202306,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,84058403.0
202306,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,216305438.0
202306,13,第13章  虫胶；树胶、树脂及其他植物液、汁,183175003.0
202306,14,第14章  编结用植物材料；其他植物产品,20371440.0
202306,15,动、植物或微生物油、脂及其分解产品；精制的食用油脂；动、植物蜡,198789979.0
202306,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物、昆虫的制品,863564655.0
202306,17,第17章  糖及糖食,259674923.0
202306,18,第18章  可可及可可制品,29350193.0
202306,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,227561468.0
202306,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,785038677.0
202306,21,第21章  杂项食品,640005247.0
202306,22,第22章  饮料、酒及醋,298782651.0
202306,23,第23章  食品工业的残渣及废料；配制的动物饲料,359526741.0
202306,24,第24章  烟草、烟草及烟草代用品的制品；非经燃烧吸用的产品，不论是否含有尼古丁；其他供人体摄入尼古丁的含尼古丁的产品,804546038.0
202306,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,252313740.0
202306,26,第26章  矿砂、矿渣及矿灰,330034064.0
202306,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,4124512175.0
202306,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,2749637194.0
202306,29,第29章  有机化学品,6306056815.0
202306,30,第30章  药品,918141116.0
202306,31,第31章  肥料,899794120.0
202306,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,786560483.0
202306,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,693511322.0
