数据年月,商品编码,商品名称,美元
201509,1,第1章   活动物,51914482.0
201509,2,第2章   肉及食用杂碎,87843329.0
201509,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,1177303560.0
201509,4,第4章   乳品;蛋品;天然蜂蜜;其他食用动物产品,56199215.0
201509,5,第5章   其他动物产品,140193755.0
201509,6,第6章   活树及其他活植物;鳞茎、根及类似品;插花及装饰用簇叶,28100817.0
201509,7,第7章   食用蔬菜、根及块茎,699497942.0
201509,8,第8章   食用水果及坚果;甜瓜或柑橘属水果的果皮,555916275.0
201509,9,第9章   咖啡、茶、马黛茶及调味香料,216701304.0
201509,10,第10章  谷物,54136093.0
201509,11,第11章  制粉工业产品;麦芽;淀粉;菊粉;面筋,45682286.0
201509,12,第12章  含油子仁及果实;杂项子仁及果仁;工业用或药用植物;稻草、秸秆及饲料,163485511.0
201509,13,第13章  虫胶;树胶、树脂及其他植物液、汁,95604192.0
201509,14,第14章  编结用植物材料;其他植物产品,10375338.0
201509,15,第15章  动、植物油、脂及其分解产品;精制的食用油脂;动、植物蜡,58934881.0
201509,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品,692858347.0
201509,17,第17章  糖及糖食,133122435.0
201509,18,第18章  可可及可可制品,39154890.0
201509,19,第19章  谷物、粮食粉、淀粉或乳的制品;糕饼点心,143356486.0
201509,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,600811843.0
201509,21,第21章  杂项食品,283803755.0
201509,22,第22章  饮料、酒及醋,204713006.0
201509,23,第23章  食品工业的残渣及废料;配制的动物饲料,244093567.0
201509,24,第24章  烟草、烟草及烟草代用品的制品,122857025.0
201509,25,第25章  盐;硫磺;泥土及石料;石膏料、石灰及水泥,311943798.0
201509,26,第26章  矿砂、矿渣及矿灰,22179818.0
201509,27,第27章  矿物燃料、矿物油及其蒸馏产品;沥青物质;矿物蜡,2618478335.0
201509,28,第28章  无机化学品;贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,1074793338.0
201509,29,第29章  有机化学品,3268538359.0
201509,30,第30章  药品,606694822.0
201509,31,第31章  肥料,1178089562.0
201509,32,第32章  鞣料浸膏及染料浸膏;鞣酸及其衍生物;染料、颜料及其他着色料;油漆及清漆;油灰及其他类似胶粘剂;墨水、油墨,483800441.0
201509,33,第33章  精油及香膏;芳香料制品及化妆盥洗品,458867927.0
201509,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,301070493.0
201509,35,第35章  蛋白类物质;改性淀粉;胶;酶,219515557.0
201509,36,第36章  炸药;烟火制品;引火合金;易燃材料制品,31373056.0
201509,37,第37章  照相及电影用品,101504955.0
201509,38,第38章  杂项化学产品,1023761534.0
201509,39,第39章  塑料及其制品,5649348799.0
201509,40,第40章  橡胶及其制品,1693335039.0
201509,41,第41章  生皮（毛皮除外）及皮革,55060740.0
201509,42,第42章  皮革制品;鞍具及挽具;旅行用品、手提包及类似容器;动物肠线（蚕胶丝除外）制品,2684477614.0
201509,43,第43章  毛皮、人造毛皮及其制品,421262841.0
201509,44,第44章  木及木制品;木炭,1214822367.0
201509,45,第45章  软木及软木制品,1645887.0
201509,46,第46章  稻草、秸秆、针茅或其他编结材料制品;篮筐及柳条编结品,135988198.0
201509,47,第47章  木浆及其他纤维状纤维素浆;回收（废碎）纸及纸板,11017940.0
201509,48,第48章  纸及纸板;纸浆、纸或纸板制品,1785817075.0
201509,49,第49章  书籍、报纸、印刷图画及其他印刷品;手稿、打字稿及设计图纸,398464765.0
201509,50,第50章  蚕丝,98571739.0
201509,51,第51章  羊毛、动物细毛或粗毛;马毛纱线及其机织物,180161124.0
201509,52,第52章  棉花,1473907414.0
201509,53,第53章  其他植物纺织纤维;纸纱线及其机织物,125065536.0
201509,54,第54章  化学纤维长丝;化学纤维纺织材料制扁条及类似品,1474840228.0
201509,55,第55章  化学纤维短纤,1119968951.0
201509,56,第56章  絮胎、毡呢及无纺织物;特种纱线;线、绳、索、缆及其制品,418394346.0
201509,57,第57章  地毯及纺织材料的其他铺地制品,237404933.0
201509,58,第58章  特种机织物;簇绒织物;花边;装饰毯;装饰带;刺绣品,399267806.0
201509,59,第58章  浸渍、涂布、包覆或层压的纺织物;工业用纺织制品,611324124.0
201509,60,第60章  针织物及钩编织物,1268286577.0
201509,61,第61章  针织或钩编的服装及衣着附件,8668586568.0
201509,62,第62章  非针织或非钩编的服装及衣着附件,7255333256.0
201509,63,第63章  其他纺织制成品;成套物品;旧衣着及旧纺织品;碎织物,2442981788.0
201509,64,第64章  鞋靴、护腿和类似品及其零件,4517157000.0
201509,65,第65章  帽类及其零件,480369366.0
201509,66,第66章  雨伞、阳伞、手杖、鞭子、马鞭及其零件,219244889.0
201509,67,第67章  已加工羽毛、羽绒及其制品;人造花;人发制品,485625238.0
201509,68,第68章  石料、石膏、水泥、石棉、云母及类似材料的制品,1132106592.0
201509,69,第69章  陶瓷产品,2446591657.0
201509,70,第70章  玻璃及其制品,1400380010.0
201509,71,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品;仿首饰;硬币,2652743959.0
201509,72,第72章  钢铁,4478376284.0
201509,73,第73章  钢铁制品,5352169839.0
201509,74,第74章  铜及其制品,419544659.0
201509,75,第75章  镍及其制品,41898486.0
201509,76,第76章  铝及其制品,1876673999.0
201509,78,第78章  铅及其制品,13665383.0
201509,79,第79章  锌及其制品,38813378.0
201509,80,第80章  锡及其制品,5615209.0
201509,81,第81章  其他贱金属、金属陶瓷及其制品,220916726.0
201509,82,第82章  贱金属工具、器具、利口器、餐匙、餐叉及其零件,1336425068.0
201509,83,第83章  贱金属杂项制品,1609982462.0
201509,84,第84章  核反应堆、锅炉、机器、机械器具及零件,30859391779.0
