数据年月,商品编码,商品名称,美元
201710,1,第1章   活动物,45755276.0
201710,2,第2章   肉及食用杂碎,78016936.0
201710,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,1130190855.0
201710,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,48199109.0
201710,5,第5章   其他动物产品,194317029.0
201710,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,25087766.0
201710,7,第7章   食用蔬菜、根及块茎,942066030.0
201710,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,663601217.0
201710,9,第9章   咖啡、茶、马黛茶及调味香料,234730931.0
201710,10,第10章  谷物,57548146.0
201710,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,49313353.0
201710,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,230613842.0
201710,13,第13章  虫胶；树胶、树脂及其他植物液、汁,104821750.0
201710,14,第14章  编结用植物材料；其他植物产品,9033651.0
201710,15,第15章  动、植物油、脂及其分解产品；精制的食用油脂；动、植物蜡,87040486.0
201710,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品,813518622.0
201710,17,第17章  糖及糖食,154357834.0
201710,18,第18章  可可及可可制品,34981014.0
201710,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,135283054.0
201710,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,651528671.0
201710,21,第21章  杂项食品,261801862.0
201710,22,第22章  饮料、酒及醋,121683158.0
201710,23,第23章  食品工业的残渣及废料；配制的动物饲料,203086207.0
201710,24,第24章  烟草、烟草及烟草代用品的制品,94993393.0
201710,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,257901008.0
201710,26,第26章  矿砂、矿渣及矿灰,69126534.0
201710,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,2595269973.0
201710,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,1160975957.0
201710,29,第29章  有机化学品,3866735822.0
201710,30,第30章  药品,577562222.0
201710,31,第31章  肥料,514250300.0
201710,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,522770732.0
201710,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,436205650.0
201710,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,281196825.0
201710,35,第35章  蛋白类物质；改性淀粉；胶；酶,216860002.0
201710,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,74671505.0
201710,37,第37章  照相及电影用品,87004286.0
201710,38,第38章  杂项化学产品,1333141239.0
201710,39,第39章  塑料及其制品,5394716838.0
201710,40,第40章  橡胶及其制品,1662233847.0
201710,41,第41章  生皮（毛皮除外）及皮革,45255741.0
201710,42,第42章  皮革制品；鞍具及挽具；旅行用品、手提包及类似容器；动物肠线（蚕胶丝除外）制品,2181364024.0
201710,43,第43章  毛皮、人造毛皮及其制品,373246975.0
201710,44,第44章  木及木制品；木炭,1112137342.0
201710,45,第45章  软木及软木制品,1784426.0
