数据年月,商品编码,商品名称,美元
202108,1,第1章   活动物,50238590.0
202108,2,第2章   肉及食用杂碎,77729699.0
202108,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,912985527.0
202108,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,52607280.0
202108,5,第5章   其他动物产品,161233454.0
202108,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,43944585.0
202108,7,第7章   食用蔬菜、根及块茎,898804050.0
202108,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,571019732.0
202108,9,第9章   咖啡、茶、马黛茶及调味香料,304983893.0
202108,10,第10章  谷物,65356203.0
202108,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,55915699.0
202108,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,177198236.0
202108,13,第13章  虫胶；树胶、树脂及其他植物液、汁,149351287.0
202108,14,第14章  编结用植物材料；其他植物产品,13802372.0
202108,15,第15章  动、植物油、脂及其分解产品；精制的食用油脂；动、植物蜡,111022409.0
202108,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品,950635165.0
202108,17,第17章  糖及糖食,172548478.0
202108,18,第18章  可可及可可制品,46786395.0
202108,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,227037924.0
202108,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,690029220.0
202108,21,第21章  杂项食品,477361696.0
202108,22,第22章  饮料、酒及醋,261679097.0
202108,23,第23章  食品工业的残渣及废料；配制的动物饲料,304162975.0
202108,24,第24章  烟草、烟草及烟草代用品的制品,55776025.0
202108,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,277471525.0
202108,26,第26章  矿砂、矿渣及矿灰,390515991.0
202108,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,3005706053.0
202108,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,1853923416.0
202108,29,第29章  有机化学品,6695735251.0
202108,30,第30章  药品,3396084380.0
202108,31,第31章  肥料,1093619351.0
202108,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,830874757.0
202108,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,659581623.0
