数据年月,商品编码,商品名称,美元
201608,1,第1章   活动物,57747844.0
201608,2,第2章   肉及食用杂碎,73322845.0
201608,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,1143039978.0
201608,4,第4章   乳品;蛋品;天然蜂蜜;其他食用动物产品,58002382.0
201608,5,第5章   其他动物产品,160275412.0
201608,6,第6章   活树及其他活植物;鳞茎、根及类似品;插花及装饰用簇叶,29476341.0
201608,7,第7章   食用蔬菜、根及块茎,930067571.0
201608,8,第8章   食用水果及坚果;甜瓜或柑橘属水果的果皮,511557854.0
201608,9,第9章   咖啡、茶、马黛茶及调味香料,295227819.0
201608,10,第10章  谷物,36283156.0
201608,11,第11章  制粉工业产品;麦芽;淀粉;菊粉;面筋,51604773.0
201608,12,第12章  含油子仁及果实;杂项子仁及果仁;工业用或药用植物;稻草、秸秆及饲料,175101085.0
201608,13,第13章  虫胶;树胶、树脂及其他植物液、汁,101013427.0
201608,14,第14章  编结用植物材料;其他植物产品,9085977.0
201608,15,第15章  动、植物油、脂及其分解产品;精制的食用油脂;动、植物蜡,50175790.0
201608,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品,726393307.0
201608,17,第17章  糖及糖食,159937191.0
201608,18,第18章  可可及可可制品,37709348.0
201608,19,第19章  谷物、粮食粉、淀粉或乳的制品;糕饼点心,142078687.0
201608,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,638981094.0
201608,21,第21章  杂项食品,287423388.0
201608,22,第22章  饮料、酒及醋,212765099.0
201608,23,第23章  食品工业的残渣及废料;配制的动物饲料,289298060.0
201608,24,第24章  烟草、烟草及烟草代用品的制品,95696385.0
201608,25,第25章  盐;硫磺;泥土及石料;石膏料、石灰及水泥,263290133.0
201608,26,第26章  矿砂、矿渣及矿灰,45578923.0
201608,27,第27章  矿物燃料、矿物油及其蒸馏产品;沥青物质;矿物蜡,2179292693.0
201608,28,第28章  无机化学品;贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,1083871418.0
201608,29,第29章  有机化学品,3590933888.0
201608,30,第30章  药品,645942166.0
201608,31,第31章  肥料,726181717.0
201608,32,第32章  鞣料浸膏及染料浸膏;鞣酸及其衍生物;染料、颜料及其他着色料;油漆及清漆;油灰及其他类似胶粘剂;墨水、油墨,552942424.0
201608,33,第33章  精油及香膏;芳香料制品及化妆盥洗品,496739420.0
201608,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,306100885.0
201608,35,第35章  蛋白类物质;改性淀粉;胶;酶,222590109.0
201608,36,第36章  炸药;烟火制品;引火合金;易燃材料制品,94134434.0
201608,37,第37章  照相及电影用品,96233356.0
201608,38,第38章  杂项化学产品,1118335405.0
201608,39,第39章  塑料及其制品,5712146745.0
201608,40,第40章  橡胶及其制品,1779739856.0
201608,41,第41章  生皮（毛皮除外）及皮革,55107671.0
201608,42,第42章  皮革制品;鞍具及挽具;旅行用品、手提包及类似容器;动物肠线（蚕胶丝除外）制品,2305264056.0
201608,43,第43章  毛皮、人造毛皮及其制品,425623018.0
201608,44,第44章  木及木制品;木炭,1253777409.0
201608,45,第45章  软木及软木制品,2061717.0
201608,46,第46章  稻草、秸秆、针茅或其他编结材料制品;篮筐及柳条编结品,126684833.0
201608,47,第47章  木浆及其他纤维状纤维素浆;回收（废碎）纸及纸板,9557885.0
201608,48,第48章  纸及纸板;纸浆、纸或纸板制品,1684666341.0
201608,49,第49章  书籍、报纸、印刷图画及其他印刷品;手稿、打字稿及设计图纸,404428647.0
201608,50,第50章  蚕丝,113709749.0
201608,51,第51章  羊毛、动物细毛或粗毛;马毛纱线及其机织物,181628894.0
201608,52,第52章  棉花,1387161767.0
201608,53,第53章  其他植物纺织纤维;纸纱线及其机织物,66232206.0
201608,54,第54章  化学纤维长丝;化学纤维纺织材料制扁条及类似品,1677754847.0
201608,55,第55章  化学纤维短纤,1186879598.0
201608,56,第56章  絮胎、毡呢及无纺织物;特种纱线;线、绳、索、缆及其制品,448876221.0
201608,57,第57章  地毯及纺织材料的其他铺地制品,241060111.0
201608,58,第58章  特种机织物;簇绒织物;花边;装饰毯;装饰带;刺绣品,435957214.0
201608,59,第58章  浸渍、涂布、包覆或层压的纺织物;工业用纺织制品,654132859.0
201608,60,第60章  针织物及钩编织物,1484408383.0
201608,61,第61章  针织或钩编的服装及衣着附件,8409269104.0
201608,62,第62章  非针织或非钩编的服装及衣着附件,7803050049.0
201608,63,第63章  其他纺织制成品;成套物品;旧衣着及旧纺织品;碎织物,2498500307.0
201608,64,第64章  鞋靴、护腿和类似品及其零件,4492012210.0
201608,65,第65章  帽类及其零件,483656014.0
201608,66,第66章  雨伞、阳伞、手杖、鞭子、马鞭及其零件,204841408.0
201608,67,第67章  已加工羽毛、羽绒及其制品;人造花;人发制品,451088445.0
201608,68,第68章  石料、石膏、水泥、石棉、云母及类似材料的制品,902928171.0
201608,69,第69章  陶瓷产品,1580690757.0
201608,70,第70章  玻璃及其制品,1425841068.0
201608,71,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品;仿首饰;硬币,1529695755.0
201608,72,第72章  钢铁,3848442757.0
201608,73,第73章  钢铁制品,4622531232.0
201608,74,第74章  铜及其制品,596316233.0
201608,75,第75章  镍及其制品,31826556.0
201608,76,第76章  铝及其制品,1971196171.0
201608,78,第78章  铅及其制品,5038138.0
201608,79,第79章  锌及其制品,26554810.0
201608,80,第80章  锡及其制品,4226422.0
201608,81,第81章  其他贱金属、金属陶瓷及其制品,208271291.0
201608,82,第82章  贱金属工具、器具、利口器、餐匙、餐叉及其零件,1282111264.0
201608,83,第83章  贱金属杂项制品,1400194579.0
201608,84,第84章  核反应堆、锅炉、机器、机械器具及零件,30285598974.0
201608,85,第85章  电机、电气设备及其零件;录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,46055873228.0
201608,86,第86章  铁道及电车道机车、车辆及其零件;铁道及电车道轨道固定装置及其零件;附件;各种机械（包括电动机械）交通信号设备,643502212.0
201608,87,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,5527142684.0
201608,88,第88章  航空器、航天器及其零件,235690954.0
201608,89,第89章  船舶及浮动结构体,980253015.0
201608,90,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备;上述物品的零件、附件,6113056363.0
201608,91,第91章  钟表及其零件,468394570.0
201608,92,第92章  乐器及其零件、附件,169939667.0
201608,93,第93章  武器、弹药及其零件、附件,15380742.0
