数据年月,商品编码,商品名称,美元
202104,1,第1章   活动物,64407366.0
202104,2,第2章   肉及食用杂碎,65298930.0
202104,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,877200949.0
202104,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,48114041.0
202104,5,第5章   其他动物产品,179766380.0
202104,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,46054504.0
202104,7,第7章   食用蔬菜、根及块茎,743419184.0
202104,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,416670502.0
202104,9,第9章   咖啡、茶、马黛茶及调味香料,341973342.0
202104,10,第10章  谷物,83682052.0
202104,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,51246676.0
202104,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,241403815.0
202104,13,第13章  虫胶；树胶、树脂及其他植物液、汁,168289461.0
202104,14,第14章  编结用植物材料；其他植物产品,17845187.0
202104,15,第15章  动、植物油、脂及其分解产品；精制的食用油脂；动、植物蜡,165034687.0
202104,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品,942592374.0
202104,17,第17章  糖及糖食,153071128.0
202104,18,第18章  可可及可可制品,25119359.0
202104,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,181383778.0
202104,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,647181008.0
202104,21,第21章  杂项食品,482176871.0
202104,22,第22章  饮料、酒及醋,171339298.0
202104,23,第23章  食品工业的残渣及废料；配制的动物饲料,300195654.0
202104,24,第24章  烟草、烟草及烟草代用品的制品,66023694.0
202104,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,296938369.0
202104,26,第26章  矿砂、矿渣及矿灰,368099371.0
202104,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,4335789915.0
202104,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,1766162193.0
202104,29,第29章  有机化学品,6918100126.0
202104,30,第30章  药品,3666581089.0
202104,31,第31章  肥料,897249491.0
202104,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,860261378.0
202104,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,439878594.0
202104,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,459048635.0
202104,35,第35章  蛋白类物质；改性淀粉；胶；酶,357191310.0
202104,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,73121547.0
202104,37,第37章  照相及电影用品,91657736.0
202104,38,第38章  杂项化学产品,2291194611.0
202104,39,第39章  塑料及其制品,10955365596.0
202104,40,第40章  橡胶及其制品,2554159169.0
202104,41,第41章  生皮（毛皮除外）及皮革,91504286.0
202104,42,第42章  皮革制品；鞍具及挽具；旅行用品、手提包及类似容器；动物肠线（蚕胶丝除外）制品,2139409027.0
202104,43,第43章  毛皮、人造毛皮及其制品,111073208.0
202104,44,第44章  木及木制品；木炭,1426351037.0
202104,45,第45章  软木及软木制品,3472241.0
202104,46,第46章  稻草、秸秆、针茅或其他编结材料制品；篮筐及柳条编结品,167589907.0
202104,47,第47章  木浆及其他纤维状纤维素浆；回收（废碎）纸及纸板,17332181.0
202104,48,第48章  纸及纸板；纸浆、纸或纸板制品,1769252351.0
202104,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,339103871.0
202104,50,第50章  蚕丝,44437720.0
202104,51,第51章  羊毛、动物细毛或粗毛；马毛纱线及其机织物,176988378.0
202104,52,第52章  棉花,1285515427.0
202104,53,第53章  其他植物纺织纤维；纸纱线及其机织物,70737780.0
202104,54,第54章  化学纤维长丝；化学纤维纺织材料制扁条及类似品,2165481393.0
202104,55,第55章  化学纤维短纤,1107716947.0
202104,56,第56章  絮胎、毡呢及无纺织物；特种纱线；线、绳、索、缆及其制品,720988480.0
202104,57,第57章  地毯及纺织材料的其他铺地制品,310224016.0
202104,58,第58章  特种机织物；簇绒织物；花边；装饰毯；装饰带；刺绣品,456193074.0
202104,59,第59章  浸渍、涂布、包覆或层压的纺织物；工业用纺织制品,790654388.0
202104,60,第60章  针织物及钩编织物,2040659551.0
202104,61,第61章  针织或钩编的服装及衣着附件,5316132332.0
202104,62,第62章  非针织或非钩编的服装及衣着附件,4405380942.0
202104,63,第63章  其他纺织制成品；成套物品；旧衣着及旧纺织品；碎织物,3144553010.0
202104,64,第64章  鞋靴、护腿和类似品及其零件,3180454881.0
202104,65,第65章  帽类及其零件,370908171.0
202104,66,第66章  雨伞、阳伞、手杖、鞭子、马鞭及其零件,267848639.0
202104,67,第67章  已加工羽毛、羽绒及其制品；人造花；人发制品,831473788.0
202104,68,第68章  石料、石膏、水泥、石棉、云母及类似材料的制品,1108899243.0
202104,69,第69章  陶瓷产品,2226569353.0
202104,70,第70章  玻璃及其制品,1783740399.0
202104,71,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,2501937265.0
202104,72,第72章  钢铁,6126089638.0
202104,73,第73章  钢铁制品,7082882071.0
202104,74,第74章  铜及其制品,812867111.0
202104,75,第75章  镍及其制品,35646645.0
202104,76,第76章  铝及其制品,2572074698.0
202104,78,第78章  铅及其制品,6722409.0
202104,79,第79章  锌及其制品,17092482.0
202104,80,第80章  锡及其制品,45613541.0
202104,81,第81章  其他贱金属、金属陶瓷及其制品,341996375.0
202104,82,第82章  贱金属工具、器具、利口器、餐匙、餐叉及其零件,1742633126.0
202104,83,第83章  贱金属杂项制品,1909479079.0
202104,84,第84章  核反应堆、锅炉、机器、机械器具及零件,43469487500.0
202104,85,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,68556705905.0
202104,86,第86章  铁道及电车道机车、车辆及其零件；铁道及电车道轨道固定装置及其零件；附件；各种机械（包括电动机械）交通信号设备,1991021567.0
202104,87,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,9246935924.0
202104,88,第88章  航空器、航天器及其零件,181058371.0
202104,89,第89章  船舶及浮动结构体,1899132701.0
202104,90,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,7838013782.0
202104,91,第91章  钟表及其零件,340774154.0
202104,92,第92章  乐器及其零件、附件,157860723.0
202104,93,第93章  武器、弹药及其零件、附件,22095253.0
202104,94,第94章  家具；寝具、褥垫、弹簧床垫、软坐垫及类似的填充制品；未列名灯具及照明装置；发光标志、发光铭牌及类似品；活动房屋,10479609490.0
202104,95,第95章  玩具、游戏品、运动用品及其零件、附件,6350687327.0
202104,96,第96章  杂项制品,1814169099.0
202104,97,第97章  艺术品、收藏品及古物,87474086.0
202104,98,第98章  特殊交易品及未分类商品,3300887781.0
202104,99,跨境电商B2B简化申报商品,157522776.0
