数据年月,商品编码,商品名称,美元
202107,1,第1章   活动物,47453913.0
202107,2,第2章   肉及食用杂碎,69768280.0
202107,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,849727688.0
202107,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,47005393.0
202107,5,第5章   其他动物产品,170275870.0
202107,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,41811989.0
202107,7,第7章   食用蔬菜、根及块茎,786951299.0
202107,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,464319804.0
202107,9,第9章   咖啡、茶、马黛茶及调味香料,357862699.0
202107,10,第10章  谷物,78133716.0
202107,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,58254663.0
202107,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,191336749.0
202107,13,第13章  虫胶；树胶、树脂及其他植物液、汁,147566832.0
202107,14,第14章  编结用植物材料；其他植物产品,13151845.0
202107,15,第15章  动、植物油、脂及其分解产品；精制的食用油脂；动、植物蜡,238259756.0
202107,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品,954097182.0
202107,17,第17章  糖及糖食,160898694.0
202107,18,第18章  可可及可可制品,32657575.0
202107,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,202945384.0
202107,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,653264779.0
202107,21,第21章  杂项食品,463346940.0
202107,22,第22章  饮料、酒及醋,143682000.0
202107,23,第23章  食品工业的残渣及废料；配制的动物饲料,306242041.0
202107,24,第24章  烟草、烟草及烟草代用品的制品,50150560.0
202107,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,320213995.0
202107,26,第26章  矿砂、矿渣及矿灰,436921971.0
202107,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,3695275242.0
202107,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,1769646952.0
202107,29,第29章  有机化学品,6047888555.0
202107,30,第30章  药品,3891132866.0
202107,31,第31章  肥料,1376386049.0
202107,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,755287796.0
202107,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,541256810.0
202107,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,467991925.0
202107,35,第35章  蛋白类物质；改性淀粉；胶；酶,326931164.0
202107,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,56207797.0
202107,37,第37章  照相及电影用品,93246837.0
202107,38,第38章  杂项化学产品,2128383746.0
202107,39,第39章  塑料及其制品,9964974928.0
202107,40,第40章  橡胶及其制品,2555019993.0
202107,41,第41章  生皮（毛皮除外）及皮革,84931737.0
202107,42,第42章  皮革制品；鞍具及挽具；旅行用品、手提包及类似容器；动物肠线（蚕胶丝除外）制品,2551223762.0
202107,43,第43章  毛皮、人造毛皮及其制品,216325144.0
202107,44,第44章  木及木制品；木炭,1618671502.0
202107,45,第45章  软木及软木制品,3167431.0
202107,46,第46章  稻草、秸秆、针茅或其他编结材料制品；篮筐及柳条编结品,176362038.0
202107,47,第47章  木浆及其他纤维状纤维素浆；回收（废碎）纸及纸板,15578459.0
202107,48,第48章  纸及纸板；纸浆、纸或纸板制品,1914970503.0
202107,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,386529873.0
202107,50,第50章  蚕丝,42792832.0
202107,51,第51章  羊毛、动物细毛或粗毛；马毛纱线及其机织物,178898716.0
202107,52,第52章  棉花,1087904125.0
202107,53,第53章  其他植物纺织纤维；纸纱线及其机织物,63720006.0
202107,54,第54章  化学纤维长丝；化学纤维纺织材料制扁条及类似品,1981699544.0
202107,55,第55章  化学纤维短纤,977147443.0
202107,56,第56章  絮胎、毡呢及无纺织物；特种纱线；线、绳、索、缆及其制品,650472788.0
202107,57,第57章  地毯及纺织材料的其他铺地制品,290245146.0
202107,58,第58章  特种机织物；簇绒织物；花边；装饰毯；装饰带；刺绣品,463581645.0
202107,59,第59章  浸渍、涂布、包覆或层压的纺织物；工业用纺织制品,729611974.0
202107,60,第60章  针织物及钩编织物,1983989475.0
202107,61,第61章  针织或钩编的服装及衣着附件,8192770752.0
202107,62,第62章  非针织或非钩编的服装及衣着附件,6889437321.0
202107,63,第63章  其他纺织制成品；成套物品；旧衣着及旧纺织品；碎织物,3334110448.0
202107,64,第64章  鞋靴、护腿和类似品及其零件,4533541354.0
202107,65,第65章  帽类及其零件,498852171.0
202107,66,第66章  雨伞、阳伞、手杖、鞭子、马鞭及其零件,208434339.0
202107,67,第67章  已加工羽毛、羽绒及其制品；人造花；人发制品,993417975.0
202107,68,第68章  石料、石膏、水泥、石棉、云母及类似材料的制品,1124055966.0
202107,69,第69章  陶瓷产品,2444460637.0
202107,70,第70章  玻璃及其制品,1920692855.0
202107,71,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,2274749047.0
202107,72,第72章  钢铁,6146158778.0
202107,73,第73章  钢铁制品,7702818984.0
202107,74,第74章  铜及其制品,924774894.0
