数据年月,商品编码,商品名称,美元
202210,1,第1章   活动物,52768279.0
202210,2,第2章   肉及食用杂碎,77766980.0
202210,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,1077276544.0
202210,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,59187550.0
202210,5,第5章   其他动物产品,140389895.0
202210,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,41274088.0
202210,7,第7章   食用蔬菜、根及块茎,912250961.0
202210,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,577129452.0
202210,9,第9章   咖啡、茶、马黛茶及调味香料,282841441.0
202210,10,第10章  谷物,92075044.0
202210,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,101633607.0
202210,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,227745224.0
202210,13,第13章  虫胶；树胶、树脂及其他植物液、汁,224126755.0
202210,14,第14章  编结用植物材料；其他植物产品,19908455.0
202210,15,动、植物或微生物油、脂及其分解产品；精制的食用油脂；动、植物蜡,208065285.0
202210,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物、昆虫的制品,909217857.0
202210,17,第17章  糖及糖食,207761446.0
202210,18,第18章  可可及可可制品,40099768.0
202210,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,197103017.0
202210,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,813237949.0
202210,21,第21章  杂项食品,502565749.0
202210,22,第22章  饮料、酒及醋,218524809.0
202210,23,第23章  食品工业的残渣及废料；配制的动物饲料,274987204.0
202210,24,第24章  烟草、烟草及烟草代用品的制品；非经燃烧吸用的产品，不论是否含有尼古丁；其他供人体摄入尼古丁的含尼古丁的产品,782554307.0
202210,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,331538046.0
202210,26,第26章  矿砂、矿渣及矿灰,242682148.0
202210,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,5228523400.0
202210,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,3116329621.0
202210,29,第29章  有机化学品,7253928427.0
202210,30,第30章  药品,971537245.0
202210,31,第31章  肥料,1329177280.0
