数据年月,商品编码,商品名称,美元
202308,1,第1章   活动物,39644866.0
202308,2,第2章   肉及食用杂碎,85018979.0
202308,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,799268171.0
202308,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,59675595.0
202308,5,第5章   其他动物产品,135194087.0
202308,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,39138487.0
202308,7,第7章   食用蔬菜、根及块茎,1042616484.0
202308,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,507614127.0
202308,9,第9章   咖啡、茶、马黛茶及调味香料,344548275.0
202308,10,第10章  谷物,95865522.0
202308,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,62965935.0
202308,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,177477588.0
202308,13,第13章  虫胶；树胶、树脂及其他植物液、汁,183192281.0
202308,14,第14章  编结用植物材料；其他植物产品,17135700.0
202308,15,动、植物或微生物油、脂及其分解产品；精制的食用油脂；动、植物蜡,292536031.0
202308,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物、昆虫的制品,875069467.0
202308,17,第17章  糖及糖食,267974727.0
202308,18,第18章  可可及可可制品,41779091.0
202308,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,232210423.0
202308,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,681849791.0
202308,21,第21章  杂项食品,687193354.0
202308,22,第22章  饮料、酒及醋,256015286.0
202308,23,第23章  食品工业的残渣及废料；配制的动物饲料,306375245.0
202308,24,第24章  烟草、烟草及烟草代用品的制品；非经燃烧吸用的产品，不论是否含有尼古丁；其他供人体摄入尼古丁的含尼古丁的产品,733181561.0
202308,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,293774481.0
202308,26,第26章  矿砂、矿渣及矿灰,264692168.0
202308,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,5646132955.0
202308,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,2689231879.0
202308,29,第29章  有机化学品,5913097736.0
202308,30,第30章  药品,933650878.0
202308,31,第31章  肥料,838555221.0
202308,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,763285243.0
202308,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,754726403.0
202308,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,637557943.0
202308,35,第35章  蛋白类物质；改性淀粉；胶；酶,375217855.0
202308,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,105661245.0
202308,37,第37章  照相及电影用品,100345641.0
202308,38,第38章  杂项化学产品,2668628968.0
202308,39,第39章  塑料及其制品,10788854572.0
202308,40,第40章  橡胶及其制品,2916615169.0
202308,41,第41章  生皮（毛皮除外）及皮革,80737048.0
202308,42,第42章  皮革制品；鞍具及挽具；旅行用品、手提包及类似容器；动物肠线（蚕胶丝除外）制品,3118463389.0
202308,43,第43章  毛皮、人造毛皮及其制品,151048764.0
202308,44,第44章  木及木制品；木炭,1326933928.0
202308,45,第45章  软木及软木制品,3236743.0
202308,46,第46章  稻草、秸秆、针茅或其他编结材料制品；篮筐及柳条编结品,127713543.0
202308,47,第47章  木浆及其他纤维状纤维素浆；回收（废碎）纸及纸板,27676779.0
202308,48,第48章  纸及纸板；纸浆、纸或纸板制品,2483202665.0
202308,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,394990375.0
202308,50,第50章  蚕丝,64919774.0
202308,51,第51章  羊毛、动物细毛或粗毛；马毛纱线及其机织物,161892969.0
202308,52,第52章  棉花,909516179.0
202308,53,第53章  其他植物纺织纤维；纸纱线及其机织物,111860830.0
202308,54,第54章  化学纤维长丝；化学纤维纺织材料制扁条及类似品,2481748444.0
202308,55,第55章  化学纤维短纤,1093937094.0
202308,56,第56章  絮胎、毡呢及无纺织物；特种纱线；线、绳、索、缆及其制品,626391903.0
202308,57,第57章  地毯及纺织材料的其他铺地制品,337972117.0
202308,58,第58章  特种机织物；簇绒织物；花边；装饰毯；装饰带；刺绣品,454827069.0
202308,59,第59章  浸渍、涂布、包覆或层压的纺织物；工业用纺织制品,773755658.0
202308,60,第60章  针织物及钩编织物,1974398991.0
202308,61,第61章  针织或钩编的服装及衣着附件,8689335103.0
202308,62,第62章  非针织或非钩编的服装及衣着附件,6800354686.0
