数据年月,商品编码,商品名称,美元
201905,1,第1章   活动物,44543223.0
201905,2,第2章   肉及食用杂碎,76472914.0
201905,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,1101849777.0
201905,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,44830209.0
201905,5,第5章   其他动物产品,262077247.0
201905,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,32810189.0
201905,7,第7章   食用蔬菜、根及块茎,864247182.0
201905,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,191787133.0
201905,9,第9章   咖啡、茶、马黛茶及调味香料,366625751.0
201905,10,第10章  谷物,134693310.0
201905,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,65530302.0
201905,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,224401494.0
201905,13,第13章  虫胶；树胶、树脂及其他植物液、汁,153905881.0
201905,14,第14章  编结用植物材料；其他植物产品,11609033.0
201905,15,第15章  动、植物油、脂及其分解产品；精制的食用油脂；动、植物蜡,97477964.0
201905,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品,862744295.0
201905,17,第17章  糖及糖食,151298608.0
201905,18,第18章  可可及可可制品,26431504.0
201905,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,178517273.0
201905,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,668530738.0
201905,21,第21章  杂项食品,350774696.0
201905,22,第22章  饮料、酒及醋,201287639.0
201905,23,第23章  食品工业的残渣及废料；配制的动物饲料,242245605.0
201905,24,第24章  烟草、烟草及烟草代用品的制品,153735169.0
201905,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,271942287.0
201905,26,第26章  矿砂、矿渣及矿灰,186621578.0
201905,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,3442185909.0
201905,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,1443125235.0
201905,29,第29章  有机化学品,5325518609.0
201905,30,第30章  药品,854389832.0
201905,31,第31章  肥料,702367620.0
201905,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,751938726.0
201905,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,504889754.0
201905,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,407630796.0
201905,35,第35章  蛋白类物质；改性淀粉；胶；酶,280243431.0
201905,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,100332703.0
201905,37,第37章  照相及电影用品,99062647.0
201905,38,第38章  杂项化学产品,1639258828.0
201905,39,第39章  塑料及其制品,7576597373.0
201905,40,第40章  橡胶及其制品,1988095628.0
201905,41,第41章  生皮（毛皮除外）及皮革,66132255.0
201905,42,第42章  皮革制品；鞍具及挽具；旅行用品、手提包及类似容器；动物肠线（蚕胶丝除外）制品,2822615506.0
201905,43,第43章  毛皮、人造毛皮及其制品,276216777.0
201905,44,第44章  木及木制品；木炭,1244333642.0
201905,45,第45章  软木及软木制品,2144440.0
201905,46,第46章  稻草、秸秆、针茅或其他编结材料制品；篮筐及柳条编结品,143334474.0
201905,47,第47章  木浆及其他纤维状纤维素浆；回收（废碎）纸及纸板,11377927.0
201905,48,第48章  纸及纸板；纸浆、纸或纸板制品,1896151830.0
201905,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,350990106.0
201905,50,第50章  蚕丝,85357857.0
201905,51,第51章  羊毛、动物细毛或粗毛；马毛纱线及其机织物,272628751.0
201905,52,第52章  棉花,1421329794.0
201905,53,第53章  其他植物纺织纤维；纸纱线及其机织物,111733925.0
201905,54,第54章  化学纤维长丝；化学纤维纺织材料制扁条及类似品,2146099025.0
201905,55,第55章  化学纤维短纤,1232781505.0
201905,56,第56章  絮胎、毡呢及无纺织物；特种纱线；线、绳、索、缆及其制品,568720773.0
201905,57,第57章  地毯及纺织材料的其他铺地制品,263847973.0
201905,58,第58章  特种机织物；簇绒织物；花边；装饰毯；装饰带；刺绣品,516841499.0
201905,59,第59章  浸渍、涂布、包覆或层压的纺织物；工业用纺织制品,797392079.0
201905,60,第60章  针织物及钩编织物,1895422167.0
201905,61,第61章  针织或钩编的服装及衣着附件,5892212102.0
201905,62,第62章  非针织或非钩编的服装及衣着附件,5299968976.0
201905,63,第63章  其他纺织制成品；成套物品；旧衣着及旧纺织品；碎织物,2526293637.0
201905,64,第64章  鞋靴、护腿和类似品及其零件,4050211449.0
201905,65,第65章  帽类及其零件,390285095.0
201905,66,第66章  雨伞、阳伞、手杖、鞭子、马鞭及其零件,252764313.0
201905,67,第67章  已加工羽毛、羽绒及其制品；人造花；人发制品,658172732.0
201905,68,第68章  石料、石膏、水泥、石棉、云母及类似材料的制品,1055249760.0
201905,69,第69章  陶瓷产品,2018420621.0
201905,70,第70章  玻璃及其制品,1548207509.0
201905,71,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,1710293265.0
201905,72,第72章  钢铁,3547604889.0
201905,73,第73章  钢铁制品,6232717425.0
201905,74,第74章  铜及其制品,639864783.0
201905,75,第75章  镍及其制品,49497245.0
201905,76,第76章  铝及其制品,2420634138.0
201905,78,第78章  铅及其制品,3916539.0
201905,79,第79章  锌及其制品,18387147.0
201905,80,第80章  锡及其制品,10508372.0
201905,81,第81章  其他贱金属、金属陶瓷及其制品,306033680.0
201905,82,第82章  贱金属工具、器具、利口器、餐匙、餐叉及其零件,1601610365.0
201905,83,第83章  贱金属杂项制品,1750536061.0
201905,84,第84章  核反应堆、锅炉、机器、机械器具及零件,36475954682.0
201905,85,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,54488313021.0
201905,86,第86章  铁道及电车道机车、车辆及其零件；铁道及电车道轨道固定装置及其零件；附件；各种机械（包括电动机械）交通信号设备,940005932.0
201905,87,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,6638581251.0
201905,88,第88章  航空器、航天器及其零件,303539615.0
201905,89,第89章  船舶及浮动结构体,1941613899.0
201905,90,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,6257491819.0
201905,91,第91章  钟表及其零件,435178360.0
201905,92,第92章  乐器及其零件、附件,149757179.0
201905,93,第93章  武器、弹药及其零件、附件,13675964.0
201905,94,第94章  家具；寝具、褥垫、弹簧床垫、软坐垫及类似的填充制品；未列名灯具及照明装置；发光标志、发光铭牌及类似品；活动房屋,8782181229.0
201905,95,第95章  玩具、游戏品、运动用品及其零件、附件,4320950886.0
201905,96,第96章  杂项制品,1703372577.0
201905,97,第97章  艺术品、收藏品及古物,61284742.0
201905,98,第98章  特殊交易品及未分类商品,1214386402.0
