数据年月,商品编码,商品名称,美元
201604,1,第1章   活动物,46727409.0
201604,2,第2章   肉及食用杂碎,72000944.0
201604,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,1060479259.0
201604,4,第4章   乳品;蛋品;天然蜂蜜;其他食用动物产品,46544860.0
201604,5,第5章   其他动物产品,149806626.0
201604,6,第6章   活树及其他活植物;鳞茎、根及类似品;插花及装饰用簇叶,26386030.0
201604,7,第7章   食用蔬菜、根及块茎,758874338.0
201604,8,第8章   食用水果及坚果;甜瓜或柑橘属水果的果皮,293309389.0
201604,9,第9章   咖啡、茶、马黛茶及调味香料,238063811.0
201604,10,第10章  谷物,34523183.0
201604,11,第11章  制粉工业产品;麦芽;淀粉;菊粉;面筋,49477150.0
201604,12,第12章  含油子仁及果实;杂项子仁及果仁;工业用或药用植物;稻草、秸秆及饲料,227034305.0
201604,13,第13章  虫胶;树胶、树脂及其他植物液、汁,114766013.0
201604,14,第14章  编结用植物材料;其他植物产品,11128409.0
201604,15,第15章  动、植物油、脂及其分解产品;精制的食用油脂;动、植物蜡,54298407.0
201604,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品,610237684.0
201604,17,第17章  糖及糖食,141523284.0
201604,18,第18章  可可及可可制品,32187101.0
201604,19,第19章  谷物、粮食粉、淀粉或乳的制品;糕饼点心,122735600.0
201604,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,575788164.0
201604,21,第21章  杂项食品,244680456.0
201604,22,第22章  饮料、酒及醋,191617028.0
201604,23,第23章  食品工业的残渣及废料;配制的动物饲料,214913884.0
201604,24,第24章  烟草、烟草及烟草代用品的制品,139795245.0
201604,25,第25章  盐;硫磺;泥土及石料;石膏料、石灰及水泥,265555863.0
201604,26,第26章  矿砂、矿渣及矿灰,23298082.0
201604,27,第27章  矿物燃料、矿物油及其蒸馏产品;沥青物质;矿物蜡,1840930967.0
201604,28,第28章  无机化学品;贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,1010314154.0
201604,29,第29章  有机化学品,3580848066.0
201604,30,第30章  药品,573616494.0
201604,31,第31章  肥料,466200940.0
201604,32,第32章  鞣料浸膏及染料浸膏;鞣酸及其衍生物;染料、颜料及其他着色料;油漆及清漆;油灰及其他类似胶粘剂;墨水、油墨,523754555.0
201604,33,第33章  精油及香膏;芳香料制品及化妆盥洗品,319786256.0
