数据年月,商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,人民币
202010,1,第1章   活动物,127,巴基斯坦,678.0
202010,1,第1章   活动物,129,菲律宾,145986.0
202010,1,第1章   活动物,305,法国,1424.0
202010,1,第1章   活动物,312,西班牙,380.0
202010,1,第1章   活动物,318,芬兰,1628.0
202010,1,第1章   活动物,501,加拿大,7938.0
202010,2,第2章   肉及食用杂碎,124,蒙古,14849383.0
202010,2,第2章   肉及食用杂碎,138,阿联酋,332343.0
202010,2,第2章   肉及食用杂碎,301,比利时,5745273.0
202010,2,第2章   肉及食用杂碎,306,爱尔兰,925463.0
202010,2,第2章   肉及食用杂碎,309,荷兰,521314.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,108,塞浦路斯,969793.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,118,科威特,611017.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,124,蒙古,313351.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,129,菲律宾,176854613.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,137,土耳其,4823312.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,138,阿联酋,6000670.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,203,贝宁,3922197.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,209,中非,2113890.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,213,刚果共和国,1636313.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,220,加纳,13202967.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,224,肯尼亚,9770474.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,227,马达加斯加,320580.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,233,莫桑比克,8417852.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,235,尼日尔,787792.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,244,南非,12053342.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,252,刚果民主共和国,6288641.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,301,比利时,40756611.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,305,法国,90954512.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,306,爱尔兰,7870037.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,307,意大利,55316776.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,309,荷兰,70780360.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,310,希腊,5406691.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,312,西班牙,146934763.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,313,阿尔巴尼亚,912042.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,316,保加利亚,447872.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,318,芬兰,1213419.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,321,匈牙利,968663.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,326,挪威,12831388.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,327,波兰,44297943.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,336,立陶宛,2693233.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,340,白俄罗斯,1016028.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,350,斯洛文尼亚,428012.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,405,巴巴多斯,448601.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,410,巴西,32519417.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,415,哥斯达黎加,930432.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,429,墨西哥,15726797.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,435,波多黎各,10866261.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,442,特立尼达和多巴哥,3745646.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,444,乌拉圭,626633.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,501,加拿大,143207987.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,617,萨摩亚,4905161.0
202010,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,621,马绍尔群岛,1235107.0
202010,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,118,科威特,131916.0
202010,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,124,蒙古,91435.0
202010,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,129,菲律宾,1192364.0
202010,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,137,土耳其,320369.0
202010,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,138,阿联酋,1043105.0
202010,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,244,南非,8620553.0
202010,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,301,比利时,20688842.0
202010,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,305,法国,2229067.0
202010,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,306,爱尔兰,1366878.0
202010,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,307,意大利,1794390.0
202010,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,309,荷兰,3798994.0
202010,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,310,希腊,1128509.0
202010,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,312,西班牙,2878216.0
202010,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,316,保加利亚,840676.0
202010,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,327,波兰,10959957.0
202010,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,336,立陶宛,1081652.0
202010,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,350,斯洛文尼亚,2014417.0
202010,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,415,哥斯达黎加,68904.0
202010,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,429,墨西哥,852289.0
202010,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,444,乌拉圭,57271.0
202010,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,501,加拿大,3341899.0
202010,5,第5章   其他动物产品,127,巴基斯坦,674347.0
202010,5,第5章   其他动物产品,137,土耳其,2969455.0
202010,5,第5章   其他动物产品,138,阿联酋,227442.0
202010,5,第5章   其他动物产品,244,南非,53818964.0
202010,5,第5章   其他动物产品,301,比利时,6342263.0
202010,5,第5章   其他动物产品,305,法国,6225251.0
202010,5,第5章   其他动物产品,307,意大利,19079214.0
202010,5,第5章   其他动物产品,309,荷兰,61351798.0
202010,5,第5章   其他动物产品,310,希腊,237947.0
202010,5,第5章   其他动物产品,312,西班牙,28053999.0
202010,5,第5章   其他动物产品,315,奥地利,6030214.0
202010,5,第5章   其他动物产品,316,保加利亚,2221031.0
202010,5,第5章   其他动物产品,321,匈牙利,5764663.0
202010,5,第5章   其他动物产品,326,挪威,4294108.0
202010,5,第5章   其他动物产品,327,波兰,28030305.0
202010,5,第5章   其他动物产品,410,巴西,39414851.0
202010,5,第5章   其他动物产品,429,墨西哥,65519.0
202010,5,第5章   其他动物产品,501,加拿大,12787419.0
202010,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,118,科威特,738555.0
202010,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,123,马尔代夫,224875.0
202010,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,124,蒙古,159313.0
202010,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,129,菲律宾,2800423.0
202010,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,137,土耳其,1017145.0
202010,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,138,阿联酋,5057584.0
202010,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,244,南非,724285.0
202010,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,301,比利时,2099885.0
202010,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,305,法国,728623.0
