数据年月,商品编码,商品名称,人民币
201907,1,第1章   活动物,192207641.0
201907,2,第2章   肉及食用杂碎,500476886.0
201907,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,6711435107.0
201907,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,322847355.0
201907,5,第5章   其他动物产品,1545428485.0
201907,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,206851855.0
201907,7,第7章   食用蔬菜、根及块茎,6360406264.0
201907,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,3127424893.0
201907,9,第9章   咖啡、茶、马黛茶及调味香料,2250448579.0
201907,10,第10章  谷物,865029134.0
201907,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,464131043.0
201907,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,1102462312.0
201907,13,第13章  虫胶；树胶、树脂及其他植物液、汁,855416577.0
201907,14,第14章  编结用植物材料；其他植物产品,63548538.0
201907,15,第15章  动、植物油、脂及其分解产品；精制的食用油脂；动、植物蜡,693710373.0
201907,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品,5374966331.0
201907,17,第17章  糖及糖食,1140565785.0
201907,18,第18章  可可及可可制品,205644105.0
201907,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,1343873321.0
201907,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,4350486633.0
201907,21,第21章  杂项食品,2248946180.0
201907,22,第22章  饮料、酒及醋,1165848753.0
201907,23,第23章  食品工业的残渣及废料；配制的动物饲料,1689532288.0
201907,24,第24章  烟草、烟草及烟草代用品的制品,811931795.0
201907,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2016944960.0
201907,26,第26章  矿砂、矿渣及矿灰,687080553.0
201907,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,27840720606.0
201907,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,9523609019.0
201907,29,第29章  有机化学品,33849795394.0
201907,30,第30章  药品,5412679767.0
201907,31,第31章  肥料,5385703613.0
201907,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,4606040332.0
201907,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,3887278603.0
201907,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,2786962883.0
201907,35,第35章  蛋白类物质；改性淀粉；胶；酶,1964277796.0
201907,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,123584731.0
201907,37,第37章  照相及电影用品,669818238.0
201907,38,第38章  杂项化学产品,10455529035.0
201907,39,第39章  塑料及其制品,52273373734.0
201907,40,第40章  橡胶及其制品,14191000871.0
201907,41,第41章  生皮（毛皮除外）及皮革,407231611.0
201907,42,第42章  皮革制品；鞍具及挽具；旅行用品、手提包及类似容器；动物肠线（蚕胶丝除外）制品,18455609327.0
201907,43,第43章  毛皮、人造毛皮及其制品,3503846313.0
201907,44,第44章  木及木制品；木炭,8545581713.0
201907,45,第45章  软木及软木制品,17837276.0
201907,46,第46章  稻草、秸秆、针茅或其他编结材料制品；篮筐及柳条编结品,911156405.0
201907,47,第47章  木浆及其他纤维状纤维素浆；回收（废碎）纸及纸板,69768368.0
201907,48,第48章  纸及纸板；纸浆、纸或纸板制品,14112603571.0
201907,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,2981487429.0
201907,50,第50章  蚕丝,505445925.0
201907,51,第51章  羊毛、动物细毛或粗毛；马毛纱线及其机织物,1308094181.0
201907,52,第52章  棉花,7658484791.0
201907,53,第53章  其他植物纺织纤维；纸纱线及其机织物,435791742.0
201907,54,第54章  化学纤维长丝；化学纤维纺织材料制扁条及类似品,13981885227.0
201907,55,第55章  化学纤维短纤,7675938147.0
201907,56,第56章  絮胎、毡呢及无纺织物；特种纱线；线、绳、索、缆及其制品,3680871170.0
201907,57,第57章  地毯及纺织材料的其他铺地制品,1877176424.0
201907,58,第58章  特种机织物；簇绒织物；花边；装饰毯；装饰带；刺绣品,3087032896.0
201907,59,第59章  浸渍、涂布、包覆或层压的纺织物；工业用纺织制品,4824639359.0
201907,60,第60章  针织物及钩编织物,12474385560.0
201907,61,第61章  针织或钩编的服装及衣着附件,54252959714.0
201907,62,第62章  非针织或非钩编的服装及衣着附件,51526220950.0
201907,63,第63章  其他纺织制成品；成套物品；旧衣着及旧纺织品；碎织物,17853434400.0
201907,64,第64章  鞋靴、护腿和类似品及其零件,33458354076.0
201907,65,第65章  帽类及其零件,3390092613.0
201907,66,第66章  雨伞、阳伞、手杖、鞭子、马鞭及其零件,1470229081.0
201907,67,第67章  已加工羽毛、羽绒及其制品；人造花；人发制品,4951301626.0
201907,68,第68章  石料、石膏、水泥、石棉、云母及类似材料的制品,6225589489.0
201907,69,第69章  陶瓷产品,14750832526.0
201907,70,第70章  玻璃及其制品,10708869481.0
201907,71,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,11280425179.0
201907,72,第72章  钢铁,23553893652.0
201907,73,第73章  钢铁制品,43333802694.0
201907,74,第74章  铜及其制品,4370135399.0
201907,75,第75章  镍及其制品,255663890.0
201907,76,第76章  铝及其制品,15745761542.0
201907,78,第78章  铅及其制品,53460686.0
201907,79,第79章  锌及其制品,382967022.0
201907,80,第80章  锡及其制品,51116631.0
201907,81,第81章  其他贱金属、金属陶瓷及其制品,2034153201.0
201907,82,第82章  贱金属工具、器具、利口器、餐匙、餐叉及其零件,10575739629.0
201907,83,第83章  贱金属杂项制品,11939271383.0
201907,84,第84章  核反应堆、锅炉、机器、机械器具及零件,250803908909.0
201907,85,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,382548896585.0
201907,86,第86章  铁道及电车道机车、车辆及其零件；铁道及电车道轨道固定装置及其零件；附件；各种机械（包括电动机械）交通信号设备,6164993063.0
201907,87,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,47168159648.0
201907,88,第88章  航空器、航天器及其零件,1887944587.0
201907,89,第89章  船舶及浮动结构体,11484756190.0
