数据年月,商品编码,商品名称,人民币
202001,1,第1章   活动物,55810884.0
202001,2,第2章   肉及食用杂碎,330920362.0
202001,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,7582255832.0
202001,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,341174710.0
202001,5,第5章   其他动物产品,1405191874.0
202001,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,331257081.0
202001,7,第7章   食用蔬菜、根及块茎,5084372597.0
202001,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,4140967698.0
202001,9,第9章   咖啡、茶、马黛茶及调味香料,2268491575.0
202001,10,第10章  谷物,374403330.0
202001,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,500059745.0
202001,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,1915945767.0
202001,13,第13章  虫胶；树胶、树脂及其他植物液、汁,1051061244.0
202001,14,第14章  编结用植物材料；其他植物产品,112535942.0
202001,15,第15章  动、植物油、脂及其分解产品；精制的食用油脂；动、植物蜡,775898492.0
202001,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品,5554962899.0
202001,17,第17章  糖及糖食,1129326562.0
202001,18,第18章  可可及可可制品,252070902.0
202001,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,1285110321.0
202001,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,5066883536.0
202001,21,第21章  杂项食品,2619045741.0
202001,22,第22章  饮料、酒及醋,703374005.0
202001,23,第23章  食品工业的残渣及废料；配制的动物饲料,1683928948.0
202001,24,第24章  烟草、烟草及烟草代用品的制品,327967998.0
202001,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,1528918812.0
202001,26,第26章  矿砂、矿渣及矿灰,878753659.0
202001,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,25072316727.0
202001,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,8384140268.0
