数据年月,商品编码,商品名称,人民币
202202,1,第1章   活动物,215929635.0
202202,2,第2章   肉及食用杂碎,388994477.0
202202,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,3418265997.0
202202,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,301491852.0
202202,5,第5章   其他动物产品,688923870.0
202202,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,214036618.0
202202,7,第7章   食用蔬菜、根及块茎,3598027785.0
202202,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,1784456022.0
202202,9,第9章   咖啡、茶、马黛茶及调味香料,1521108007.0
202202,10,第10章  谷物,575216374.0
202202,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,381994833.0
202202,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,1320680961.0
202202,13,第13章  虫胶；树胶、树脂及其他植物液、汁,1099415127.0
202202,14,第14章  编结用植物材料；其他植物产品,113614751.0
202202,15,动、植物或微生物油、脂及其分解产品；精制的食用油脂；动、植物蜡,1006234390.0
202202,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物、昆虫的制品,3485232773.0
202202,17,第17章  糖及糖食,873399090.0
202202,18,第18章  可可及可可制品,119832117.0
202202,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,848865417.0
202202,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,3683833849.0
202202,21,第21章  杂项食品,2434937484.0
202202,22,第22章  饮料、酒及醋,782672111.0
202202,23,第23章  食品工业的残渣及废料；配制的动物饲料,1752933410.0
202202,24,第24章  烟草、烟草及烟草代用品的制品；非经燃烧吸用的产品，不论是否含有尼古丁；其他供人体摄入尼古丁的含尼古丁的产品,1347405485.0
202202,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,1501971703.0
202202,26,第26章  矿砂、矿渣及矿灰,1545532953.0
202202,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,22162947302.0
202202,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,12375810959.0
202202,29,第29章  有机化学品,43906712132.0
202202,30,第30章  药品,6337823645.0
202202,31,第31章  肥料,2734509183.0
