数据年月,商品编码,商品名称,人民币
202512,1,第1章   活动物,481345353.0
202512,2,第2章   肉及食用杂碎,1383095740.0
202512,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,7542290054.0
202512,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,662720999.0
202512,5,第5章   其他动物产品,1092853007.0
202512,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,478355188.0
202512,7,第7章   食用蔬菜、根及块茎,7295711904.0
202512,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,8323044714.0
202512,9,第9章   咖啡、茶、马黛茶及调味香料,2040727804.0
202512,10,第10章  谷物,1210467571.0
202512,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,602160088.0
202512,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,3541930879.0
202512,13,第13章  虫胶；树胶、树脂及其他植物液、汁,1420841380.0
202512,14,第14章  编结用植物材料；其他植物产品,260680850.0
202512,15,动、植物或微生物油、脂及其分解产品；精制的食用油脂；动、植物蜡,3904826886.0
202512,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物、昆虫的制品,6850630870.0
202512,17,第17章  糖及糖食,2267237694.0
202512,18,第18章  可可及可可制品,619121158.0
202512,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,2195668665.0
202512,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,5884389849.0
202512,21,第21章  杂项食品,4862738470.0
202512,22,第22章  饮料、酒及醋,2024164436.0
202512,23,第23章  食品工业的残渣及废料；配制的动物饲料,2801275678.0
202512,24,第24章  烟草、烟草及烟草代用品的制品；非经燃烧吸用的产品，不论是否含有尼古丁；其他供人体摄入尼古丁的含尼古丁的产品,5745420005.0
202512,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2446719536.0
202512,26,第26章  矿砂、矿渣及矿灰,1752573481.0
202512,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,30407283679.0
202512,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,17600914189.0
202512,29,第29章  有机化学品,54753847484.0
202512,30,第30章  药品,8642911534.0
202512,31,第31章  肥料,5634834174.0
202512,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,6514457115.0
202512,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,5836448093.0
202512,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,6021335023.0
202512,35,第35章  蛋白类物质；改性淀粉；胶；酶,3456753052.0
202512,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,851449391.0
202512,37,第37章  照相及电影用品,1027342092.0
202512,38,第38章  杂项化学产品,20734199409.0
202512,39,第39章  塑料及其制品,94080709587.0
202512,40,第40章  橡胶及其制品,22554868510.0
202512,41,第41章  生皮（毛皮除外）及皮革,737661457.0
202512,42,第42章  皮革制品；鞍具及挽具；旅行用品、手提包及类似容器；动物肠线（蚕胶丝除外）制品,20902926950.0
202512,43,第43章  毛皮、人造毛皮及其制品,345564597.0
202512,44,第44章  木及木制品；木炭,10435432164.0
202512,45,第45章  软木及软木制品,32701793.0
202512,46,第46章  稻草、秸秆、针茅或其他编结材料制品；篮筐及柳条编结品,787722860.0
202512,47,第47章  木浆及其他纤维状纤维素浆；回收（废碎）纸及纸板,191891340.0
202512,48,第48章  纸及纸板；纸浆、纸或纸板制品,18249094301.0
202512,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,2351266225.0
202512,50,第50章  蚕丝,485548199.0
202512,51,第51章  羊毛、动物细毛或粗毛；马毛纱线及其机织物,968449265.0
202512,52,第52章  棉花,7142164819.0
202512,53,第53章  其他植物纺织纤维；纸纱线及其机织物,1712526777.0
202512,54,第54章  化学纤维长丝；化学纤维纺织材料制扁条及类似品,18858524094.0
202512,55,第55章  化学纤维短纤,8848127295.0
202512,56,第56章  絮胎、毡呢及无纺织物；特种纱线；线、绳、索、缆及其制品,5316492736.0
202512,57,第57章  地毯及纺织材料的其他铺地制品,2896240546.0
202512,58,第58章  特种机织物；簇绒织物；花边；装饰毯；装饰带；刺绣品,4156418295.0
202512,59,第59章  浸渍、涂布、包覆或层压的纺织物；工业用纺织制品,6203528574.0
202512,60,第60章  针织物及钩编织物,14156473424.0
202512,61,第61章  针织或钩编的服装及衣着附件,50174356140.0
202512,62,第62章  非针织或非钩编的服装及衣着附件,41541407825.0
202512,63,第63章  其他纺织制成品；成套物品；旧衣着及旧纺织品；碎织物,20687693447.0
202512,64,第64章  鞋靴、护腿和类似品及其零件,30741896789.0
202512,65,第65章  帽类及其零件,3600955018.0
202512,66,第66章  雨伞、阳伞、手杖、鞭子、马鞭及其零件,1877685142.0
202512,67,第67章  已加工羽毛、羽绒及其制品；人造花；人发制品,6341921602.0
202512,68,第68章  石料、石膏、水泥、石棉、云母及类似材料的制品,6943189817.0
202512,69,第69章  陶瓷产品,14971891529.0
202512,70,第70章  玻璃及其制品,15992586849.0
202512,71,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,34370485360.0
202512,72,第72章  钢铁,46999324868.0
202512,73,第73章  钢铁制品,77132772393.0
202512,74,第74章  铜及其制品,14909104977.0
202512,75,第75章  镍及其制品,2030027120.0
202512,76,第76章  铝及其制品,26751109212.0
202512,78,第78章  铅及其制品,87103964.0
202512,79,第79章  锌及其制品,740784452.0
202512,80,第80章  锡及其制品,788936239.0
202512,81,第81章  其他贱金属、金属陶瓷及其制品,2980805498.0
202512,82,第82章  贱金属工具、器具、利口器、餐匙、餐叉及其零件,16197373548.0
202512,83,第83章  贱金属杂项制品,17848047662.0
202512,84,第84章  核反应堆、锅炉、机器、机械器具及零件,409545615393.0
202512,85,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,697627108869.0
202512,86,第86章  铁道及电车道机车、车辆及其零件；铁道及电车道轨道固定装置及其零件；附件；各种机械（包括电动机械）交通信号设备,11530350301.0
202512,87,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,189813051875.0
202512,88,第88章  航空器、航天器及其零件,5047698447.0
202512,89,第89章  船舶及浮动结构体,36414401222.0
202512,90,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,53477221193.0
202512,91,第91章  钟表及其零件,3331522240.0
202512,92,第92章  乐器及其零件、附件,1237224487.0
202512,93,第93章  武器、弹药及其零件、附件,150614462.0
202512,94,第94章  家具；寝具、褥垫、弹簧床垫、软坐垫及类似的填充制品；未列名灯具及照明装置；发光标志、发光铭牌及类似品；活动房屋,81556455193.0
202512,95,第95章  玩具、游戏品、运动用品及其零件、附件,39735231868.0
202512,96,第96章  杂项制品,17271565123.0
202512,97,第97章  艺术品、收藏品及古物,528658796.0
202512,98,第98章  特殊交易品及未分类商品,68812426701.0
202512,99,跨境电商B2B简化申报商品,2647176932.0
