数据年月,商品编码,商品名称,人民币
202411,1,第1章   活动物,311600352.0
202411,2,第2章   肉及食用杂碎,838709541.0
202411,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,7250633685.0
202411,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,504395140.0
202411,5,第5章   其他动物产品,1003766499.0
202411,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,385806399.0
202411,7,第7章   食用蔬菜、根及块茎,8569092267.0
202411,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,5772826510.0
202411,9,第9章   咖啡、茶、马黛茶及调味香料,2151186546.0
202411,10,第10章  谷物,598132964.0
202411,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,512800882.0
202411,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,2854384405.0
202411,13,第13章  虫胶；树胶、树脂及其他植物液、汁,1391261430.0
202411,14,第14章  编结用植物材料；其他植物产品,193827062.0
202411,15,动、植物或微生物油、脂及其分解产品；精制的食用油脂；动、植物蜡,3451129351.0
202411,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物、昆虫的制品,7665465681.0
202411,17,第17章  糖及糖食,2128723855.0
202411,18,第18章  可可及可可制品,481751459.0
202411,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,1874878692.0
202411,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,6235056168.0
202411,21,第21章  杂项食品,4013600059.0
202411,22,第22章  饮料、酒及醋,2023020953.0
202411,23,第23章  食品工业的残渣及废料；配制的动物饲料,2387276885.0
202411,24,第24章  烟草、烟草及烟草代用品的制品；非经燃烧吸用的产品，不论是否含有尼古丁；其他供人体摄入尼古丁的含尼古丁的产品,5812695012.0
202411,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2018821645.0
202411,26,第26章  矿砂、矿渣及矿灰,2193976013.0
202411,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,33087421358.0
202411,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,14317202542.0
202411,29,第29章  有机化学品,48499185909.0
202411,30,第30章  药品,7106963152.0
202411,31,第31章  肥料,6919282858.0
202411,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,6188879129.0
202411,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,5179000596.0
202411,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,4911107448.0
202411,35,第35章  蛋白类物质；改性淀粉；胶；酶,3061732081.0
202411,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,817899296.0
202411,37,第37章  照相及电影用品,804543787.0
202411,38,第38章  杂项化学产品,16928750308.0
202411,39,第39章  塑料及其制品,86292873858.0
202411,40,第40章  橡胶及其制品,21695527006.0
