数据年月,商品编码,商品名称,人民币
202301,1,第1章   活动物,36833420.0
202301,2,第2章   肉及食用杂碎,390601543.0
202301,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,6725184212.0
202301,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,478180135.0
202301,5,第5章   其他动物产品,1071502341.0
202301,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,292610153.0
202301,7,第7章   食用蔬菜、根及块茎,4594754373.0
202301,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,3131979200.0
202301,9,第9章   咖啡、茶、马黛茶及调味香料,2220735242.0
202301,10,第10章  谷物,533865873.0
202301,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,563416926.0
202301,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,1955367713.0
202301,13,第13章  虫胶；树胶、树脂及其他植物液、汁,1545320995.0
202301,14,第14章  编结用植物材料；其他植物产品,176826797.0
202301,15,动、植物或微生物油、脂及其分解产品；精制的食用油脂；动、植物蜡,2249069860.0
202301,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物、昆虫的制品,5628501836.0
202301,17,第17章  糖及糖食,1544102650.0
202301,18,第18章  可可及可可制品,237753969.0
202301,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,1337930874.0
202301,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,6570450245.0
202301,21,第21章  杂项食品,3757768224.0
202301,22,第22章  饮料、酒及醋,782664327.0
202301,23,第23章  食品工业的残渣及废料；配制的动物饲料,2079389981.0
202301,24,第24章  烟草、烟草及烟草代用品的制品；非经燃烧吸用的产品，不论是否含有尼古丁；其他供人体摄入尼古丁的含尼古丁的产品,4680900317.0
202301,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2460046784.0
202301,26,第26章  矿砂、矿渣及矿灰,1942590688.0
202301,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,43953133962.0
202301,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,22570564030.0
202301,29,第29章  有机化学品,52011666843.0
202301,30,第30章  药品,6406987660.0
202301,31,第31章  肥料,5570921442.0
202301,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,5400957523.0
202301,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,4080753173.0
202301,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,3777274642.0
202301,35,第35章  蛋白类物质；改性淀粉；胶；酶,2777748352.0
202301,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,631547266.0
202301,37,第37章  照相及电影用品,690590030.0
202301,38,第38章  杂项化学产品,20521569586.0
202301,39,第39章  塑料及其制品,76529971053.0
202301,40,第40章  橡胶及其制品,18045025303.0
202301,41,第41章  生皮（毛皮除外）及皮革,457516377.0
202301,42,第42章  皮革制品；鞍具及挽具；旅行用品、手提包及类似容器；动物肠线（蚕胶丝除外）制品,23188608766.0
202301,43,第43章  毛皮、人造毛皮及其制品,599388889.0
202301,44,第44章  木及木制品；木炭,9833089624.0
202301,45,第45章  软木及软木制品,14847279.0
202301,46,第46章  稻草、秸秆、针茅或其他编结材料制品；篮筐及柳条编结品,1111160612.0
202301,47,第47章  木浆及其他纤维状纤维素浆；回收（废碎）纸及纸板,124611524.0
202301,48,第48章  纸及纸板；纸浆、纸或纸板制品,16501729766.0
202301,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,2096621956.0
202301,50,第50章  蚕丝,627902803.0
202301,51,第51章  羊毛、动物细毛或粗毛；马毛纱线及其机织物,1578938821.0
202301,52,第52章  棉花,7296426342.0
202301,53,第53章  其他植物纺织纤维；纸纱线及其机织物,1070995923.0
202301,54,第54章  化学纤维长丝；化学纤维纺织材料制扁条及类似品,18336162283.0
202301,55,第55章  化学纤维短纤,8454800046.0
202301,56,第56章  絮胎、毡呢及无纺织物；特种纱线；线、绳、索、缆及其制品,4439870178.0
202301,57,第57章  地毯及纺织材料的其他铺地制品,2377581023.0
202301,58,第58章  特种机织物；簇绒织物；花边；装饰毯；装饰带；刺绣品,3720953925.0
202301,59,第59章  浸渍、涂布、包覆或层压的纺织物；工业用纺织制品,5871868236.0
202301,60,第60章  针织物及钩编织物,12667531147.0
202301,61,第61章  针织或钩编的服装及衣着附件,48498686226.0
202301,62,第62章  非针织或非钩编的服装及衣着附件,42626000474.0
202301,63,第63章  其他纺织制成品；成套物品；旧衣着及旧纺织品；碎织物,19538998498.0
202301,64,第64章  鞋靴、护腿和类似品及其零件,39639130681.0
202301,65,第65章  帽类及其零件,4181553067.0
202301,66,第66章  雨伞、阳伞、手杖、鞭子、马鞭及其零件,2570876387.0
202301,67,第67章  已加工羽毛、羽绒及其制品；人造花；人发制品,6362705728.0
202301,68,第68章  石料、石膏、水泥、石棉、云母及类似材料的制品,8926445750.0
202301,69,第69章  陶瓷产品,15801898346.0
202301,70,第70章  玻璃及其制品,15779414643.0
202301,71,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,10669596342.0
202301,72,第72章  钢铁,39755868627.0
202301,73,第73章  钢铁制品,65359966683.0
202301,74,第74章  铜及其制品,5434645004.0
202301,75,第75章  镍及其制品,888994753.0
202301,76,第76章  铝及其制品,22119641855.0
202301,78,第78章  铅及其制品,388559102.0
202301,79,第79章  锌及其制品,124510468.0
202301,80,第80章  锡及其制品,163200388.0
202301,81,第81章  其他贱金属、金属陶瓷及其制品,3152550554.0
202301,82,第82章  贱金属工具、器具、利口器、餐匙、餐叉及其零件,14563631140.0
202301,83,第83章  贱金属杂项制品,17171863889.0
202301,84,第84章  核反应堆、锅炉、机器、机械器具及零件,291533901547.0
202301,85,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,520055770111.0
202301,86,第86章  铁道及电车道机车、车辆及其零件；铁道及电车道轨道固定装置及其零件；附件；各种机械（包括电动机械）交通信号设备,5866847354.0
202301,87,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,106030960101.0
