数据年月,商品编码,商品名称,人民币
201504,1,第1章   活动物,301308047.0
201504,2,第2章   肉及食用杂碎,605555910.0
201504,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,6117470604.0
201504,4,第4章   乳品;蛋品;天然蜂蜜;其他食用动物产品,308084478.0
201504,5,第5章   其他动物产品,1029863882.0
201504,6,第6章   活树及其他活植物;鳞茎、根及类似品;插花及装饰用簇叶,161078323.0
201504,7,第7章   食用蔬菜、根及块茎,4456712127.0
201504,8,第8章   食用水果及坚果;甜瓜或柑橘属水果的果皮,1304968190.0
201504,9,第9章   咖啡、茶、马黛茶及调味香料,1249110682.0
201504,10,第10章  谷物,222801972.0
201504,11,第11章  制粉工业产品;麦芽;淀粉;菊粉;面筋,300353693.0
201504,12,第12章  含油子仁及果实;杂项子仁及果仁;工业用或药用植物;稻草、秸秆及饲料,1637943351.0
201504,13,第13章  虫胶;树胶、树脂及其他植物液、汁,677379056.0
201504,14,第14章  编结用植物材料;其他植物产品,72941031.0
201504,15,第15章  动、植物油、脂及其分解产品;精制的食用油脂;动、植物蜡,340931429.0
201504,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品,4059127183.0
201504,17,第17章  糖及糖食,766319823.0
201504,18,第18章  可可及可可制品,172163400.0
201504,19,第19章  谷物、粮食粉、淀粉或乳的制品;糕饼点心,769144770.0
201504,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,4073462747.0
201504,21,第21章  杂项食品,1512887726.0
201504,22,第22章  饮料、酒及醋,1028865634.0
201504,23,第23章  食品工业的残渣及废料;配制的动物饲料,1389114068.0
201504,24,第24章  烟草、烟草及烟草代用品的制品,822058952.0
201504,25,第25章  盐;硫磺;泥土及石料;石膏料、石灰及水泥,1869410505.0
201504,26,第26章  矿砂、矿渣及矿灰,143214074.0
201504,27,第27章  矿物燃料、矿物油及其蒸馏产品;沥青物质;矿物蜡,13653751613.0
201504,28,第28章  无机化学品;贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,7288875397.0
201504,29,第29章  有机化学品,23599247078.0
201504,30,第30章  药品,3425165828.0
201504,31,第31章  肥料,4265613695.0
201504,32,第32章  鞣料浸膏及染料浸膏;鞣酸及其衍生物;染料、颜料及其他着色料;油漆及清漆;油灰及其他类似胶粘剂;墨水、油墨,3409017524.0
