数据年月,商品编码,商品名称,人民币
202003,1,第1章   活动物,294173373.0
202003,2,第2章   肉及食用杂碎,347874133.0
202003,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,5915109274.0
202003,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,342077763.0
202003,5,第5章   其他动物产品,1350353972.0
202003,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,305076201.0
202003,7,第7章   食用蔬菜、根及块茎,5916636936.0
202003,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,3115612402.0
202003,9,第9章   咖啡、茶、马黛茶及调味香料,2557407332.0
202003,10,第10章  谷物,935333909.0
202003,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,569902771.0
202003,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,2234469674.0
202003,13,第13章  虫胶；树胶、树脂及其他植物液、汁,1310851047.0
202003,14,第14章  编结用植物材料；其他植物产品,115337622.0
202003,15,第15章  动、植物油、脂及其分解产品；精制的食用油脂；动、植物蜡,795266672.0
202003,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品,5099132970.0
202003,17,第17章  糖及糖食,1086770625.0
202003,18,第18章  可可及可可制品,174222945.0
202003,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,1151623330.0
202003,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,5650857917.0
202003,21,第21章  杂项食品,2888252567.0
202003,22,第22章  饮料、酒及醋,1136348282.0
202003,23,第23章  食品工业的残渣及废料；配制的动物饲料,2081773756.0
202003,24,第24章  烟草、烟草及烟草代用品的制品,483883902.0
202003,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2293652576.0
202003,26,第26章  矿砂、矿渣及矿灰,1196766175.0
202003,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,30878631988.0
202003,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,13156257885.0
202003,29,第29章  有机化学品,43656537117.0
202003,30,第30章  药品,5866466820.0
202003,31,第31章  肥料,4009972836.0
