数据年月,商品编码,商品名称,人民币
202104,1,第1章   活动物,415596150.0
202104,2,第2章   肉及食用杂碎,423511013.0
202104,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,5697174773.0
202104,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,312294175.0
202104,5,第5章   其他动物产品,1167038654.0
202104,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,299267527.0
202104,7,第7章   食用蔬菜、根及块茎,4829873513.0
202104,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,2712941453.0
202104,9,第9章   咖啡、茶、马黛茶及调味香料,2221040478.0
202104,10,第10章  谷物,543196883.0
202104,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,332596343.0
202104,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,1568956015.0
202104,13,第13章  虫胶；树胶、树脂及其他植物液、汁,1091680470.0
202104,14,第14章  编结用植物材料；其他植物产品,115873575.0
202104,15,第15章  动、植物油、脂及其分解产品；精制的食用油脂；动、植物蜡,1069131781.0
202104,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品,6118871018.0
202104,17,第17章  糖及糖食,993057770.0
202104,18,第18章  可可及可可制品,163101822.0
202104,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,1179230530.0
202104,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,4200271779.0
202104,21,第21章  杂项食品,3125581504.0
202104,22,第22章  饮料、酒及醋,1111995000.0
202104,23,第23章  食品工业的残渣及废料；配制的动物饲料,1948151202.0
202104,24,第24章  烟草、烟草及烟草代用品的制品,427762968.0
202104,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,1928496126.0
202104,26,第26章  矿砂、矿渣及矿灰,2395383130.0
202104,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,28085438383.0
202104,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,11460856157.0
202104,29,第29章  有机化学品,44872647536.0
202104,30,第30章  药品,23829459533.0
202104,31,第31章  肥料,5812457989.0
202104,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,5575984223.0
202104,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,2855868058.0
202104,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,2977126085.0
202104,35,第35章  蛋白类物质；改性淀粉；胶；酶,2317862361.0
202104,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,474061236.0
202104,37,第37章  照相及电影用品,594802000.0
202104,38,第38章  杂项化学产品,14869842710.0
202104,39,第39章  塑料及其制品,71055058588.0
202104,40,第40章  橡胶及其制品,16568104349.0
202104,41,第41章  生皮（毛皮除外）及皮革,594155686.0
202104,42,第42章  皮革制品；鞍具及挽具；旅行用品、手提包及类似容器；动物肠线（蚕胶丝除外）制品,13880288667.0
202104,43,第43章  毛皮、人造毛皮及其制品,721683517.0
202104,44,第44章  木及木制品；木炭,9257726628.0
202104,45,第45章  软木及软木制品,22495594.0
202104,46,第46章  稻草、秸秆、针茅或其他编结材料制品；篮筐及柳条编结品,1087862902.0
202104,47,第47章  木浆及其他纤维状纤维素浆；回收（废碎）纸及纸板,112401530.0
202104,48,第48章  纸及纸板；纸浆、纸或纸板制品,11477220326.0
