数据年月,商品编码,商品名称,人民币
201612,1,第1章   活动物,636295225.0
201612,2,第2章   肉及食用杂碎,667934250.0
201612,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,9436881113.0
201612,4,第4章   乳品;蛋品;天然蜂蜜;其他食用动物产品,374644442.0
201612,5,第5章   其他动物产品,1132097639.0
201612,6,第6章   活树及其他活植物;鳞茎、根及类似品;插花及装饰用簇叶,248447600.0
201612,7,第7章   食用蔬菜、根及块茎,7388064737.0
201612,8,第8章   食用水果及坚果;甜瓜或柑橘属水果的果皮,5272995547.0
201612,9,第9章   咖啡、茶、马黛茶及调味香料,1942609252.0
201612,10,第10章  谷物,259893669.0
201612,11,第11章  制粉工业产品;麦芽;淀粉;菊粉;面筋,374393499.0
201612,12,第12章  含油子仁及果实;杂项子仁及果仁;工业用或药用植物;稻草、秸秆及饲料,2081908380.0
201612,13,第13章  虫胶;树胶、树脂及其他植物液、汁,750624209.0
201612,14,第14章  编结用植物材料;其他植物产品,77344683.0
201612,15,第15章  动、植物油、脂及其分解产品;精制的食用油脂;动、植物蜡,453081322.0
201612,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品,5001564059.0
201612,17,第17章  糖及糖食,1062690412.0
201612,18,第18章  可可及可可制品,355516329.0
201612,19,第19章  谷物、粮食粉、淀粉或乳的制品;糕饼点心,1052689778.0
201612,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,4247928794.0
201612,21,第21章  杂项食品,2046514741.0
201612,22,第22章  饮料、酒及醋,1228290079.0
201612,23,第23章  食品工业的残渣及废料;配制的动物饲料,1464396660.0
201612,24,第24章  烟草、烟草及烟草代用品的制品,1607262755.0
201612,25,第25章  盐;硫磺;泥土及石料;石膏料、石灰及水泥,1760037878.0
201612,26,第26章  矿砂、矿渣及矿灰,128573162.0
201612,27,第27章  矿物燃料、矿物油及其蒸馏产品;沥青物质;矿物蜡,21707831073.0
201612,28,第28章  无机化学品;贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,7199623658.0
201612,29,第29章  有机化学品,26330015281.0
201612,30,第30章  药品,5471821918.0
201612,31,第31章  肥料,4261697447.0
201612,32,第32章  鞣料浸膏及染料浸膏;鞣酸及其衍生物;染料、颜料及其他着色料;油漆及清漆;油灰及其他类似胶粘剂;墨水、油墨,3871131684.0
201612,33,第33章  精油及香膏;芳香料制品及化妆盥洗品,2703934978.0
201612,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,2116357303.0
201612,35,第35章  蛋白类物质;改性淀粉;胶;酶,1641418833.0
201612,36,第36章  炸药;烟火制品;引火合金;易燃材料制品,337919261.0
201612,37,第37章  照相及电影用品,627514694.0
201612,38,第38章  杂项化学产品,8317093126.0
201612,39,第39章  塑料及其制品,41864997586.0
201612,40,第40章  橡胶及其制品,11044854163.0
201612,41,第41章  生皮（毛皮除外）及皮革,328115885.0
201612,42,第42章  皮革制品;鞍具及挽具;旅行用品、手提包及类似容器;动物肠线（蚕胶丝除外）制品,20731607685.0
201612,43,第43章  毛皮、人造毛皮及其制品,2215912577.0
201612,44,第44章  木及木制品;木炭,8825626357.0
201612,45,第45章  软木及软木制品,10777794.0
201612,46,第46章  稻草、秸秆、针茅或其他编结材料制品;篮筐及柳条编结品,982142589.0
201612,47,第47章  木浆及其他纤维状纤维素浆;回收（废碎）纸及纸板,73226736.0
201612,48,第48章  纸及纸板;纸浆、纸或纸板制品,12293156535.0
201612,49,第49章  书籍、报纸、印刷图画及其他印刷品;手稿、打字稿及设计图纸,2442865178.0
201612,50,第50章  蚕丝,564205141.0
201612,51,第51章  羊毛、动物细毛或粗毛;马毛纱线及其机织物,964078942.0
201612,52,第52章  棉花,8328396737.0
201612,53,第53章  其他植物纺织纤维;纸纱线及其机织物,980377866.0
201612,54,第54章  化学纤维长丝;化学纤维纺织材料制扁条及类似品,10229147672.0
201612,55,第55章  化学纤维短纤,6678526658.0
201612,56,第56章  絮胎、毡呢及无纺织物;特种纱线;线、绳、索、缆及其制品,2910972564.0
201612,57,第57章  地毯及纺织材料的其他铺地制品,1554298023.0
201612,58,第58章  特种机织物;簇绒织物;花边;装饰毯;装饰带;刺绣品,2691292833.0
201612,59,第58章  浸渍、涂布、包覆或层压的纺织物;工业用纺织制品,4201388877.0
201612,60,第60章  针织物及钩编织物,8801545311.0
201612,61,第61章  针织或钩编的服装及衣着附件,44289983953.0
201612,62,第62章  非针织或非钩编的服装及衣着附件,46322931281.0
201612,63,第63章  其他纺织制成品;成套物品;旧衣着及旧纺织品;碎织物,15657301952.0
201612,64,第64章  鞋靴、护腿和类似品及其零件,35237219231.0
201612,65,第65章  帽类及其零件,2748002412.0
201612,66,第66章  雨伞、阳伞、手杖、鞭子、马鞭及其零件,1777483534.0
201612,67,第67章  已加工羽毛、羽绒及其制品;人造花;人发制品,4533682653.0
201612,68,第68章  石料、石膏、水泥、石棉、云母及类似材料的制品,7577902501.0
201612,69,第69章  陶瓷产品,15134411838.0
201612,70,第70章  玻璃及其制品,9927996761.0
