数据年月,商品编码,商品名称,人民币
202307,1,第1章   活动物,277948084.0
202307,2,第2章   肉及食用杂碎,568437944.0
202307,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,6013830566.0
202307,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,417791734.0
202307,5,第5章   其他动物产品,1093331895.0
202307,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,310710075.0
202307,7,第7章   食用蔬菜、根及块茎,6759210008.0
202307,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,3047766519.0
202307,9,第9章   咖啡、茶、马黛茶及调味香料,2358355428.0
202307,10,第10章  谷物,805096872.0
202307,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,463873408.0
202307,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,1455412224.0
202307,13,第13章  虫胶；树胶、树脂及其他植物液、汁,1389917044.0
202307,14,第14章  编结用植物材料；其他植物产品,125674206.0
202307,15,动、植物或微生物油、脂及其分解产品；精制的食用油脂；动、植物蜡,1695492374.0
202307,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物、昆虫的制品,6090114765.0
202307,17,第17章  糖及糖食,1961665632.0
202307,18,第18章  可可及可可制品,260653721.0
202307,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,1549936757.0
202307,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,5097960276.0
202307,21,第21章  杂项食品,4735703521.0
202307,22,第22章  饮料、酒及醋,1849967531.0
202307,23,第23章  食品工业的残渣及废料；配制的动物饲料,2741154776.0
202307,24,第24章  烟草、烟草及烟草代用品的制品；非经燃烧吸用的产品，不论是否含有尼古丁；其他供人体摄入尼古丁的含尼古丁的产品,5715697716.0
202307,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,1945810349.0
202307,26,第26章  矿砂、矿渣及矿灰,2114029079.0
202307,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,34333259697.0
202307,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,18495347847.0
202307,29,第29章  有机化学品,43811002235.0
202307,30,第30章  药品,6606278179.0
202307,31,第31章  肥料,5412323468.0
202307,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,5507935291.0
202307,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,5189076564.0
202307,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,4457303374.0
202307,35,第35章  蛋白类物质；改性淀粉；胶；酶,2707044155.0
202307,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,791627308.0
202307,37,第37章  照相及电影用品,746036171.0
202307,38,第38章  杂项化学产品,19875487830.0
202307,39,第39章  塑料及其制品,76710985727.0
202307,40,第40章  橡胶及其制品,21582471276.0
202307,41,第41章  生皮（毛皮除外）及皮革,544480821.0
202307,42,第42章  皮革制品；鞍具及挽具；旅行用品、手提包及类似容器；动物肠线（蚕胶丝除外）制品,23691342240.0
202307,43,第43章  毛皮、人造毛皮及其制品,1091046893.0
202307,44,第44章  木及木制品；木炭,9662307266.0
202307,45,第45章  软木及软木制品,22567173.0
202307,46,第46章  稻草、秸秆、针茅或其他编结材料制品；篮筐及柳条编结品,855583092.0
202307,47,第47章  木浆及其他纤维状纤维素浆；回收（废碎）纸及纸板,148466616.0
202307,48,第48章  纸及纸板；纸浆、纸或纸板制品,17705901637.0
202307,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,2829078795.0
202307,50,第50章  蚕丝,550666839.0
202307,51,第51章  羊毛、动物细毛或粗毛；马毛纱线及其机织物,1084044811.0
202307,52,第52章  棉花,5857720860.0
202307,53,第53章  其他植物纺织纤维；纸纱线及其机织物,468251920.0
202307,54,第54章  化学纤维长丝；化学纤维纺织材料制扁条及类似品,16914707242.0
202307,55,第55章  化学纤维短纤,7673128421.0
202307,56,第56章  絮胎、毡呢及无纺织物；特种纱线；线、绳、索、缆及其制品,4553136075.0
202307,57,第57章  地毯及纺织材料的其他铺地制品,2403651354.0
202307,58,第58章  特种机织物；簇绒织物；花边；装饰毯；装饰带；刺绣品,3262379057.0
202307,59,第59章  浸渍、涂布、包覆或层压的纺织物；工业用纺织制品,5519553595.0
202307,60,第60章  针织物及钩编织物,13128066924.0
202307,61,第61章  针织或钩编的服装及衣着附件,58847114434.0
202307,62,第62章  非针织或非钩编的服装及衣着附件,50255300612.0
202307,63,第63章  其他纺织制成品；成套物品；旧衣着及旧纺织品；碎织物,20141107509.0
202307,64,第64章  鞋靴、护腿和类似品及其零件,34091238924.0
202307,65,第65章  帽类及其零件,3991379830.0
202307,66,第66章  雨伞、阳伞、手杖、鞭子、马鞭及其零件,1732209263.0
202307,67,第67章  已加工羽毛、羽绒及其制品；人造花；人发制品,6394460260.0
202307,68,第68章  石料、石膏、水泥、石棉、云母及类似材料的制品,7377952369.0
202307,69,第69章  陶瓷产品,15365022467.0
202307,70,第70章  玻璃及其制品,14960520076.0
202307,71,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,18168161567.0
202307,72,第72章  钢铁,36074267506.0
202307,73,第73章  钢铁制品,57256715850.0
202307,74,第74章  铜及其制品,6147859140.0
202307,75,第75章  镍及其制品,608892477.0
202307,76,第76章  铝及其制品,21082094564.0
202307,78,第78章  铅及其制品,315476824.0
202307,79,第79章  锌及其制品,92850675.0
202307,80,第80章  锡及其制品,255673587.0
202307,81,第81章  其他贱金属、金属陶瓷及其制品,2867226894.0
202307,82,第82章  贱金属工具、器具、利口器、餐匙、餐叉及其零件,14305802646.0
202307,83,第83章  贱金属杂项制品,15599634818.0
202307,84,第84章  核反应堆、锅炉、机器、机械器具及零件,304497984138.0
202307,85,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,507209686732.0
202307,86,第86章  铁道及电车道机车、车辆及其零件；铁道及电车道轨道固定装置及其零件；附件；各种机械（包括电动机械）交通信号设备,7353474065.0
202307,87,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,118176665413.0
202307,88,第88章  航空器、航天器及其零件,4146091364.0
202307,89,第89章  船舶及浮动结构体,18359974085.0
202307,90,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,40858758015.0
202307,91,第91章  钟表及其零件,2883690893.0
202307,92,第92章  乐器及其零件、附件,1227971200.0
202307,93,第93章  武器、弹药及其零件、附件,129762203.0
202307,94,第94章  家具；寝具、褥垫、弹簧床垫、软坐垫及类似的填充制品；未列名灯具及照明装置；发光标志、发光铭牌及类似品；活动房屋,71632365515.0
202307,95,第95章  玩具、游戏品、运动用品及其零件、附件,66962136905.0
202307,96,第96章  杂项制品,16433135212.0
202307,97,第97章  艺术品、收藏品及古物,982479842.0
202307,98,第98章  特殊交易品及未分类商品,36094112398.0
202307,99,跨境电商B2B简化申报商品,1086608302.0
