数据年月,商品编码,商品名称,人民币
202201,1,第1章   活动物,97254032.0
202201,2,第2章   肉及食用杂碎,452375104.0
202201,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,7751236406.0
202201,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,416133908.0
202201,5,第5章   其他动物产品,1355155823.0
202201,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,401967038.0
202201,7,第7章   食用蔬菜、根及块茎,4984184919.0
202201,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,3229977886.0
202201,9,第9章   咖啡、茶、马黛茶及调味香料,2523318839.0
202201,10,第10章  谷物,426292042.0
202201,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,383270357.0
202201,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,2341198814.0
202201,13,第13章  虫胶；树胶、树脂及其他植物液、汁,1609046329.0
202201,14,第14章  编结用植物材料；其他植物产品,169417472.0
202201,15,动、植物或微生物油、脂及其分解产品；精制的食用油脂；动、植物蜡,1897224778.0
202201,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物、昆虫的制品,8360361625.0
202201,17,第17章  糖及糖食,1301731629.0
202201,18,第18章  可可及可可制品,276611744.0
202201,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,1442076992.0
202201,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,6224035758.0
202201,21,第21章  杂项食品,3586342813.0
202201,22,第22章  饮料、酒及醋,802344035.0
202201,23,第23章  食品工业的残渣及废料；配制的动物饲料,2514257348.0
202201,24,第24章  烟草、烟草及烟草代用品的制品；非经燃烧吸用的产品，不论是否含有尼古丁；其他供人体摄入尼古丁的含尼古丁的产品,3646262764.0
202201,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2410356576.0
202201,26,第26章  矿砂、矿渣及矿灰,3617867587.0
202201,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,23787078830.0
202201,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,17228533257.0
202201,29,第29章  有机化学品,60608630362.0
202201,30,第30章  药品,11745182645.0
202201,31,第31章  肥料,4083486509.0
202201,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,7032511344.0
202201,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,4022680833.0
202201,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,3768532517.0
202201,35,第35章  蛋白类物质；改性淀粉；胶；酶,3139446475.0
202201,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,523309711.0
202201,37,第37章  照相及电影用品,898572725.0
202201,38,第38章  杂项化学产品,37073924938.0
202201,39,第39章  塑料及其制品,82814211699.0
202201,40,第40章  橡胶及其制品,17919262714.0
202201,41,第41章  生皮（毛皮除外）及皮革,611599307.0
202201,42,第42章  皮革制品；鞍具及挽具；旅行用品、手提包及类似容器；动物肠线（蚕胶丝除外）制品,20561394423.0
202201,43,第43章  毛皮、人造毛皮及其制品,691423515.0
202201,44,第44章  木及木制品；木炭,12078924537.0
202201,45,第45章  软木及软木制品,29442246.0
202201,46,第46章  稻草、秸秆、针茅或其他编结材料制品；篮筐及柳条编结品,1489639041.0
202201,47,第47章  木浆及其他纤维状纤维素浆；回收（废碎）纸及纸板,129751543.0
202201,48,第48章  纸及纸板；纸浆、纸或纸板制品,15627273781.0
202201,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,2450770647.0
202201,50,第50章  蚕丝,595639916.0
202201,51,第51章  羊毛、动物细毛或粗毛；马毛纱线及其机织物,1563862220.0
202201,52,第52章  棉花,10093741260.0
202201,53,第53章  其他植物纺织纤维；纸纱线及其机织物,1260754064.0
202201,54,第54章  化学纤维长丝；化学纤维纺织材料制扁条及类似品,21626921540.0
202201,55,第55章  化学纤维短纤,10579657664.0
202201,56,第56章  絮胎、毡呢及无纺织物；特种纱线；线、绳、索、缆及其制品,5126574716.0
202201,57,第57章  地毯及纺织材料的其他铺地制品,2255084795.0
202201,58,第58章  特种机织物；簇绒织物；花边；装饰毯；装饰带；刺绣品,4355499011.0
202201,59,第59章  浸渍、涂布、包覆或层压的纺织物；工业用纺织制品,7032041582.0
202201,60,第60章  针织物及钩编织物,17842344918.0
202201,61,第61章  针织或钩编的服装及衣着附件,52238750800.0
202201,62,第62章  非针织或非钩编的服装及衣着附件,42270127932.0
202201,63,第63章  其他纺织制成品；成套物品；旧衣着及旧纺织品；碎织物,24708616174.0
202201,64,第64章  鞋靴、护腿和类似品及其零件,39652043083.0
202201,65,第65章  帽类及其零件,3761212361.0
202201,66,第66章  雨伞、阳伞、手杖、鞭子、马鞭及其零件,2505366402.0
202201,67,第67章  已加工羽毛、羽绒及其制品；人造花；人发制品,7553861639.0
202201,68,第68章  石料、石膏、水泥、石棉、云母及类似材料的制品,8651792869.0
202201,69,第69章  陶瓷产品,18161654607.0
202201,70,第70章  玻璃及其制品,14788113710.0
