商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,人民币
1,第1章   活动物,106,缅甸,718.0
1,第1章   活动物,107,柬埔寨,6445.0
1,第1章   活动物,114,伊拉克,38751.0
1,第1章   活动物,117,约旦,31001.0
1,第1章   活动物,121,中国澳门,29438072.0
1,第1章   活动物,226,利比亚,32292.0
1,第1章   活动物,311,葡萄牙,70171.0
1,第1章   活动物,330,瑞典,102667.0
1,第1章   活动物,331,瑞士,74833.0
1,第1章   活动物,334,爱沙尼亚,861.0
2,第2章   肉及食用杂碎,101,阿富汗,15632437.0
2,第2章   肉及食用杂碎,106,缅甸,4176068.0
2,第2章   肉及食用杂碎,107,柬埔寨,50417864.0
2,第2章   肉及食用杂碎,114,伊拉克,13479866.0
2,第2章   肉及食用杂碎,121,中国澳门,43605574.0
2,第2章   肉及食用杂碎,130,卡塔尔,6014563.0
2,第2章   肉及食用杂碎,146,吉尔吉斯斯坦,64624827.0
2,第2章   肉及食用杂碎,214,吉布提,253292.0
2,第2章   肉及食用杂碎,226,利比亚,8549392.0
2,第2章   肉及食用杂碎,236,尼日利亚,1962807.0
2,第2章   肉及食用杂碎,247,坦桑尼亚,1395108.0
2,第2章   肉及食用杂碎,248,多哥,248260.0
2,第2章   肉及食用杂碎,352,捷克,2615710.0
2,第2章   肉及食用杂碎,423,危地马拉,559018.0
2,第2章   肉及食用杂碎,611,巴布亚新几内亚,152781.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,103,孟加拉国,3886849.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,105,文莱,679071.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,106,缅甸,12000.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,107,柬埔寨,3083624.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,114,伊拉克,290050.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,115,以色列,677955.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,117,约旦,3193001.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,121,中国澳门,19836167.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,130,卡塔尔,729723.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,134,斯里兰卡,30596261.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,144,东帝汶,3022412.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,201,阿尔及利亚,3637147.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,215,埃及,21407156.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,216,赤道几内亚,3604239.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,229,马里,13696745.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,232,摩洛哥,11617885.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,236,尼日利亚,14672684.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,238,卢旺达,50119403.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,247,坦桑尼亚,11392645.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,248,多哥,1711998.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,251,布基纳法索,28870279.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,302,丹麦,20610140.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,311,葡萄牙,97084897.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,328,罗马尼亚,4026340.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,330,瑞典,85397342.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,331,瑞士,1371965.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,335,拉脱维亚,1531877.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,347,乌克兰,11825272.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,352,捷克,4920027.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,353,斯洛伐克,1827780.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,412,智利,19968604.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,413,哥伦比亚,13381849.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,416,古巴,985456.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,418,多米尼加,28466274.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,419,厄瓜多尔,4785258.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,432,巴拿马,2100174.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,434,秘鲁,9942844.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,445,委内瑞拉,721744.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,603,斐济,5536363.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,608,瓦努阿图,112105.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,609,新西兰,11817306.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,611,巴布亚新几内亚,264991.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,613,所罗门群岛,996617.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,620,密克罗尼西亚联邦,3362901.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,623,法属波利尼西亚,455187.0
